"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000AHUM","1987","34.1164","-112.3006","1600.2","HUMBUG CREEK ARIZONA, AZ US","    757.7","","     757.7","U","         0","U","        46","U","         4","U","       176","U","        10","U","   -9.4","U,0116, ","   34.4","U,0714,+","-0.6","U,1115","-5.6","U,1213","-5.6","U,1213","-7.8","U,1214","0.0","U,0330","-2.8","U,0322","-5.6","U,0118","-8.9","U,0117","-8.9","U,0117","    1838.5","5","    1838.5","U","     15.23","U","     19.71","U","     10.75","U"
"USR0000AHUM","1988","34.1164","-112.3006","1600.2","HUMBUG CREEK ARIZONA, AZ US","    908.2","","     908.2","U","         0","U","        23","U","         1","U","       187","U","        26","U","   -7.8","U,1227, ","   36.7","U,0716, ","-0.6","U,1125","-5.0","U,1226","-5.0","U,1226","-7.8","U,1227","0.0","U,0312","-3.3","U,0311","-6.1","U,0120","-6.7","U,0119","","","    1788.1","1","    1788.1","U","     16.22","U","     20.86","U","     11.59","U"
"USR0000AHUM","1989","34.1164","-112.3006","1600.2","HUMBUG CREEK ARIZONA, AZ US","    917.8","","     917.8","U","         0","U","        19","U","         2","U","       201","U","        28","U","  -10.0","U,0206, ","   36.7","U,0718,+","-0.6","U,1128","","","","","","","-2.8","U,0304","-2.8","U,0304","-8.3","U,0207","-8.3","U,0207","-10.0","U,0206","    1434.8","8","    1434.8","U","     16.95","U","     21.67","U","     12.22","U"
"USR0000AHUM","1991","34.1164","-112.3006","1600.2","HUMBUG CREEK ARIZONA, AZ US","    748.9","","     748.9","U","         0","U","        30","U","         2","U","       166","U","        15","U","   -4.4","U,1202,+","   35.0","U,0808, ","0.0","U,1028","-2.2","U,1116","-4.4","U,1201","","","0.0","U,0412","-3.3","U,0328","","","","","","","    1774.1","1","    1774.1","U","     15.21","U","     19.68","U","     10.73","U"
"USR0000AHUM","1992","34.1164","-112.3006","1600.2","HUMBUG CREEK ARIZONA, AZ US","    759.7","","     759.7","U","         0","U","        26","U","         0","U","       181","U","        17","U","   -5.0","U,1219, ","   35.0","U,0815, ","-1.7","U,1124","-2.2","U,1213","-5.0","U,1219","","","0.0","U,0309","","","","","","","","","    1761.2","2","    1761.2","U","     15.55","U","     19.90","U","     11.20","U"
"USR0000AHUM","1994","34.1164","-112.3006","1600.2","HUMBUG CREEK ARIZONA, AZ US","    901.3","","     901.3","U","         0","U","        34","U","         0","U","       170","U","        37","U","   -5.0","U,1120, ","   38.3","U,0626, ","0.0","U,1103","-4.4","U,1119","-4.4","U,1119","","","0.0","U,0427","-2.2","U,0212","","","","","","","    1721.7","7","    1721.7","U","     15.79","U","     20.39","U","     11.19","U"
"USR0000AHUM","1996","34.1164","-112.3006","1600.2","HUMBUG CREEK ARIZONA, AZ US","    927.8","","     927.8","U","         0","U","        20","U","         1","U","       195","U","        45","U","   -6.7","U,0227, ","   35.6","U,0812,+","-0.6","U,1027","-2.8","U,1214","-4.4","U,1215","","","0.0","U,0314","-2.8","U,0228","-6.7","U,0227","-6.7","U,0227","","","    1318.9","9","    1318.9","U","     16.64","U","     21.38","U","     11.90","U"
"USR0000AHUM","1997","34.1164","-112.3006","1600.2","HUMBUG CREEK ARIZONA, AZ US","    858.6","","     858.6","U","         0","U","        30","U","         0","U","       190","U","        22","U","   -6.1","U,1225, ","   36.1","U,0715, ","0.0","U,1208","-4.4","U,1224","-4.4","U,1224","","","-1.1","U,0404","-2.8","U,0301","","","","","","","    1656.4","4","    1656.4","U","     15.94","U","     20.49","U","     11.39","U"
"USR0000AHUM","1999","34.1164","-112.3006","1600.2","HUMBUG CREEK ARIZONA, AZ US","    771.7","","     771.7","U","         0","U","        19","U","         0","U","       198","U","        15","U","   -4.4","U,0211, ","   35.0","U,0705, ","","","","","","","","","-1.1","U,0429","-2.2","U,0405","-4.4","U,0211","","","","","    1681.1","1","    1681.1","U","     16.33","U","     21.33","U","     11.33","U"
"USR0000AHUM","2000","34.1164","-112.3006","1600.2","HUMBUG CREEK ARIZONA, AZ US","    976.9","","     976.9","U","         0","U","        25","U","         0","U","       186","U","        39","U","   -3.3","U,0103, ","   36.1","U,0719, ","0.0","U,1109","-2.8","U,1112","","","","","0.0","U,0331","-3.3","U,0103","","","","","","","    1297.0","0","    1297.0","U","     16.53","U","     21.34","U","     11.72","U"
