"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00150397","1950","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","","","","","","","","","","","","","","","","","","","","","","","","","         2"," ","         5"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00150397","1951","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    764.8","","     764.8","0","       130","0","       100","0","        13","0","       18","","         9","0","         3","0","        97","0","         9","0","       192","0","        55","0","         1"," ","        23"," ","  -29.4","0,0202, ","   229"," ,0,0201, ","   193"," ,0,0201, ","  58.7"," ,0,0114, ","   36.1","0,0831,+","-2.2","0,1009","-2.2","0,1009","-12.2","0,1103","-12.2","0,1103","-12.2","0,1103","-0.6","0,0423","-2.8","0,0331","-4.4","0,0326","-15.6","0,0210","-15.6","0,0210","","","","","","","","","","","","","","","","","   1389.4"," ,0","      500"," ,0","     13.80","0","     20.74","0","      6.85","0"
"USC00150397","1952","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","","","","","        92","0","        72","0","         9","0","        3","","         4","0","         0","0","        99","0","","","","","","","         2"," ","        37"," ","  -14.4","0,0130, ","    25"," ,0,1213,+","    28"," ,0,1213,+","  82.0"," ,0,0322, ","","","-2.8","0,1007","-2.8","0,1007","-5.0","0,1021","-7.2","0,1022","-10.0","0,1128","0.0","0,0417","-4.4","0,0328","-4.4","0,0328","-6.7","0,0307","-14.4","0,0130","    2232.9","9","","","    2232.9","0","","","","","","","","","","","    971.6"," ,0","      126"," ,0","","","","","      7.23","0"
"USC00150397","1953","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    854.8","","     854.8","0","       104","0","        68","0","        10","0","        4","","         2","0","         2","0","        97","0","         3","0","       201","0","        81","0","         5"," ","        11"," ","  -19.4","0,1218, ","    76"," ,0,1214,+","   147"," ,0,1214, ","  53.6"," ,0,1122, ","   39.4","0,0901, ","-1.1","0,1008","-3.3","0,1030","-4.4","0,1106","-8.3","0,1107","-18.9","0,1217","0.0","0,0421","-2.2","0,0419","-4.4","0,0327","-7.2","0,0222","-9.4","0,0217","","","","","","","","","","","","","","","","","    997.0"," ,0","      228"," ,0","     14.80","0","     22.53","0","      7.06","0"
"USC00150397","1954","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","","","","","       114","0","        73","0","        10","0","        5","","         1","0","","","","","","","","","","","         3"," ","        18"," ","","","    76"," ,0,0112,+","    79"," ,0,0110, ","  45.2"," ,0,0416, ","","","","","","","","","","","","","","","","","","","","","","","    2196.2","2","","","    2196.2","0","","","","","","","","","","","    932.8"," ,0","       79"," ,0","","","","","",""
"USC00150397","1955","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    735.5","","     735.5","0","       117","0","        78","0","        10","0","        8","","         2","0","         0","0","       102","0","        10","0","       197","0","        59","0","","","        27"," ","  -17.2","0,0129, ","    76"," ,0,0111, ","    36"," ,0,0211, ","  81.8"," ,0,0513, ","   35.6","0,0909,+","-3.3","0,1025","-3.3","0,1025","-6.7","0,1104","-6.7","0,1104","-12.8","0,1128","-3.3","0,0408","-3.3","0,0408","-5.0","0,0329","-8.3","0,0327","-11.1","0,0326","","","","","","","","","","","","","","","","","   1138.8"," ,0","       72"," ,0","     13.64","0","     20.26","0","      7.02","0"
"USC00150397","1956","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","","","","","","","","","","","","","","","","","","","","","","","","","         1"," ","         8"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    2520.9","9","","","    2520.9","0","","","","","","","","","","","","","","","","","","","",""
"USC00150397","1957","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","","","","","","","","","","","","","","","","","","","","","","","","","","","         3"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00150397","1958","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","","","","","","","","","","","","","","","","","","","","","","","","","         2"," ","         7"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00150397","1959","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    845.3","","     845.3","0","       146","0","        71","0","         8","0","","","","","         1","0","        95","0","         8","0","       196","0","        50","0","","","         2"," ","  -20.0","0,0105, ","","","","","  80.5"," ,0,0723, ","   35.0","0,0825,+","0.0","0,1018","-2.8","0,1028","-5.6","0,1109","-10.0","0,1117","-10.0","0,1117","-1.1","0,0423","-2.8","0,0328","-6.7","0,0323","-6.7","0,0323","-9.4","0,0318","","","","","","","","","","","","","","","","","   1065.1"," ,0","","","     14.14","0","     20.68","0","      7.60","0"
