"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1IAPK0021","2010","41.7366","-93.7236","292.3","JOHNSTON 3.7 NNW, IA US","       128","N","        86","N","        19","N","","","","","","","","","  82.3"," ,N,0809, ","   1456.2"," ,N","",""
"US1IAPK0021","2011","41.7366","-93.7236","292.3","JOHNSTON 3.7 NNW, IA US","       103","N","        55","N","         7","N","","","","","","","","","  69.1"," ,N,0610, ","    768.1"," ,N","",""
"US1IAPK0021","2012","41.7366","-93.7236","292.3","JOHNSTON 3.7 NNW, IA US","        89","N","        50","N","         2","N","","","","","","","","","  80.8"," ,N,0415, ","    641.1"," ,N","",""
"US1IAPK0021","2013","41.7366","-93.7236","292.3","JOHNSTON 3.7 NNW, IA US","       101","N","        59","N","        11","N","","","        14","N","","","   191"," ,N,0227, ","  72.1"," ,N,0418, ","    823.8"," ,N","     1135"," ,N"
"US1IAPK0021","2014","41.7366","-93.7236","292.3","JOHNSTON 3.7 NNW, IA US","       120","N","        66","N","        13","N","","","        17","N","","","    94"," ,N,0205, ","  67.3"," ,N,0627, ","    979.6"," ,N","      990"," ,N"
"US1IAPK0021","2015","41.7366","-93.7236","292.3","JOHNSTON 3.7 NNW, IA US","       108","N","        68","N","        15","N","","","         8","N","","","   254"," ,N,0201, ","  69.9"," ,N,0625, ","   1189.6"," ,N","     1015"," ,N"
"US1IAPK0021","2016","41.7366","-93.7236","292.3","JOHNSTON 3.7 NNW, IA US","       112","N","        73","N","         8","N","","","         8","N","","","   104"," ,N,0203, ","  58.9"," ,N,0812, ","    949.5"," ,N","      453"," ,N"
"US1IAPK0021","2017","41.7366","-93.7236","292.3","JOHNSTON 3.7 NNW, IA US","       111","N","        63","N","         9","N","","","         7","N","","","    58"," ,N,0313, ","  93.2"," ,N,0926, ","    889.8"," ,N","      331"," ,N"
"US1IAPK0021","2018","41.7366","-93.7236","292.3","JOHNSTON 3.7 NNW, IA US","       120","N","        77","N","        13","N","       33","","         6","N","   178"," ,N,0212,+","   152"," ,N,0206, ","  96.5"," ,N,0701, ","   1240.6"," ,N","      571"," ,N"
"US1IAPK0021","2019","41.7366","-93.7236","292.3","JOHNSTON 3.7 NNW, IA US","       139","N","        76","N","        10","N","       63","","        12","N","   330"," ,N,0220,+","   168"," ,N,0123, ","  61.5"," ,N,0524, ","    978.3"," ,N","     1292"," ,N"
"US1IAPK0021","2020","41.7366","-93.7236","292.3","JOHNSTON 3.7 NNW, IA US","        98","N","        54","N","         5","N","","","","","","","","","  70.1"," ,N,0715, ","    714.8"," ,N","",""
"US1IAPK0021","2021","41.7366","-93.7236","292.3","JOHNSTON 3.7 NNW, IA US","       101","N","        54","N","         9","N","       62","","         8","N","   305"," ,N,0126, ","   312"," ,N,0126, ","  64.3"," ,N,1025, ","    757.0"," ,N","      886"," ,N"
"US1IAPK0021","2022","41.7366","-93.7236","292.3","JOHNSTON 3.7 NNW, IA US","        99","N","        59","N","        10","N","       69","","        11","N","   279"," ,N,0115, ","   328"," ,N,0115, ","  50.0"," ,N,0828, ","    804.3"," ,N","      998"," ,N"
"US1IAPK0021","2023","41.7366","-93.7236","292.3","JOHNSTON 3.7 NNW, IA US","        95","N","        47","N","         8","N","       31","","         8","N","   152"," ,N,0312, ","   175"," ,N,0312, ","  52.1"," ,N,0807, ","    718.6"," ,N","      638"," ,N"
"US1IAPK0021","2024","41.7366","-93.7236","292.3","JOHNSTON 3.7 NNW, IA US","       110","N","        62","N","         9","N","       28","","         9","N","   305"," ,N,0113, ","   185"," ,N,0109, ","  62.0"," ,N,0521, ","    892.9"," ,N","      772"," ,N"
