"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CBRA","1997","35.1889","-120.0833","1149.1","BRANCH MOUNTAIN CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1791.2","2","    1791.2","U","","","","","",""
"USR0000CBRA","1999","35.1889","-120.0833","1149.1","BRANCH MOUNTAIN CALIFORNIA, CA US","    605.3","","     605.3","U","         0","U","        47","U","         0","U","       176","U","        18","U","   -3.9","U,0210, ","   36.1","U,0825,+","0.0","U,1122","","","","","0.0","U,0603","-3.3","U,0409","","","","","    2305.4","4","    2305.4","U","     14.45","U","     19.75","U","      9.14","U"
"USR0000CBRA","2000","35.1889","-120.0833","1149.1","BRANCH MOUNTAIN CALIFORNIA, CA US","    616.7","","     616.7","U","         0","U","        19","U","         0","U","       160","U","        42","U","   -1.1","U,0306,+","   38.3","U,0614, ","0.0","U,1110","","","","","0.0","U,0511","","","","","","","    1792.1","1","    1792.1","U","     14.55","U","     19.62","U","      9.49","U"
"USR0000CBRA","2001","35.1889","-120.0833","1149.1","BRANCH MOUNTAIN CALIFORNIA, CA US","    670.7","","     670.7","U","         0","U","        58","U","         2","U","       174","U","        28","U","   -5.0","U,0214, ","   36.1","U,0702,+","0.0","U,1126","","","","","-3.9","U,0421","-3.9","U,0421","-5.0","U,0214","","","    2215.4","4","    2215.4","U","     14.19","U","     19.00","U","      9.39","U"
"USR0000CBRA","2002","35.1889","-120.0833","1149.1","BRANCH MOUNTAIN CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1907.9","9","    1907.9","U","","","","","",""
"USR0000CBRA","2005","35.1889","-120.0833","1149.1","BRANCH MOUNTAIN CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1957.7","7","    1957.7","U","","","","","",""
"USR0000CBRA","2006","35.1889","-120.0833","1149.1","BRANCH MOUNTAIN CALIFORNIA, CA US","    799.0","","     799.0","U","         0","U","        46","U","         0","U","       174","U","        52","U","   -2.8","U,1218,+","   40.6","U,0725, ","0.0","U,1124","-2.8","U,1218","","","0.0","U,0417","-2.2","U,0312","","","","","","","","","     14.93","U","     20.40","U","      9.46","U"
"USR0000CBRA","2007","35.1889","-120.0833","1149.1","BRANCH MOUNTAIN CALIFORNIA, CA US","    725.7","","     725.7","U","         0","U","        45","U","         0","U","       200","U","        45","U","   -7.2","U,0113, ","   40.6","U,0705, ","0.0","U,1130","-2.8","U,1225","","","0.0","U,0420","-2.2","U,0301","-5.0","U,0115","-7.2","U,0113","    1716.3","3","    1716.3","U","     15.17","U","     21.07","U","      9.26","U"
"USR0000CBRA","2008","35.1889","-120.0833","1149.1","BRANCH MOUNTAIN CALIFORNIA, CA US","    916.8","","     916.8","U","         0","U","        49","U","         1","U","       189","U","        60","U","   -3.3","U,1218, ","   39.4","U,0709,+","0.0","U,1208","-2.2","U,1214","","","0.0","U,0421","-2.2","U,0420","","","","","    2088.8","8","    2088.8","U","     15.57","U","     21.32","U","      9.82","U"
"USR0000CBRA","2009","35.1889","-120.0833","1149.1","BRANCH MOUNTAIN CALIFORNIA, CA US","    813.1","","     813.1","U","         0","U","        37","U","         0","U","       174","U","        57","U","   -4.4","U,1208, ","   38.9","U,0719,+","0.0","U,1205","-3.9","U,1207","-4.4","U,1208","0.0","U,0428","-2.2","U,0415","","","","","    1802.2","2","    1802.2","U","     15.28","U","     20.88","U","      9.67","U"
