"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MOE00147755","1910","34.78","-1.93","468.0","OUJDA, MO","    688.3","","     688.3","E","        55","E","        37","E","         0","E","         0","E","        10","E","         0","E","       201","E","        58","E","   -1.0","E,1230,+","  19.7"," ,E,0522, ","   44.0","E,0722, ","-1.0","E,1230","","","0.0","E,0403","","","","","","","","","    356.3"," ,E","     16.48","E","     23.05","E","      9.92","E"
"MOE00147755","1912","34.78","-1.93","468.0","OUJDA, MO","","","","","        55","E","        32","E","         0","E","","","","","         0","E","       186","E","        45","E","","","  18.5"," ,E,0925, ","   40.0","E,0619, ","","","","","","","","","","","","","","","    251.7"," ,E","","","     23.21","E","",""
"MOE00147755","1917","34.78","-1.93","468.0","OUJDA, MO","","","","","        45","E","        33","E","         1","E","","","","","         0","E","       165","E","        64","E","","","  38.0"," ,E,0205, ","   42.0","E,0823,+","","","","","","","","","","","","","","","    278.5"," ,E","","","     22.50","E","",""
"MOE00147755","1920","34.78","-1.93","468.0","OUJDA, MO","","","","","        31","E","        12","E","         1","E","         0"," ","         7","E","","","","","","","   -1.0","E,0206, ","  28.2"," ,E,1101, ","","","0.0","E,1221","","","0.0","E,0311","","","","","","","","","    105.6"," ,E","","","","","     10.66","E"
"MOE00147755","1924","34.78","-1.93","468.0","OUJDA, MO","","","","","        71","E","        29","E","         1","E","         0","E","         6","E","         0","E","       211","E","        76","E","   -2.0","E,0225, ","  26.2"," ,E,0104, ","   45.0","E,0708, ","","","","","-1.0","E,0301","","","","","","","","","    288.8"," ,E","     17.36","E","     24.70","E","     10.02","E"
"MOE00147755","1925","34.78","-1.93","468.0","OUJDA, MO","","","","","        57","E","        35","E","         1","E","         0","E","        36","E","         0","E","       195","E","        41","E","   -3.0","E,0114,+","  28.7"," ,E,0423, ","   45.0","E,0809, ","0.0","E,1111","","","0.0","E,0331","-3.0","E,0114","","","","","","","    353.1"," ,E","     16.02","E","     23.33","E","      8.71","E"
"MOE00147755","1954","34.78","-1.93","468.0","OUJDA, MO","","","","","        57","E","        28","E","         2","E","         0","E","        10","E","         0","E","       177","E","        33","E","   -3.0","E,0202, ","  85.0"," ,E,1202, ","   41.0","E,0820, ","0.0","E,1225","","","0.0","E,0206","-3.0","E,0202","","","","","","","    384.0"," ,E","     16.61","E","     22.69","E","     10.54","E"
"MOE00147755","1955","34.78","-1.93","468.0","OUJDA, MO","    750.8","","     750.8","E","        52","E","        36","E","         1","E","         0","E","         0","E","         0","E","       207","E","        34","E","    1.0","E,1229,+","  54.0"," ,E,0125, ","   43.0","E,0724, ","","","","","","","","","","","","","","","    317.0"," ,E","     17.95","E","     23.94","E","     11.97","E"
"MOE00147755","1956","34.78","-1.93","468.0","OUJDA, MO","","","","","        45","E","        29","E","         1","E","         0","E","        14","E","","","","","","","   -4.0","E,0205, ","  32.0"," ,E,0316, ","","","-1.0","E,1202","","","0.0","E,0303","-3.0","E,0207","","","","","","","    251.0"," ,E","","","","","      9.84","E"
"MOE00147755","1957","34.78","-1.93","468.0","OUJDA, MO","","","","","        45","E","        26","E","         3","E","         0","E","        12","E","         0","E","       183","E","        44","E","   -3.0","E,1219, ","  52.0"," ,E,0314, ","   41.0","E,0806, ","-3.0","E,1219","-3.0","E,1219","-1.0","E,0202","","","","","","","","","    326.2"," ,E","     16.60","E","     22.94","E","     10.25","E"
"MOE00147755","1960","34.78","-1.93","468.0","OUJDA, MO","    692.5","","     692.5","E","        65","E","        33","E","         0","E","         0","E","         5","E","         0","E","       224","E","        39","E","   -2.0","E,0316, ","  22.0"," ,E,0605, ","   40.0","E,0827,+","0.0","E,1216","","","-2.0","E,0316","","","","","","","","","    316.7"," ,E","     17.17","E","     23.79","E","     10.55","E"
"MOE00147755","1961","34.78","-1.93","468.0","OUJDA, MO","","","","","        46","E","        25","E","         0","E","","","","","         0","E","       229","E","        57","E","","","  24.0"," ,E,0406, ","   42.0","E,0711, ","","","","","","","","","","","    1127.0","0","    1127.0"," ","    222.9"," ,E","","","     24.54","E","",""
"MOE00147755","1962","34.78","-1.93","468.0","OUJDA, MO","    819.8","","     819.8","E","        63","E","        34","E","         3","E","         0","E","         8","E","         0","E","       199","E","        69","E","   -2.0","E,0216,+","  64.0"," ,E,0211, ","   41.0","E,0820,+","","","","","-1.0","E,0217","","","","","","","","","    406.3"," ,E","     17.09","E","     23.83","E","     10.35","E"
