"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00311429","2011","35.94945","-79.239","160.0","CANE CREEK RESERVOIR, NC US","    858.2","","     858.2","7","       108","7","        68","7","         8","7","         0","7","        97","7","         4","7","       203","7","        55","7","        19"," ","        21"," ","  -10.6","7,0123, ","  86.9"," ,7,0709, ","   36.7","7,0730,+","-2.8","7,1030","-2.8","7,1030","-4.4","7,1118","","","","","-1.7","7,0407","-2.2","7,0403","-5.6","7,0213","-9.4","7,0212","-9.4","7,0212","","","","","    958.7"," ,7","     14.95","7","     21.61","7","      8.28","7"
"USC00311429","2012","35.94945","-79.239","160.0","CANE CREEK RESERVOIR, NC US","    768.8","","     768.8","7","","","","","","","         0","7","        72","7","         0","7","       207","7","        34","7","         5"," ","        32"," ","  -10.0","7,0105,+","","","   38.9","7,0709,+","-0.6","7,1102","-3.3","7,1123","-7.2","7,1125","-7.2","7,1125","","","0.0","7,0424","-2.2","7,0311","-5.0","7,0307","-8.3","7,0214","-10.0","7,0105","    1857.5","5","    1857.5","7","","","     15.16","7","     21.55","7","      8.77","7"
"USC00311429","2013","35.94945","-79.239","160.0","CANE CREEK RESERVOIR, NC US","    652.8","","     652.8","7","       126","7","        84","7","        16","7","         0","7","       103","7","         1","7","       185","7","         8","7","         4"," ","","","   -9.4","7,1125,+","  86.6"," ,7,0701, ","   33.9","7,0719,+","0.0","7,1024","-2.8","7,1026","-7.2","7,1114","-7.2","7,1114","-9.4","7,1125","-0.6","7,0403","-3.3","7,0330","-6.7","7,0323","-6.7","7,0323","-9.4","7,0219","    2221.3","3","    2221.3","7","   1358.4"," ,7","     13.91","7","     19.77","7","      8.04","7"
"USC00311429","2014","35.94945","-79.239","160.0","CANE CREEK RESERVOIR, NC US","    698.5","","     698.5","7","       106","7","        75","7","         8","7","         0","7","       103","7","         8","7","       191","7","        23","7","","","","","  -16.7","7,0131,+","  94.0"," ,7,0516, ","   35.6","7,0703, ","-2.2","7,1103","-2.2","7,1103","-4.4","7,1115","-10.0","7,1119","-10.0","7,1119","-0.6","7,0417","-6.1","7,0328","-6.1","7,0328","-6.7","7,0315","-9.4","7,0305","    2334.6","6","    2334.6","7","   1003.5"," ,7","     13.80","7","     20.05","7","      7.56","7"
"USC00311429","2015","35.94945","-79.239","160.0","CANE CREEK RESERVOIR, NC US","    800.5","","     800.5","7","       126","7","        84","7","        15","7","         0","7","        79","7","         6","7","       202","7","        32","7","         1"," ","","","  -16.1","7,0220, ","  70.9"," ,7,1003, ","   35.6","7,0617, ","-1.1","7,1018","-2.8","7,1115","-5.0","7,1124","","","","","-1.1","7,0405","-3.3","7,0329","-8.3","7,0307","-8.3","7,0307","-12.2","7,0221","    2278.3","3","    2278.3","7","   1373.2"," ,7","     14.95","7","     20.90","7","      9.00","7"
"USC00311429","2016","35.94945","-79.239","160.0","CANE CREEK RESERVOIR, NC US","    880.7","","     880.7","7","       117","7","        66","7","         8","7","         0","7","        85","7","         7","7","       209","7","        42","7","         2"," ","         1"," ","  -10.0","7,0120, ","  99.8"," ,7,0801, ","   35.6","7,0726, ","-0.6","7,1108","-4.4","7,1113","-4.4","7,1113","-7.2","7,1211","","","-2.2","7,0410","-2.2","7,0410","-5.6","7,0227","-8.9","7,0215","-8.9","7,0215","    1846.2","2","    1846.2","7","   1108.2"," ,7","     15.27","7","     21.40","7","      9.15","7"
"USC00311429","2017","35.94945","-79.239","160.0","CANE CREEK RESERVOIR, NC US","    812.6","","     812.6","7","       108","7","        68","7","        13","7","         0","7","        84","7","         4","7","       216","7","        25","7","","","","","  -15.6","7,0109, "," 100.1"," ,7,0425, ","   36.1","7,0723, ","-2.2","7,1111","-2.2","7,1111","-4.4","7,1120","-7.2","7,1228","-11.1","7,1229","-1.7","7,0409","-2.2","7,0320","-6.7","7,0318","-6.7","7,0318","-14.4","7,0110","    1784.0","0","    1784.0","7","   1047.0"," ,7","     15.38","7","     21.76","7","      9.01","7"
"USC00311429","2018","35.94945","-79.239","160.0","CANE CREEK RESERVOIR, NC US","   1017.8","","    1017.8","7","       133","7","        95","7","        20","7","         1","7","        85","7","        10","7","       198","7","        48","7","","","","","  -18.3","7,0107, ","  88.6"," ,7,1113, ","   35.6","7,0712,+","-1.1","7,1022","-2.2","7,1111","-5.0","7,1128","","","","","-0.6","7,0421","-2.8","7,0325","-6.7","7,0316","-6.7","7,0316","-8.9","7,0203","    2116.1","1","    2116.1","7","   1645.1"," ,7","     15.12","7","     21.05","7","      9.18","7"
"USC00311429","2019","35.94945","-79.239","160.0","CANE CREEK RESERVOIR, NC US","   1014.4","","    1014.4","7","       111","7","        84","7","        13","7","         0","7","        79","7","         1","7","       205","7","        70","7","","","","","  -10.6","7,0122, ","  67.8"," ,7,0414, ","   36.7","7,1005,+","-0.6","7,1102","-3.9","7,1109","-5.6","7,1113","-7.2","7,1114","","","-2.2","7,0404","-2.2","7,0404","-5.6","7,0308","-8.9","7,0201","-8.9","7,0201","    1998.4","4","    1998.4","7","   1234.8"," ,7","     15.77","7","     22.08","7","      9.47","7"
"USC00311429","2020","35.94945","-79.239","160.0","CANE CREEK RESERVOIR, NC US","    835.2","","     835.2","7","       129","7","        93","7","        14","7","         0","7","        73","7","         1","7","       193","7","        36","7","","","","","   -8.3","7,1226, ","  76.2"," ,7,0804, ","   35.0","7,0728,+","-1.7","7,1103","-3.9","7,1119","-5.0","7,1203","-8.3","7,1226","","","-0.6","7,0510","-3.9","7,0308","-6.7","7,0301","-6.7","7,0301","","","    1870.7","7","    1870.7","7","   1489.9"," ,7","     15.61","7","     21.60","7","      9.62","7"
