"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00386890","1893","33.3","-80.05","26.5","PINOPOLIS, SC US","","","","","","","","","         1"," ","","","","","","","","","",""
"USC00386890","1895","33.3","-80.05","26.5","PINOPOLIS, SC US","","","","","","","","","         8"," ","","","","","","","","","",""
"USC00386890","1896","33.3","-80.05","26.5","PINOPOLIS, SC US","","","","","","","","","        15"," ","","","","","","","","","",""
"USC00386890","1897","33.3","-80.05","26.5","PINOPOLIS, SC US","       130","6","        87","6","        19","6","","","        22"," ","","","",""," 101.6"," ,6,1019, ","   1565.5"," ,6","",""
"USC00386890","1898","33.3","-80.05","26.5","PINOPOLIS, SC US","       119","6","        93","6","        18","6","","","        14"," ","","","",""," 106.2"," ,6,0619, ","   1579.4"," ,6","",""
"USC00386890","1904","33.3","-80.05","26.5","PINOPOLIS, SC US","","","","","","","","","","","         3"," ","","","","","","","",""
"USC00386890","1914","33.3","-80.05","26.5","PINOPOLIS, SC US","        87","6","        76","6","        20","6","","","","","","","","","  69.9"," ,6,0925, ","   1283.4"," ,6","",""
"USC00386890","1916","33.3","-80.05","26.5","PINOPOLIS, SC US","","","","","","","","","","","         5"," ","","","","","","","",""
"USC00386890","1920","33.3","-80.05","26.5","PINOPOLIS, SC US","        87","6","        81","6","        22","6","","","","","","","",""," 101.6"," ,6,0915,+","   1552.7"," ,6","",""
"USC00386890","1931","33.3","-80.05","26.5","PINOPOLIS, SC US","","","","","","","         0","6","","","","","     0"," ,6,1231,+","","","","","        0"," ,6"
"USC00386890","1934","33.3","-80.05","26.5","PINOPOLIS, SC US","","","","","","","         0","6","","","","","     0","T,6,0211, ","","","","","        0","T,6"
"USC00386890","1935","33.3","-80.05","26.5","PINOPOLIS, SC US","        76","6","        66","6","        12","6","         0","6","         1"," ","","","     0","T,6,1223,+"," 127.0"," ,6,0905, ","   1106.2"," ,6","        0","T,6"
"USC00386890","1936","33.3","-80.05","26.5","PINOPOLIS, SC US","","","","","","","         1","6","         2"," ","","","    25"," ,6,0130, ","","","","","       25"," ,6"
"USC00386890","1937","33.3","-80.05","26.5","PINOPOLIS, SC US","        90","6","        77","6","        15","6","","","","","","","","","  88.9"," ,6,0912, ","   1296.8"," ,6","",""
"USC00386890","1938","33.3","-80.05","26.5","PINOPOLIS, SC US","        68","6","        56","6","         9","6","","","","","","","","","  76.2"," ,6,0929, ","    756.6"," ,6","",""
"USC00386890","1939","33.3","-80.05","26.5","PINOPOLIS, SC US","        91","6","        73","6","        11","6","","","","","","","","","  76.2"," ,6,0226, ","   1081.0"," ,6","",""
"USC00386890","1940","33.3","-80.05","26.5","PINOPOLIS, SC US","        71","6","        68","6","        19","6","         0","6","","","","","     0","T,6,1201,+"," 127.0"," ,6,0811, ","   1247.0"," ,6","        0","T,6"
"USC00386890","1941","33.3","-80.05","26.5","PINOPOLIS, SC US","        60","6","        56","6","        17","6","         0","6","","","","","     0","T,6,1225,+"," 129.5"," ,6,0627, ","   1098.8"," ,6","        0","T,6"
