"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"GME00124354","2002","51.7344","6.2656","31.0","KALKAR, GM","       173","E","       105","E","         4","E","        0","","    20"," ,E,0101, ","  30.6"," ,E,0820, ","    950.1"," ,E"
"GME00124354","2003","51.7344","6.2656","31.0","KALKAR, GM","       133","E","        77","E","         1","E","        2","","    40"," ,E,0202, ","  25.7"," ,E,1213, ","    694.7"," ,E"
"GME00124354","2004","51.7344","6.2656","31.0","KALKAR, GM","       171","E","       100","E","         4","E","        5","","    50"," ,E,0129, ","  35.7"," ,E,0507, ","    944.8"," ,E"
"GME00124354","2005","51.7344","6.2656","31.0","KALKAR, GM","       176","E","        96","E","         6","E","       18","","   130"," ,E,1126, ","  61.9"," ,E,0729, ","    861.7"," ,E"
"GME00124354","2006","51.7344","6.2656","31.0","KALKAR, GM","       151","E","       100","E","         0","E","        4","","    50"," ,E,0306, ","  20.3"," ,E,0520, ","    711.6"," ,E"
"GME00124354","2007","51.7344","6.2656","31.0","KALKAR, GM","       183","E","       104","E","         3","E","        0","","    20"," ,E,0207, ","  40.2"," ,E,0610, ","   1014.5"," ,E"
"GME00124354","2008","51.7344","6.2656","31.0","KALKAR, GM","       174","E","        89","E","         5","E","        4","","    90"," ,E,1125, ","  50.4"," ,E,0604, ","    879.2"," ,E"
"GME00124354","2009","51.7344","6.2656","31.0","KALKAR, GM","       166","E","        86","E","         2","E","       13","","   150"," ,E,1221, ","  40.4"," ,E,1007, ","    787.4"," ,E"
"GME00124354","2010","51.7344","6.2656","31.0","KALKAR, GM","       160","E","        77","E","         4","E","       52","","   220"," ,E,1225, ","  50.9"," ,E,0822, ","    802.7"," ,E"
"GME00124354","2011","51.7344","6.2656","31.0","KALKAR, GM","       157","E","        85","E","         1","E","        6","","    80"," ,E,0101, ","  30.6"," ,E,0727, ","    726.7"," ,E"
