"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00058516","1914","37.65","-102.53333","1296.0","TWO BUTTES RESERVOIR, CO US","        41","6","        32","6","         6","6","","","  70.9"," ,6,0501, ","    440.3"," ,6"
"USC00058516","1915","37.65","-102.53333","1296.0","TWO BUTTES RESERVOIR, CO US","        63","6","        41","6","         5","6","","","  58.7"," ,6,0527, ","    497.9"," ,6"
"USC00058516","1916","37.65","-102.53333","1296.0","TWO BUTTES RESERVOIR, CO US","        35","6","        25","6","         3","6","","","  35.8"," ,6,0822, ","    288.9"," ,6"
"USC00058516","1917","37.65","-102.53333","1296.0","TWO BUTTES RESERVOIR, CO US","        45","6","        32","6","         1","6","","","  26.4"," ,6,0814, ","    242.7"," ,6"
"USC00058516","1918","37.65","-102.53333","1296.0","TWO BUTTES RESERVOIR, CO US","        36","6","        28","6","         2","6","","","  55.9"," ,6,0329, ","    341.5"," ,6"
"USC00058516","1919","37.65","-102.53333","1296.0","TWO BUTTES RESERVOIR, CO US","        34","6","        30","6","         4","6","","","  57.2"," ,6,0715, ","    376.2"," ,6"
"USC00058516","1920","37.65","-102.53333","1296.0","TWO BUTTES RESERVOIR, CO US","        30","6","        25","6","         2","6","","","  29.5"," ,6,0906, ","    277.2"," ,6"
"USC00058516","1946","37.65","-102.53333","1296.0","TWO BUTTES RESERVOIR, CO US","","","","","","","         1"," ","","","",""
