"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00143527","1905","38.8586","-99.3358","612.6","HAYS 1 S, KS US","    677.5","","     677.5","0","        53","0","        33","0","         4","0","","","","","        18","0","       141","0","        32","0","       181","0","        62","0","","","","","  -32.2","0,0213,+","","","","","  78.7"," ,0,0629, ","   41.1","0,0628, ","-3.9","0,1011","-3.9","0,1011","-11.7","0,1020","-11.7","0,1020","-11.7","0,1020","0.0","0,0429","-5.0","0,0415","-5.0","0,0415","-6.7","0,0329","-9.4","0,0217","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    522.7"," ,0","","","     11.08","0","     18.64","0","      3.53","0"
"USC00143527","1906","38.8586","-99.3358","612.6","HAYS 1 S, KS US","    555.1","","     555.1","0","        73","0","        48","0","         5","0","        7","","         7","0","         2","0","       134","0","        20","0","       181","0","        46","0","         7"," ","        43"," ","  -19.4","0,0205, ","   102"," ,0,0306, ","    89"," ,0,0306, ","  49.3"," ,0,0719, ","   38.9","0,0617, ","-3.9","0,1010","-3.9","0,1010","-5.0","0,1030","-10.0","0,1118","-10.0","0,1118","-1.1","0,0414","-5.0","0,0331","-5.0","0,0331","-11.1","0,0320","-11.1","0,0320","    2913.7","7","","","","","    2913.7","0","","","","","","","","","","","","","","","","","","","","","    586.3"," ,0","      412"," ,0","     11.69","0","     19.32","0","      4.06","0"
"USC00143527","1907","38.8586","-99.3358","612.6","HAYS 1 S, KS US","    634.3","","     634.3","0","        64","0","        39","0","         7","0","        5","","         5","0","         7","0","       160","0","        22","0","       184","0","        68","0","        15"," ","        22"," ","  -21.1","0,1219, ","   152"," ,0,1217, ","   140"," ,0,1217, ","  82.0"," ,0,0713, ","   40.0","0,0810, ","0.0","0,0928","-2.8","0,1102","-7.8","0,1110","-7.8","0,1110","-15.6","0,1111","-3.9","0,0527","-3.9","0,0527","-8.3","0,0515","-8.3","0,0515","-10.6","0,0430","    3070.1","1","","","","","    3070.1","0","","","","","","","","","","","","","","","","","","","","","    645.6"," ,0","      493"," ,0","     11.53","0","     19.63","0","      3.42","0"
"USC00143527","1908","38.8586","-99.3358","612.6","HAYS 1 S, KS US","    629.8","","     629.8","0","        61","0","        43","0","         7","0","        0","","         2","0","         2","0","       143","0","         8","0","       191","0","        55","0","        15"," ","        25"," ","  -18.9","0,0201, ","     0"," ,0,1231,+","    56"," ,0,1111, ","  51.1"," ,0,0421, ","   37.2","0,0816,+","-3.3","0,1023","-3.3","0,1023","-6.7","0,1024","-6.7","0,1024","-10.6","0,1111","-1.1","0,0508","-5.0","0,0429","-5.0","0,0429","-9.4","0,0402","-9.4","0,0402","    2797.3","3","","","","","    2797.3","0","","","","","","","","","","","","","","","","","","","","","    644.0"," ,0","      135"," ,0","     12.44","0","     20.30","0","      4.57","0"
"USC00143527","1909","38.8586","-99.3358","612.6","HAYS 1 S, KS US","    692.9","","     692.9","0","        60","0","        48","0","         9","0","        5","","         9","0","        14","0","       151","0","        33","0","       191","0","        59","0","         7"," ","        13"," ","  -24.4","0,0112, ","   127"," ,0,1224, ","   127"," ,0,1224, ","  63.5"," ,0,0613, ","   38.9","0,0817, ","-7.8","0,1012","-7.8","0,1012","-7.8","0,1012","-7.8","0,1012","-10.0","0,1116","-1.1","0,0510","-7.2","0,0501","-7.2","0,0501","-7.2","0,0501","-8.9","0,0316","    2982.1","1","","","","","    2982.1","0","","","","","","","","","","","","","","","","","","","","","    718.4"," ,0","      653"," ,0","     11.43","0","     19.37","0","      3.50","0"
"USC00143527","1910","38.8586","-99.3358","612.6","HAYS 1 S, KS US","    656.6","","     656.6","0","        55","0","        31","0","         2","0","        0","","         2","0","         8","0","       147","0","        16","0","       195","0","        63","0","        10"," ","        14"," ","  -27.2","0,0105, ","     0"," ,0,1231,+","   127"," ,0,0104, ","  57.7"," ,0,0626, ","   41.7","0,0724, ","-5.0","0,1021","-5.0","0,1021","-5.0","0,1021","-7.8","0,1105","-9.4","0,1127","0.0","0,0427","-2.8","0,0426","-4.4","0,0419","-7.8","0,0331","-12.2","0,0224","    3068.8","8","","","","","    3068.8","0","","","","","","","","","","","","","","","","","","","","","    410.9"," ,0","      219"," ,0","     12.19","0","     20.41","0","      3.98","0"
"USC00143527","1911","38.8586","-99.3358","612.6","HAYS 1 S, KS US","    874.5","","     874.5","0","        73","0","        40","0","         3","0","        1","","         4","0","         7","0","       153","0","        28","0","       181","0","        89","0","         6"," ","        20"," ","  -28.9","0,0103, ","    76"," ,0,0228, ","   165"," ,0,1220, ","  36.3"," ,0,0805, ","   45.6","0,0626, ","0.0","0,1008","-5.0","0,1020","-5.0","0,1020","-8.3","0,1102","-12.2","0,1111","-0.6","0,0503","-2.8","0,0502","-6.1","0,0327","-6.7","0,0323","-9.4","0,0301","    2750.8","8","","","","","    2750.8","0","","","","","","","","","","","","","","","","","","","","","    435.7"," ,0","      366"," ,0","     12.27","0","     20.36","0","      4.17","0"
"USC00143527","1912","38.8586","-99.3358","612.6","HAYS 1 S, KS US","    683.2","","     683.2","0","        69","0","        45","0","         3","0","        4","","         9","0","        16","0","       149","0","        37","0","       161","0","        53","0","         5"," ","        13"," ","  -30.6","0,0112, ","   279"," ,0,0225, ","   254"," ,0,0225, ","  35.3"," ,0,0509, ","   40.0","0,0827, ","0.0","0,0925","-3.9","0,0930","-5.0","0,1022","-6.7","0,1102","-10.6","0,1127","0.0","0,0516","-7.8","0,0418","-7.8","0,0418","-7.8","0,0418","-12.8","0,0321","    3629.7","7","","","","","    3629.7","0","","","","","","","","","","","","","","","","","","","","","    513.2"," ,0","      996"," ,0","     10.85","0","     17.96","0","      3.74","0"
"USC00143527","1913","38.8586","-99.3358","612.6","HAYS 1 S, KS US","    929.6","","     929.6","0","        71","0","        41","0","         6","0","","","","","         7","0","       140","0","        36","0","       182","0","        82","0","        11"," ","         9"," ","  -29.4","0,0108, ","","","",""," 105.2"," ,0,0503, ","   43.3","0,0715, ","0.0","0,1017","-2.2","0,1019","-9.4","0,1027","-9.4","0,1027","-9.4","0,1027","-1.1","0,0426","-2.8","0,0413","-4.4","0,0404","-13.9","0,0327","-13.9","0,0327","    3152.1","1","","","","","    3152.1","0","","","","","","","","","","","","","","","","","","","","","    586.9"," ,0","","","     11.92","0","     19.55","0","      4.28","0"
"USC00143527","1914","38.8586","-99.3358","612.6","HAYS 1 S, KS US","    834.3","","     834.3","0","        52","0","        32","0","         4","0","        0","","         4","0","        12","0","       147","0","        32","0","       189","0","        72","0","         4"," ","        14"," ","  -23.3","0,0207, ","     0"," ,0,1231,+","   102"," ,0,1220, ","  35.6"," ,0,0502, ","   41.1","0,0731, ","-1.7","0,1014","-5.6","0,1025","-5.6","0,1025","-8.9","0,1027","-8.9","0,1027","-1.7","0,0513","-2.2","0,0414","-4.4","0,0412","-11.7","0,0409","-11.7","0,0409","    2943.4","4","","","","","    2943.4","0","","","","","","","","","","","","","","","","","","","","","    422.5"," ,0","      246"," ,0","     12.27","0","     20.36","0","      4.18","0"
"USC00143527","1915","38.8586","-99.3358","612.6","HAYS 1 S, KS US","    386.6","","     386.6","0","        95","0","        56","0","         9","0","        6","","         8","0","         5","0","       140","0","        19","0","       178","0","        13","0","        23"," ","        22"," ","  -20.6","0,0123, ","   254"," ,0,0304, ","   152"," ,0,0304, ","  61.7"," ,0,0519, ","   35.6","0,0716, ","0.0","0,0921","-3.9","0,1109","-6.7","0,1112","-6.7","0,1112","-10.0","0,1114","-0.6","0,0404","-3.3","0,0403","-5.0","0,0331","-9.4","0,0326","-9.4","0,0326","    3231.8","8","","","","","    3231.8","0","","","","","","","","","","","","","","","","","","","","","    867.9"," ,0","      558"," ,0","     10.92","0","     17.80","0","      4.04","0"
"USC00143527","1916","38.8586","-99.3358","612.6","HAYS 1 S, KS US","    711.9","","     711.9","0","        77","0","        39","0","         1","0","       11","","        12","0","        18","0","       155","0","        35","0","       191","0","        68","0","        15"," ","        45"," ","  -27.8","0,1221, ","   178"," ,0,0407, ","   165"," ,0,0407, ","  28.4"," ,0,0620, ","   41.1","0,0804, ","-3.9","0,0929","-3.9","0,0929","-7.2","0,1020","-7.2","0,1020","-13.9","0,1113","0.0","0,0503","-2.2","0,0427","-5.0","0,0402","-7.2","0,0401","-9.4","0,0308","    3071.0","0","","","","","    3071.0","0","","","","","","","","","","","","","","","","","","","","","    407.4"," ,0","      767"," ,0","     11.22","0","     19.43","0","      2.99","0"
"USC00143527","1917","38.8586","-99.3358","612.6","HAYS 1 S, KS US","","","","","        66","0","        31","0","         3","0","        5","","         3","0","        12","0","       163","0","","","","","","","         5"," ","        38"," ","  -25.0","0,0202, ","    76"," ,0,0116, ","    51"," ,0,0115, ","  56.1"," ,0,0814, ","","","-4.4","0,1008","-4.4","0,1008","-4.4","0,1008","-7.8","0,1012","-8.9","0,1019","-2.2","0,0508","-2.2","0,0508","-7.2","0,0408","-7.2","0,0408","-11.1","0,0327","    3259.9","9","","","","","    3259.9","0","","","","","","","","","","","","","","","","","","","","","    430.3"," ,0","      132"," ,0","","","","","      2.96","0"
"USC00143527","1918","38.8586","-99.3358","612.6","HAYS 1 S, KS US","","","","","        82","0","        49","0","         6","0","       11","","         8","0","        15","0","       134","0","","","","","","","","","         5"," ","  -30.0","0,0111, ","   178"," ,0,1231, ","   203"," ,0,0110, ","  41.1"," ,0,1025, ","","","-4.4","0,0920","-4.4","0,0920","-4.4","0,0920","-7.8","0,1124","-12.2","0,1222","-1.1","0,0501","-2.2","0,0407","-4.4","0,0316","-7.2","0,0310","-10.0","0,0222","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    600.1"," ,0","      668"," ,0","","","","","      4.50","0"
"USC00143527","1919","38.8586","-99.3358","612.6","HAYS 1 S, KS US","    772.2","","     772.2","0","        66","0","        44","0","         5","0","       18","","        13","0","        10","0","       152","0","        25","0","       159","0","        76","0","","","","","  -26.1","0,0103, ","   229"," ,0,0214, ","   203"," ,0,0409,+"," 115.1"," ,0,0503, ","   41.1","0,0805, ","-0.6","0,1010","-2.2","0,1011","-7.2","0,1028","-7.2","0,1028","-12.8","0,1112","-1.1","0,0417","-2.8","0,0416","-7.8","0,0409","-7.8","0,0409","-11.7","0,0305","    2820.7","7","","","","","    2820.7","0","","","","","","","","","","","","","","","","","","","","","    663.7"," ,0","      951"," ,0","     11.61","0","     18.83","0","      4.40","0"
"USC00143527","1920","38.8586","-99.3358","612.6","HAYS 1 S, KS US","    664.6","","     664.6","0","        53","0","        37","0","         5","0","        9","","         3","0","         3","0","       149","0","        23","0","       183","0","        66","0","","","","","  -22.2","0,0307, ","    76"," ,0,0403, ","    76"," ,0,0403, ","  87.9"," ,0,0805, ","   41.7","0,0723, ","-1.1","0,0929","-3.9","0,0930","-4.4","0,1102","-7.2","0,1111","-9.4","0,1112","-1.1","0,0427","-2.2","0,0420","-5.0","0,0413","-8.9","0,0405","-8.9","0,0405","    3087.0","0","","","","","    3087.0","0","","","","","","","","","","","","","","","","","","","","","    540.3"," ,0","      152"," ,0","     12.11","0","     19.86","0","      4.35","0"
"USC00143527","1921","38.8586","-99.3358","612.6","HAYS 1 S, KS US","","","","","        55","0","        31","0","         4","0","        1","","         3","0","","","","","","","","","","","","","","","","","    25"," ,0,0207, ","   127"," ,0,1203, ","  71.1"," ,0,0705, ","","","","","","","","","","","","","","","","","","","","","","","    2485.6","6","","","","","    2485.6","0","","","","","","","","","","","","","","","","","","","","","    451.7"," ,0","      177"," ,0","","","","","",""
"USC00143527","1922","38.8586","-99.3358","612.6","HAYS 1 S, KS US","","","","","        58","0","        35","0","         5","0","        5","","         2","0","         3","0","       129","0","","","","","","","","","","","  -21.1","0,0302, ","   152"," ,0,0310, ","    64"," ,0,0228,+","  47.8"," ,0,0423, ","","","-3.9","0,1009","-3.9","0,1009","-8.3","0,1017","-8.3","0,1017","-11.7","0,1205","-1.7","0,0418","-3.3","0,0331","-7.8","0,0328","-7.8","0,0328","-11.7","0,0311","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    482.3"," ,0","      293"," ,0","","","","","      4.88","0"
"USC00143527","1923","38.8586","-99.3358","612.6","HAYS 1 S, KS US","    696.0","","     696.0","0","       100","0","        51","0","         4","0","        3","","         6","0","         4","0","       142","0","         6","0","       160","0","        59","0","","","","","  -21.7","0,0203, ","    51"," ,0,0315, ","    51"," ,0,0315, ","  83.6"," ,0,0917, ","   41.7","0,0731, ","-3.9","0,1021","-3.9","0,1021","-5.0","0,1030","-6.7","0,1128","-9.4","0,1205","0.0","0,0516","-6.1","0,0408","-6.1","0,0408","-7.2","0,0331","-18.9","0,0319","    2618.9","9","","","","","    2618.9","0","","","","","","","","","","","","","","","","","","","","","    688.7"," ,0","      176"," ,0","     12.39","0","     19.96","0","      4.82","0"
"USC00143527","1924","38.8586","-99.3358","612.6","HAYS 1 S, KS US","    708.0","","     708.0","0","        72","0","        32","0","         4","0","       17","","        15","0","        18","0","       151","0","        29","0","       184","0","        61","0","","","         1"," ","  -27.2","0,0105, ","   254"," ,0,0316, ","   254"," ,0,0316, ","  35.6"," ,0,0527, ","   41.7","0,0803,+","-2.8","0,0929","-2.8","0,0929","-6.1","0,1107","-8.3","0,1108","-10.0","0,1125","-0.6","0,0515","-3.9","0,0427","-5.6","0,0401","-6.7","0,0330","-10.0","0,0321","    3086.2","2","","","","","    3086.2","0","","","","","","","","","","","","","","","","","","","","","    369.2"," ,0","      959"," ,0","     11.30","0","     19.30","0","      3.31","0"
"USC00143527","1925","38.8586","-99.3358","612.6","HAYS 1 S, KS US","","","","","","","","","","","","","","","","","","","","","","","","","         4"," ","         7"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    2825.4","4","","","","","    2825.4"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00143527","1926","38.8586","-99.3358","612.6","HAYS 1 S, KS US","","","","","","","","","","","","","","","","","","","","","","","","","         1"," ","         3"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00143527","1927","38.8586","-99.3358","612.6","HAYS 1 S, KS US","    637.5","","     637.5","0","        79","0","        53","0","         6","0","        8","","         5","0","         8","0","       131","0","        18","0","       183","0","        47","0","","","         1"," ","  -22.8","0,1219, ","    76"," ,0,0213, ","    76"," ,0,0213, ","  61.5"," ,0,0613, ","   38.3","0,0709, ","-1.7","0,1031","-2.8","0,1102","-4.4","0,1106","-7.8","0,1112","-10.6","0,1116","0.0","0,0511","-4.4","0,0421","-4.4","0,0421","-8.9","0,0321","-8.9","0,0321","    2755.2","2","","","","","    2755.2","0","","","","","","","","","","","","","","","","","","","","","    690.4"," ,0","      298"," ,0","     12.23","0","     19.87","0","      4.60","0"
"USC00143527","1928","38.8586","-99.3358","612.6","HAYS 1 S, KS US","    540.4","","     540.4","0","        72","0","        49","0","         7","0","        4","","         5","0","         2","0","       130","0","         7","0","       181","0","        45","0","         2"," ","         7"," ","  -24.4","0,0103, ","   127"," ,0,0315, ","   127"," ,0,0315, ","  88.9"," ,0,0728, ","   38.9","0,0706,+","0.0","0,1019","-2.2","0,1022","-5.0","0,1102","-6.7","0,1103","-8.9","0,1125","-2.8","0,0416","-2.8","0,0416","-4.4","0,0415","-8.3","0,0414","-10.6","0,0317","    2867.1","1","","","","","    2867.1","0","","","","","","","","","","","","","","","","","","","","","    760.7"," ,0","      304"," ,0","     12.06","0","     19.63","0","      4.49","0"
"USC00143527","1929","38.8586","-99.3358","612.6","HAYS 1 S, KS US","","","","","","","","","","","","","","","","","","","","","","","","","","","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00143527","1930","38.8586","-99.3358","612.6","HAYS 1 S, KS US","","","","","        68","0","        41","0","         7","0","       22","","         3","0","","","","","","","","","","","","","         1"," ","","","    76"," ,0,0113, ","    64"," ,0,0113, ","  53.3"," ,0,1005, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    636.3"," ,0","      161"," ,0","","","","","",""
"USC00143527","1931","38.8586","-99.3358","612.6","HAYS 1 S, KS US","","","","","        68","0","        49","0","         6","0","       12","","         7","0","","","","","","","","","","","","","         2"," ","","","   127"," ,0,1126,+","   127"," ,0,1126, ","  80.8"," ,0,0621, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    644.8"," ,0","      452"," ,0","","","","","",""
"USC00143527","1932","38.8586","-99.3358","612.6","HAYS 1 S, KS US","    780.4","","     780.4","0","        74","0","        43","0","        11","0","       59","","        10","0","        11","0","       145","0","        40","0","       191","0","        64","0","","","         3"," ","  -26.1","0,1212, ","   305"," ,0,0106,+","   203"," ,0,0104, "," 115.8"," ,0,0911, ","   39.4","0,0715,+","0.0","0,1005","-2.2","0,1011","-4.4","0,1029","-7.8","0,1112","-10.0","0,1115","-0.6","0,0412","-3.9","0,0411","-4.4","0,0328","-8.9","0,0322","-8.9","0,0322","    2878.4","4","","","","","    2878.4","0","","","","","","","","","","","","","","","","","","","","","    804.5"," ,0","      885"," ,0","     11.66","0","     19.05","0","      4.25","0"
"USC00143527","1933","38.8586","-99.3358","612.6","HAYS 1 S, KS US","    977.7","","     977.7","0","        53","0","        38","0","         4","0","        5","","         1","0","         6","0","       134","0","        10","0","       205","0","        90","0","         1"," ","         7"," ","  -30.6","0,0208, ","    51"," ,0,0210,+","    51"," ,0,0207, ","  54.6"," ,0,1201, ","   45.0","0,0701, ","-2.2","0,1008","-2.2","0,1008","-5.0","0,1103","-7.8","0,1106","-11.1","0,1218","-3.3","0,0416","-3.3","0,0416","-7.2","0,0415","-7.2","0,0415","-11.7","0,0321","    2917.9","9","","","","","    2917.9","0","","","","","","","","","","","","","","","","","","","","","    413.0"," ,0","       64"," ,0","     14.00","0","     22.56","0","      5.45","0"
"USC00143527","1934","38.8586","-99.3358","612.6","HAYS 1 S, KS US","   1131.3","","    1131.3","0","        69","0","        44","0","         3","0","       20","","        12","0","         1","0","       133","0","        12","0","       205","0","        96","0","         1"," ","         4"," ","  -21.1","0,0226, ","   102"," ,0,0227,+","    76"," ,0,0307,+","  37.8"," ,0,0615, ","   47.2","0,0713, ","0.0","0,0926","-3.9","0,1028","-5.0","0,1101","-9.4","0,1201","-9.4","0,1201","-2.8","0,0421","-2.8","0,0421","-5.0","0,0413","-7.2","0,0327","-8.9","0,0324","    2441.4","4","","","","","    2441.4","0","","","","","","","","","","","","","","","","","","","","","    407.8"," ,0","      536"," ,0","     14.35","0","     22.42","0","      6.28","0"
