"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00085106","1952","-38.4861","146.3233","182.9","OLSENS BRIDGE MORWELL RIVER P, AS","","","","","       223","a","       143","a","        14","a","","","","","","","","","","","",""," 119.4"," ,a,0617, ","","","","","","","","","","","","","","","","","","","","","","","   2032.4"," ,a","","","","","",""
"ASN00085106","1953","-38.4861","146.3233","182.9","OLSENS BRIDGE MORWELL RIVER P, AS","","","","","       205","a","       128","a","        13","a","","","","","","","","","","","","","  71.9"," ,a,1021, ","","","","","","","","","","","","","","","","","","","","","","","   1547.4"," ,a","","","","","",""
"ASN00085106","1954","-38.4861","146.3233","182.9","OLSENS BRIDGE MORWELL RIVER P, AS","","","","","       194","a","       112","a","         4","a","","","","","","","","","","","","","  69.6"," ,a,1121, ","","","","","","","","","","","","","","","","","","","","","","","   1148.7"," ,a","","","","","",""
"ASN00085106","1955","-38.4861","146.3233","182.9","OLSENS BRIDGE MORWELL RIVER P, AS","","","","","       207","a","       115","a","        10","a","","","","","","","","","","","","","  43.7"," ,a,0923, ","","","","","","","","","","","","","","","","","","","","","","","   1381.1"," ,a","","","","","",""
"ASN00085106","1956","-38.4861","146.3233","182.9","OLSENS BRIDGE MORWELL RIVER P, AS","","","","","       241","a","       154","a","        10","a","","","","","","","","","","","","","  57.2"," ,a,0815, ","","","","","","","","","","","","","","","","","","","","","","","   1762.6"," ,a","","","","","",""
"ASN00085106","1957","-38.4861","146.3233","182.9","OLSENS BRIDGE MORWELL RIVER P, AS","","","","","       202","a","       114","a","         9","a","","","","","","","","","","","","","  59.2"," ,a,0622, ","","","","","","","","","","","","","","","","","","","","","","","   1307.7"," ,a","","","","","",""
"ASN00085106","1958","-38.4861","146.3233","182.9","OLSENS BRIDGE MORWELL RIVER P, AS","","","","","       215","a","       117","a","         6","a","","","","","","","","","","","","","  43.4"," ,a,0912, ","","","","","","","","","","","","","","","","","","","","","","","   1447.2"," ,a","","","","","",""
"ASN00085106","1959","-38.4861","146.3233","182.9","OLSENS BRIDGE MORWELL RIVER P, AS","","","","","       177","a","        95","a","         8","a","","","","","","","","","","","","","  83.6"," ,a,0920, ","","","","","","","","","","","","","","","","","","","","","","","   1176.5"," ,a","","","","","",""
"ASN00085106","1961","-38.4861","146.3233","182.9","OLSENS BRIDGE MORWELL RIVER P, AS","","","","","       171","a","        96","a","        12","a","","","","","","","","","","","","","  54.6"," ,a,0701, ","","","","","","","","","","","","","","","","","","","","","","","   1174.0"," ,a","","","","","",""
"ASN00085106","1962","-38.4861","146.3233","182.9","OLSENS BRIDGE MORWELL RIVER P, AS","","","","","       190","a","       132","a","         7","a","         0","a","        44","a","         0","a","        97","a","         6","a","   -5.0","a,0805, ","  78.7"," ,a,0120, ","   36.9","a,1201, ","-0.8","a,0330","-2.2","a,0515","-4.4","a,0716","","","0.0","a,1105","-2.2","a,0922","-5.0","a,0805","","","    2494.5","5","    2494.5","a","   1377.5"," ,a","     11.67","a","     17.56","a","      5.77","a"
"ASN00085106","1963","-38.4861","146.3233","182.9","OLSENS BRIDGE MORWELL RIVER P, AS","     46.5","","      46.5","a","       191","a","       119","a","         8","a","         0","a","        43","a","         0","a","        90","a","         4","a","   -4.4","a,0807, ","  54.9"," ,a,0430, ","   32.2","a,1204,+","0.0","a,0408","-2.5","a,0614","","","","","-0.3","a,0921","-2.8","a,0808","-4.4","a,0807","","","    2391.4","4","    2391.4","a","   1250.6"," ,a","     11.93","a","     17.42","a","      6.44","a"
"ASN00085106","1964","-38.4861","146.3233","182.9","OLSENS BRIDGE MORWELL RIVER P, AS","     51.7","","      51.7","a","       233","a","       148","a","        11","a","         0","a","        30","a","         0","a","        69","a","         5","a","   -5.0","a,0706, ","  42.4"," ,a,0718, ","   36.7","a,0131, ","0.0","a,0509","-2.2","a,0519","-5.0","a,0706","","","-2.2","a,0926","-2.2","a,0926","","","","","    2585.7","7","    2585.7","a","   1689.3"," ,a","     11.39","a","     16.62","a","      6.16","a"
"ASN00085106","1965","-38.4861","146.3233","182.9","OLSENS BRIDGE MORWELL RIVER P, AS","     37.7","","      37.7","a","       190","a","       108","a","         8","a","         0","a","        43","a","         0","a","        91","a","        11","a","   -4.4","a,0720,+","  53.3"," ,a,1125, ","   37.2","a,0117, ","-0.6","a,0329","-2.2","a,0530","-4.4","a,0710","","","-0.6","a,1016","-2.2","a,0803","","","","","    2568.2","2","    2568.2","a","   1181.5"," ,a","     11.44","a","     17.45","a","      5.43","a"
"ASN00085106","1966","-38.4861","146.3233","182.9","OLSENS BRIDGE MORWELL RIVER P, AS","     61.8","","      61.8","a","       201","a","       116","a","        10","a","","","","","         0","a","        90","a","         9","a","","","  41.4"," ,a,0214, ","   36.7","a,0126, ","","","","","","","","","","","","","","","","","","","","","   1381.0"," ,a","","","     17.13","a","",""
"ASN00085106","1967","-38.4861","146.3233","182.9","OLSENS BRIDGE MORWELL RIVER P, AS","","","","","       172","a","        79","a","        10","a","","","","","","","","","","","","","  37.6"," ,a,0113, ","","","","","","","","","","","","","","","","","","","","","","","    962.8"," ,a","","","","","",""
"ASN00085106","1968","-38.4861","146.3233","182.9","OLSENS BRIDGE MORWELL RIVER P, AS","","","","","       201","a","       139","a","        15","a","","","","","","","","","","","","","  62.2"," ,a,1227, ","","","","","","","","","","","","","","","","","","","","","","","   1580.5"," ,a","","","","","",""
"ASN00085106","1969","-38.4861","146.3233","182.9","OLSENS BRIDGE MORWELL RIVER P, AS","","","","","       191","a","       108","a","        11","a","         0","a","        52","a","","","","","","","   -6.1","a,0617, ","  57.2"," ,a,0601, ","","","-1.1","a,0322","-2.8","a,0505","-5.0","a,0616","","","-1.1","a,1016","-2.8","a,0815","","","","","","","","","   1373.0"," ,a","","","","","      6.15","a"
"ASN00085106","1970","-38.4861","146.3233","182.9","OLSENS BRIDGE MORWELL RIVER P, AS","","","","","       186","a","       130","a","        11","a","","","","","         0","a","        97","a","         4","a","","","  95.3"," ,a,0102, ","   34.4","a,1203, ","","","","","","","","","","","","","","","","","","","","","   1712.0"," ,a","","","     17.20","a","",""
