"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"CA007041JG6","1995","47.0833","-70.7833","6.0","CAP TOURMENTE, QC CA","    153.1","","     153.1","C","       161","C","        91","C","         5","C","        28","C","       165","C","       100","C","        88","C","         1","C","  -31.1","C,0110, ","  36.0"," ,C,0801, ","   33.7","C,0706, ","-0.3","C,1026","-2.5","C,1030","-5.0","C,1031","-9.0","C,1109","-9.0","C,1109","-3.4","C,0507","-3.4","C,0507","-4.4","C,0410","-17.4","C,0405","-17.4","C,0405","","","","","   1056.7"," ,C","      4.86","C","      9.85","C","     -0.15","C","","","",""
"CA007041JG6","1996","47.0833","-70.7833","6.0","CAP TOURMENTE, QC CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    5033.0","0","    5033.0","C","","","","","","","","","","","",""
"CA007041JG6","1997","47.0833","-70.7833","6.0","CAP TOURMENTE, QC CA","     86.4","","      86.4","C","       142","C","        80","C","         7","C","        28","C","       174","C","        90","C","        80","C","         2","C","  -31.1","C,0118, ","  46.8"," ,C,0822, ","   32.3","C,0701, ","-0.9","C,0924","-4.1","C,1022","-6.2","C,1023","-7.9","C,1113","-9.2","C,1118","-1.7","C,0505","-2.9","C,0416","-5.1","C,0412","-7.4","C,0410","-9.0","C,0409","","","","","    942.6"," ,C","      4.53","C","      9.76","C","     -0.71","C","","","",""
"CA007041JG6","1998","47.0833","-70.7833","6.0","CAP TOURMENTE, QC CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    4458.1","1","    4458.1","C","","","","","","","","","","","",""
"CA007041JG6","1999","47.0833","-70.7833","6.0","CAP TOURMENTE, QC CA","    158.3","","     158.3","C","       143","C","        90","C","        10","C","        23","C","       154","C","        63","C","       107","C","         0","C","  -26.5","C,0114, ","  57.9"," ,C,1023, ","   31.2","C,0717, ","-2.4","C,1007","-2.4","C,1007","-5.5","C,1108","-7.5","C,1111","-9.1","C,1112","-0.5","C,0513","-5.4","C,0404","-5.4","C,0404","-11.1","C,0310","-11.1","C,0310","","","","","   1157.1"," ,C","      6.48","C","     11.50","C","      1.46","C","","","",""
"CA007041JG6","2000","47.0833","-70.7833","6.0","CAP TOURMENTE, QC CA","     76.6","","      76.6","C","","","","","","","        34","C","       153","C","        81","C","        79","C","         0","C","  -29.0","C,0119, ","","","   28.8","C,0726, ","-1.4","C,1023","-3.1","C,1118","-6.2","C,1123","-11.1","C,1124","-11.1","C,1124","-0.8","C,0519","-3.1","C,0418","-5.6","C,0417","-11.5","C,0319","-11.5","C,0319","    4694.7","7","    4694.7","C","","","      5.11","C","      9.96","C","      0.26","C","","","",""
"CA007041JG6","2001","47.0833","-70.7833","6.0","CAP TOURMENTE, QC CA","    134.2","","     134.2","C","","","","","","","        25","C","       163","C","        69","C","        93","C","         1","C","  -24.6","C,0222, ","","","   32.3","C,0807, ","0.0","C,1007","-2.8","C,1030","-7.7","C,1113","-7.7","C,1113","-10.4","C,1222","-2.6","C,0429","-2.6","C,0429","-4.9","C,0329","-6.8","C,0327","-12.0","C,0326","    4742.5","5","    4742.5","C","","","      6.32","C","     11.34","C","      1.30","C","","","",""
"CA007041JG6","2002","47.0833","-70.7833","6.0","CAP TOURMENTE, QC CA","    151.6","","     151.6","C","       141","C","        89","C","         6","C","        18","C","       177","C","        87","C","        86","C","         3","C","  -24.7","C,1209, ","  35.9"," ,C,0703, ","   33.2","C,0702, ","-0.3","C,1008","-3.0","C,1021","-5.6","C,1029","-10.3","C,1102","-10.3","C,1102","-0.3","C,0525","-2.5","C,0428","-7.0","C,0407","-7.0","C,0407","-14.4","C,0326","    4501.5","5","    4501.5","C","    974.0"," ,C","      5.34","C","     10.30","C","      0.38","C","","","",""
"CA007041JG6","2003","47.0833","-70.7833","6.0","CAP TOURMENTE, QC CA","     99.6","","      99.6","C","       140","C","        85","C","        13","C","        40","C","       167","C","        89","C","        87","C","         2","C","  -32.5","C,0215, ","  56.0"," ,C,0804, ","   34.0","C,0626, ","-2.9","C,1020","-2.9","C,1020","-8.5","C,1108","-8.5","C,1108","-9.9","C,1109","-1.1","C,0503","-2.5","C,0430","-5.2","C,0418","-12.9","C,0417","-12.9","C,0417","    5258.8","8","    5258.8","C","   1199.6"," ,C","      4.46","C","      9.33","C","     -0.42","C","","","",""
"CA007041JG6","2004","47.0833","-70.7833","6.0","CAP TOURMENTE, QC CA","     76.9","","      76.9","C","       136","C","        91","C","         7","C","        34","C","       167","C","        91","C","        80","C","         0","C","  -32.6","C,0115, ","  53.0"," ,C,0909, ","   31.0","C,0722, ","-1.2","C,1005","-5.6","C,1108","-5.6","C,1108","-8.0","C,1109","-9.8","C,1114","-1.4","C,0507","-6.9","C,0425","-6.9","C,0425","-6.9","C,0425","-13.9","C,0324","    4958.4","4","    4958.4","C","    992.7"," ,C","      4.38","C","      9.31","C","     -0.55","C","","","",""
"CA007041JG6","2005","47.0833","-70.7833","6.0","CAP TOURMENTE, QC CA","    166.8","","     166.8","C","       144","C","        89","C","         9","C","        28","C","       157","C","        91","C","        92","C","         1","C","  -29.5","C,0122, ","  74.1"," ,C,0831, ","   32.5","C,0628, ","-0.2","C,1020","-2.7","C,1030","-8.1","C,1118","-8.1","C,1118","-9.9","C,1119","-3.3","C,0513","-3.3","C,0513","-4.6","C,0330","-10.5","C,0327","-10.5","C,0327","    4877.5","5","    4877.5","C","   1196.4"," ,C","      5.55","C","     10.24","C","      0.87","C","","","",""
"CA007041JG6","2006","47.0833","-70.7833","6.0","CAP TOURMENTE, QC CA","    140.2","","     140.2","C","       136","C","        84","C","        10","C","        13","C","       152","C","        65","C","        83","C","         2","C","  -26.7","C,0219, ","  61.0"," ,C,0118, ","   35.1","C,0714, ","-1.2","C,1007","-3.3","C,1102","-4.5","C,1103","-9.5","C,1203","-9.5","C,1203","-1.7","C,0428","-2.2","C,0427","-4.4","C,0328","-10.0","C,0320","-10.0","C,0320","    4454.1","1","    4454.1","C","   1055.1"," ,C","      6.54","C","     11.19","C","      1.91","C","","","",""
"CA007041JG6","2007","47.0833","-70.7833","6.0","CAP TOURMENTE, QC CA","     81.8","","      81.8","C","       126","C","        85","C","        12","C","        38","C","       167","C","        89","C","        85","C","         0","C","  -29.0","C,0307, ","  48.1"," ,C,0911, ","   31.4","C,0525, ","-0.7","C,1026","-3.7","C,1029","-5.0","C,1111","-7.4","C,1119","-11.8","C,1123","-0.4","C,0506","-2.2","C,0503","-5.2","C,0407","-8.8","C,0325","-17.3","C,0321","    4765.3","3","    4765.3","C","   1065.1"," ,C","      4.77","C","      9.93","C","     -0.40","C","","","",""
"CA007041JG6","2009","47.0833","-70.7833","6.0","CAP TOURMENTE, QC CA","     75.6","","      75.6","C","       124","C","        79","C","         3","C","        34","C","       167","C","        88","C","        74","C","         0","C","  -33.5","C,0116, ","  40.0"," ,C,1227, ","   30.8","C,0818, ","-0.6","C,1011","-3.7","C,1014","-4.4","C,1015","-7.3","C,1201","-9.8","C,1208","-0.5","C,0519","-2.3","C,0414","-7.1","C,0326","-7.1","C,0326","-13.8","C,0323","    4978.9","9","    4978.9","C","    978.7"," ,C","      4.84","C","      9.76","C","     -0.08","C","","","",""
"CA007041JG6","2010","47.0833","-70.7833","6.0","CAP TOURMENTE, QC CA","    179.4","","     179.4","C","       114","C","        69","C","         7","C","        10","C","       145","C","        63","C","        97","C","         3","C","  -25.0","C,0202, ","  40.0"," ,C,0930, ","   33.5","C,0707, ","-0.8","C,1018","-3.4","C,1030","-5.2","C,1119","-8.8","C,1121","-15.4","C,1209","-0.6","C,0511","-2.2","C,0401","-5.7","C,0328","-15.9","C,0327","-15.9","C,0327","    4353.9","9","    4353.9","C","    853.8"," ,C","      6.96","C","     11.66","C","      2.26","C","","","",""
"CA007041JG6","2011","47.0833","-70.7833","6.0","CAP TOURMENTE, QC CA","    114.6","","     114.6","C","       157","C","        97","C","         9","C","        19","C","       162","C","        79","C","        84","C","         0","C","  -28.7","C,0124, ","  59.1"," ,C,0828, ","   29.7","C,0806, ","-0.6","C,1005","-2.9","C,1027","-7.4","C,1121","-7.4","C,1121","-10.9","C,1210","-0.3","C,0502","-2.5","C,0421","-5.3","C,0416","-7.8","C,0415","-12.8","C,0327","    4833.2","2","    4833.2","C","   1217.3"," ,C","      5.88","C","     10.51","C","      1.24","C","","","",""
"CA007041JG6","2012","47.0833","-70.7833","6.0","CAP TOURMENTE, QC CA","","","","","","","","","","","","","","","        69","C","        96","C","         1","C","","","","","   33.5","C,0805, ","","","","","","","","","","","","","","","","","","","","","    4373.5","5","    4373.5","C","","","","","     11.47","C","","","","","",""
"CA007041JG6","2014","47.0833","-70.7833","6.0","CAP TOURMENTE, QC CA","    130.4","","     130.4","C","       153","C","        92","C","         4","C","        44","C","       163","C","        88","C","        94","C","         0","C","  -29.3","C,0103, ","  41.0"," ,C,0106, ","   31.7","C,0701, ","-0.1","C,0918","-3.2","C,1104","-4.9","C,1108","-7.3","C,1115","-9.0","C,1119","-1.4","C,0425","-2.5","C,0419","-8.3","C,0417","-8.3","C,0417","-14.5","C,0327","","","","","   1000.7"," ,C","      4.99","C","      9.86","C","      0.13","C","","","",""
"CA007041JG6","2015","47.0833","-70.7833","6.0","CAP TOURMENTE, QC CA","    122.4","","     122.4","C","       146","C","        92","C","         6","C","        46","C","       161","C","        87","C","        92","C","         0","C","  -29.8","C,0108, ","  51.0"," ,C,0825, ","   30.3","C,0728, ","-1.1","C,1010","-3.3","C,1017","-4.8","C,1018","-8.4","C,1124","-10.1","C,1125","-0.7","C,0523","-2.6","C,0416","-7.3","C,0408","-7.3","C,0408","-16.4","C,0406","    5104.7","7","    5104.7","C","   1043.8"," ,C","      4.93","C","     10.04","C","     -0.18","C","","","",""
"CA007041JG6","2016","47.0833","-70.7833","6.0","CAP TOURMENTE, QC CA","    143.6","","     143.6","C","       150","C","        97","C","         7","C","        16","C","       162","C","        80","C","        93","C","         0","C","  -27.7","C,1216, ","  52.0"," ,C,0908, ","   31.0","C,0714, ","-0.4","C,1015","-2.7","C,1107","-4.8","C,1111","-7.8","C,1204","-9.1","C,1205","-3.1","C,0429","-3.1","C,0429","-5.2","C,0427","-9.1","C,0410","-9.1","C,0410","    4527.4","4","    4527.4","C","   1186.0"," ,C","      5.92","C","     10.87","C","      0.96","C","         7","C","      78.0","C"
"CA007041JG6","2017","47.0833","-70.7833","6.0","CAP TOURMENTE, QC CA","     99.3","","      99.3","C","       148","C","        99","C","         6","C","        30","C","       156","C","        78","C","        86","C","         1","C","  -27.9","C,0109, ","  55.0"," ,C,1015, ","   33.2","C,0611, ","-1.2","C,1017","-2.2","C,1101","-6.7","C,1110","-6.7","C,1110","-9.8","C,1118","-0.9","C,0430","-4.9","C,0403","-4.9","C,0403","-10.0","C,0326","-10.0","C,0326","    4484.0","0","    4484.0","C","   1110.0"," ,C","      5.43","C","     10.31","C","      0.56","C","         7","C","      93.0","C"
"CA007041JG6","2018","47.0833","-70.7833","6.0","CAP TOURMENTE, QC CA","    203.6","","     203.6","C","       134","C","        88","C","         8","C","        26","C","       172","C","        81","C","        98","C","         3","C","  -28.6","C,0101, ","  45.0"," ,C,1221, ","   33.3","C,0702, ","-0.3","C,1014","-2.8","C,1018","-4.9","C,1026","-8.4","C,1111","-10.2","C,1112","-0.9","C,0516","-2.6","C,0423","-9.6","C,0415","-9.6","C,0415","-9.6","C,0415","    4807.3","3","    4807.3","C","   1035.0"," ,C","      5.09","C","     10.06","C","      0.12","C","","","",""
"CA007041JG6","2019","47.0833","-70.7833","6.0","CAP TOURMENTE, QC CA","    118.9","","     118.9","C","       141","C","        93","C","         5","C","        34","C","       169","C","        97","C","        78","C","         0","C","  -26.9","C,0117, ","  45.2"," ,C,1031, ","   32.0","C,0730, ","-1.5","C,1102","-2.9","C,1106","-8.2","C,1108","-8.2","C,1108","-10.3","C,1109","-0.2","C,0512","-2.2","C,0501","-9.7","C,0405","-9.7","C,0405","-9.7","C,0405","    5186.0","0","    5186.0","C","   1058.1"," ,C","      4.50","C","      9.53","C","     -0.53","C","","","",""
