"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"CA00706I155","2000","50.65","-70.5333","497.0","MANOUANE EST, QC CA","     18.0","","      18.0","C","","","","","","","        94","C","       219","C","       116","C","        39","C","         0","C","  -41.0","C,0218, ","","","   28.1","C,0726, ","-1.2","C,0902","-2.2","C,0903","-5.3","C,0918","-10.4","C,1016","-10.4","C,1016","0.0","C,0622","-2.8","C,0608","-4.7","C,0519","-11.0","C,0503","-11.0","C,0503","    7002.7","7","    7002.7","C","","","     -1.69","C","      4.63","C","     -8.02","C","","","",""
"CA00706I155","2001","50.65","-70.5333","497.0","MANOUANE EST, QC CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    6421.7","7","    6421.7","C","","","","","","","","","","","",""
"CA00706I155","2003","50.65","-70.5333","497.0","MANOUANE EST, QC CA","","","","","","","","","","","","","","","       137","C","        63","C","         1","C","","","","","   32.9","C,0624, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","      4.42","C","","","","","",""
"CA00706I155","2005","50.65","-70.5333","497.0","MANOUANE EST, QC CA","     26.2","","      26.2","C","        30","C","         2","C","         0","C","        91","C","       209","C","       115","C","        59","C","         0","C","  -43.6","C,0123, ","   4.0"," ,C,0831, ","   30.8","C,0628, ","-0.1","C,0905","-2.2","C,1008","-5.9","C,1028","-6.8","C,1103","-10.7","C,1105","-0.7","C,0609","-7.0","C,0514","-7.0","C,0514","-7.0","C,0514","-11.9","C,0423","    6881.6","6","    6881.6","C","     36.0"," ,C","     -0.99","C","      5.29","C","     -7.28","C","","","",""
"CA00706I155","2006","50.65","-70.5333","497.0","MANOUANE EST, QC CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    6625.8","8","    6625.8"," ","","","","","","","","","","","",""
"CA00706I155","2014","50.65","-70.5333","497.0","MANOUANE EST, QC CA","     27.8","","      27.8","C","       164","C","        88","C","         2","C","       104","C","       216","C","       145","C","        49","C","         0","C","  -47.4","C,0103, ","  33.6"," ,C,1005, ","   29.1","C,0630, ","-0.6","C,0913","-2.5","C,0917","-5.3","C,1022","-7.3","C,1023","-9.4","C,1101","-0.1","C,0528","-5.7","C,0509","-5.7","C,0509","-10.2","C,0426","-10.2","C,0426","    7271.9","9","    7271.9","C","    841.5"," ,C","     -1.81","C","      4.27","C","     -7.90","C","","","",""
"CA00706I155","2015","50.65","-70.5333","497.0","MANOUANE EST, QC CA","      7.2","","       7.2","C","","","","","","","        96","C","       213","C","       129","C","        40","C","         0","C","  -43.7","C,0206, ","","","   27.7","C,0820, ","-2.4","C,0925","-2.4","C,0925","-4.5","C,1015","-7.1","C,1016","-11.9","C,1024","-2.1","C,0529","-2.2","C,0522","-6.1","C,0513","-15.4","C,0420","-15.4","C,0420","    7319.3","3","    7319.3","C","","","     -1.90","C","      3.79","C","     -7.59","C","","","",""
"CA00706I155","2016","50.65","-70.5333","497.0","MANOUANE EST, QC CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    6546.6","6","    6546.6","C","","","","","","","","","         0","C","       0.0","C"
"CA00706I155","2017","50.65","-70.5333","497.0","MANOUANE EST, QC CA","","","","","","","","","","","        88","C","       197","C","","","","","","","  -40.7","C,0108, ","","","","","-2.6","C,0929","-2.6","C,0929","-4.7","C,1017","-6.7","C,1104","-11.4","C,1105","-3.2","C,0521","-3.2","C,0521","-7.9","C,0501","-7.9","C,0501","-19.4","C,0425","","","","","","","","","","","     -6.68","C","         0","C","       0.0","C"
"CA00706I155","2021","50.65","-70.5333","497.0","MANOUANE EST, QC CA","     32.5","","      32.5","C","","","","","","","        66","C","       200","C","       124","C","        53","C","         0","C","  -37.7","C,0121, ","","","   30.5","C,0607, ","-1.0","C,0914","-3.4","C,1004","-6.1","C,1029","-7.6","C,1103","-9.2","C,1104","-1.0","C,0613","-2.3","C,0528","-5.3","C,0502","-7.3","C,0422","-19.8","C,0404","","","","","","","      1.00","C","      6.59","C","     -4.58","C","","","",""
