"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00362236","1895","41.016667","-76.083333","502.9","DRIFTON, PA US","","","","","        85","6","        69","6","         5","6","","","","","","","","","","","","","","","  52.1"," ,6,1126, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    756.2"," ,6","","","","","",""
"USC00362236","1896","41.016667","-76.083333","502.9","DRIFTON, PA US","","","","","","","","","","","","","","","","","","","","","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00362236","1907","41.016667","-76.083333","502.9","DRIFTON, PA US","","","","","       134","6","       101","6","        10","6","         9","6","       152","6","","","","","","","","","  -24.4","6,0124, ","  89.7"," ,6,1210, ","","","0.0","6,1002","-3.9","6,1022","-5.6","6,1031","-6.7","6,1115","-11.7","6,1203","0.0","6,0522","-3.3","6,0420","-6.1","6,0406","-6.7","6,0403","-9.4","6,0402","","","","","   1101.1"," ,6","","","","","      2.25","6"
"USC00362236","1908","41.016667","-76.083333","502.9","DRIFTON, PA US","    252.4","","     252.4","6","       121","6","        89","6","        12","6","         8","6","       154","6","        48","6","       130","6","         3","6","","","  -24.4","6,0205, ","  59.7"," ,6,0702, ","   32.8","6,0712, ","0.0","6,0916","-3.9","6,1013","-4.4","6,1102","-8.9","6,1105","-8.9","6,1105","-0.6","6,0503","-2.8","6,0421","-8.9","6,0417","-8.9","6,0417","-8.9","6,0417","","","","","   1142.7"," ,6","      8.30","6","     13.74","6","      2.85","6"
"USC00362236","1909","41.016667","-76.083333","502.9","DRIFTON, PA US","    142.1","","     142.1","6","       148","6","        92","6","        11","6","         4","6","       174","6","        50","6","       106","6","         2","6","","","  -21.7","6,0119, ","  73.7"," ,6,0414, ","   32.2","6,0808,+","0.0","6,0929","-3.3","6,1013","-6.1","6,1020","-6.7","6,1030","-11.1","6,1208","-1.1","6,0503","-2.8","6,0502","-4.4","6,0412","-10.0","6,0411","-10.0","6,0411","    3830.2","2","    3830.2","6","   1203.1"," ,6","      7.41","6","     12.76","6","      2.05","6"
"USC00362236","1910","41.016667","-76.083333","502.9","DRIFTON, PA US","    186.7","","     186.7","6","       155","6","       104","6","         8","6","        10","6","       155","6","        76","6","       130","6","         2","6","","","  -24.4","6,0207, ","  54.6"," ,6,0524, ","   33.3","6,0710, ","0.0","6,1003","-2.8","6,1013","-7.2","6,1030","-7.2","6,1030","-9.4","6,1202","0.0","6,0506","-2.2","6,0420","-4.4","6,0413","-11.7","6,0318","-11.7","6,0318","    4105.6","6","    4105.6","6","   1155.8"," ,6","      7.48","6","     12.89","6","      2.06","6"
"USC00362236","1911","41.016667","-76.083333","502.9","DRIFTON, PA US","    258.1","","     258.1","6","       161","6","       116","6","        11","6","         1","6","       174","6","        54","6","       123","6","        14","6","","","  -17.8","6,0316, ","  71.1"," ,6,0829, ","   35.6","6,0703, ","-0.6","6,0914","-3.9","6,1028","-5.0","6,1029","-6.7","6,1103","-12.2","6,1113","0.0","6,0506","-2.2","6,0504","-4.4","6,0418","-9.4","6,0403","-9.4","6,0403","    4235.2","2","    4235.2","6","   1405.4"," ,6","      7.92","6","     13.18","6","      2.66","6"
"USC00362236","1912","41.016667","-76.083333","502.9","DRIFTON, PA US","","","","","","","","","","","        20","6","       158","6","        60","6","       116","6","         2","6","","","  -26.1","6,0210, ","","","   32.8","6,0708, ","0.0","6,0921","-6.1","6,1103","-6.1","6,1103","-6.7","6,1116","-10.6","6,1129","0.0","6,0608","-3.3","6,0428","-5.6","6,0409","-7.8","6,0408","-12.2","6,0326","    4238.6","6","    4238.6"," ","","","      7.09","6","     12.96","6","      1.23","6"
"USC00362236","1913","41.016667","-76.083333","502.9","DRIFTON, PA US","","","","","       133","6","        93","6","        12","6","         7","6","       145","6","        35","6","       119","6","         5","6","","","  -18.9","6,0213, ","  78.7"," ,6,0427, ","   35.0","6,0701, ","0.0","6,0910","-2.2","6,1101","-4.4","6,1102","-7.2","6,1111","-9.4","6,1211","0.0","6,0609","-2.2","6,0512","-6.7","6,0420","-6.7","6,0420","-14.4","6,0308","","","","","   1310.4"," ,6","      8.53","6","     14.29","6","      2.76","6"
"USC00362236","1914","41.016667","-76.083333","502.9","DRIFTON, PA US","     99.1","","      99.1","6","       156","6","        99","6","         9","6","        19","6","       163","6","        70","6","        98","6","         0","6","","","  -25.6","6,0224,+","  39.6"," ,6,0819, ","   30.0","6,0711,+","-0.6","6,0910","-5.0","6,1027","-5.0","6,1027","-6.7","6,1028","-10.6","6,1110","0.0","6,0617","-2.8","6,0502","-8.9","6,0413","-8.9","6,0413","-8.9","6,0413","    4093.5","5","    4093.5","6","   1138.1"," ,6","      6.43","6","     12.01","6","      0.86","6"
