"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00420506","1939","41.46667","-112.26667","1284.1","BEAR RIVER REFUGE, UT US","","","","","","","","","","","","","","","        10","6","       129","6","","","","","","","","","","","  -22.2","6,0202, ","","","","","","","","","-1.7","6,1026","-4.4","6,1110","-4.4","6,1110","-6.7","6,1219","-11.7","6,1225","0.0","6,0418","-3.3","6,0406","-6.7","6,0315","-6.7","6,0315","-9.4","6,0308","","","","","","","","","","","","","      3.18","6","     37473","6"
"USC00420506","1941","41.46667","-112.26667","1284.1","BEAR RIVER REFUGE, UT US","","","","","        91","6","        47","6","         1","6","","","","","         0","6","       119","6","        15","6","       133","6","        30","6","         3"," ","","","  -12.8","6,0204, ","","","","","  31.8"," ,6,0303, ","   37.8","6,0722, ","0.0","6,1005","-2.8","6,1119","-7.2","6,1120","-7.2","6,1120","-11.1","6,1227","0.0","6,0419","-2.8","6,0317","-4.4","6,0312","-8.9","6,0207","-8.9","6,0207","","","","","    420.1"," ,6","","","     10.77","6","     16.86","6","      4.68","6","     34532","6"
"USC00420506","1942","41.46667","-112.26667","1284.1","BEAR RIVER REFUGE, UT US","    432.3","","     432.3","6","        83","6","        38","6","         0","6","","","","","        22","6","       154","6","        32","6","       147","6","        51","6","         6"," ","","","  -30.6","6,0104, ","","","","","  21.8"," ,6,0428, ","   38.9","6,0706, ","-1.1","6,1024","-3.3","6,1106","-5.0","6,1111","-8.3","6,1205","-11.1","6,1221","0.0","6,0430","-2.2","6,0329","-5.6","6,0327","-7.2","6,0321","-9.4","6,0320","    3554.7","7","    3554.7","6","    322.6"," ,6","","","      9.08","6","     16.15","6","      2.01","6","     34879","6"
"USC00420506","1943","41.46667","-112.26667","1284.1","BEAR RIVER REFUGE, UT US","","","","","        74","6","        34","6","         3","6","","","         4","6","         0","6","       128","6","","","","","","","         2"," ","","","  -16.7","6,0119,+","","","   102"," ,6,1225, ","  36.8"," ,6,1019, ","","","0.0","6,1020","-3.3","6,1102","-5.0","6,1107","-6.7","6,1212","-11.1","6,1228","0.0","6,0331","-5.6","6,0321","-5.6","6,0321","-7.2","6,0306","-13.9","6,0210","    2932.0","0","    2932.0"," ","    347.7"," ,6","      371"," ,6","","","","","      4.91","6","     32737","6"
"USC00420506","1944","41.46667","-112.26667","1284.1","BEAR RIVER REFUGE, UT US","    361.7","","     361.7","6","        85","6","        36","6","         1","6","","","        11","6","        13","6","       142","6","        25","6","       156","6","        51","6","","","","","  -27.2","6,0130, ","","","   127"," ,6,0106, ","  33.0"," ,6,0601, ","   36.1","6,0813, ","-1.7","6,1114","-3.3","6,1117","-5.6","6,1123","-7.2","6,1126","-9.4","6,1211","0.0","6,0421","-2.8","6,0330","-7.2","6,0328","-7.2","6,0328","-10.0","6,0228","","","","","    327.0"," ,6","      682"," ,6","      9.60","6","     16.63","6","      2.57","6","     31081","6"
"USC00420506","1945","41.46667","-112.26667","1284.1","BEAR RIVER REFUGE, UT US","    412.4","","     412.4","6","","","","","","","","","","","         0","6","       138","6","        15","6","       146","6","        43","6","","","","","  -17.2","6,1219, ","","","","","","","   37.2","6,0721, ","-0.6","6,1021","-2.8","6,1107","-6.1","6,1108","-6.7","6,1109","-8.9","6,1210","0.0","6,0425","-2.2","6,0414","-5.0","6,0404","-8.9","6,0308","-8.9","6,0308","    3161.1","1","    3161.1","6","","","","","     10.43","6","     16.99","6","      3.87","6","     34708","6"
"USC00420506","1946","41.46667","-112.26667","1284.1","BEAR RIVER REFUGE, UT US","","","","","        70","6","        42","6","         1","6","","","","","","","","","","","","","","","","","","","","","","","","","  39.1"," ,6,0313, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    370.4"," ,6","","","","","","","","","",""
"USC00420506","1947","41.46667","-112.26667","1284.1","BEAR RIVER REFUGE, UT US","","","","","","","","","","","","","","","         7","6","       133","6","        39","6","       143","6","        20","6","","","","","  -23.9","6,0116, ","","","","","","","   35.0","6,0721,+","-0.6","6,1025","-4.4","6,1106","-4.4","6,1106","-7.2","6,1123","-8.9","6,1212","-5.6","6,0424","-5.6","6,0424","-5.6","6,0424","-8.3","6,0209","-8.9","6,0208","","","","","","","","","      9.49","6","     15.50","6","      3.49","6","",""
"USC00420506","1948","41.46667","-112.26667","1284.1","BEAR RIVER REFUGE, UT US","","","","","        76","0","        31","0","         0","0","","","        20","0","         6","0","       152","0","","","","","","","","","","","  -19.4","0,1231,+","","","   127"," ,0,0118, ","  21.3"," ,0,0621, ","","","-1.1","0,1017","-4.4","0,1105","-4.4","0,1105","-7.2","0,1109","-10.6","0,1206","-1.1","6,0411","-3.9","6,0407","-4.4","6,0331","-6.7","6,0321","-10.0","6,0311","","","","","    245.2"," ,0","     1167"," ,0","","","","","      3.32","0","     33546","0"
"USC00420506","1949","41.46667","-112.26667","1284.1","BEAR RIVER REFUGE, UT US","    423.4","","     423.4","0","        69","0","        33","0","         2","0","       81","","        18","0","        27","0","       145","0","        47","0","       148","0","        45","0","         1"," ","","","  -32.2","0,0121, ","   406"," ,0,0207,+","   191"," ,0,0122, ","  28.7"," ,0,1110, ","   38.3","0,0806, ","0.0","0,1008","-2.8","0,1031","-5.0","0,1122","-11.7","0,1211","-11.7","0,1211","0.0","0,0405","-2.2","0,0402","-5.0","0,0309","-8.9","0,0302","-8.9","0,0302","    3692.3","3","    3692.3","0","    334.2"," ,0","     1334"," ,0","      9.30","0","     16.85","0","      1.74","0","",""
