"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"JA000047776","1951","34.333","134.9","112.0","SUMOTO, JA","    792.8","","     792.8","I","       116","I","        83","I","        24","I","         0","I","        17","I","         0","I","       171","I","        25","I","   -2.6","I,0304,+","  71.5"," ,I,1123, ","   34.1","I,0816,+","","","","","-0.6","I,0313","-2.6","I,0304","","","","","","","   1653.8"," ,I","     15.72","I","     19.27","I","     12.16","I"
"JA000047776","1952","34.333","134.9","112.0","SUMOTO, JA","    788.0","","     788.0","I","       142","I","        90","I","        24","I","         0","I","         8","I","         0","I","       156","I","        18","I","   -1.7","I,0206,+"," 169.9"," ,I,0623, ","   34.3","I,0803, ","","","","","-1.0","I,0220","","","","","    1774.6","6","    1774.6","I","   2162.3"," ,I","     15.48","I","     18.86","I","     12.09","I"
"JA000047776","1953","34.333","134.9","112.0","SUMOTO, JA","    811.2","","     811.2","I","       135","I","        94","I","        15","I","         0","I","        17","I","         0","I","       166","I","        18","I","   -1.7","I,0209, ","  91.6"," ,I,0924, ","   35.1","I,0822, ","","","","","-1.0","I,0223","","","","","    1768.4","4","    1768.4","I","   1558.5"," ,I","     15.63","I","     19.02","I","     12.25","I"
"JA000047776","1954","34.333","134.9","112.0","SUMOTO, JA","    689.2","","     689.2","I","       134","I","        94","I","        21","I","         0","I","         9","I","         0","I","       147","I","        12","I","   -1.7","I,0222, "," 210.0"," ,I,0629, ","   33.8","I,0813, ","","","","","-0.5","I,0314","","","","","    1582.7","7","    1582.7","I","   2157.9"," ,I","     15.64","I","     19.06","I","     12.22","I"
"JA000047776","1955","34.333","134.9","112.0","SUMOTO, JA","    897.5","","     897.5","I","       121","I","        83","I","        17","I","         0","I","        12","I","         0","I","       163","I","        23","I","   -2.3","I,0117, ","  67.3"," ,I,0415, ","   34.7","I,0820, ","","","","","-1.8","I,0222","-2.3","I,0117","","","    1582.2","2","    1582.2","I","   1422.5"," ,I","     16.09","I","     19.65","I","     12.53","I"
"JA000047776","1956","34.333","134.9","112.0","SUMOTO, JA","    840.7","","     840.7","I","       134","I","        92","I","        18","I","         0","I","        24","I","         0","I","       162","I","        31","I","   -2.4","I,0218, "," 163.3"," ,I,0925, ","   35.7","I,0804, ","-0.5","I,1225","","","-1.5","I,0313","-2.4","I,0218","","","    1723.9","9","    1723.9","I","   1753.5"," ,I","     15.46","I","     19.09","I","     11.84","I"
"JA000047776","1957","34.333","134.9","112.0","SUMOTO, JA","    691.8","","     691.8","I","       149","I","        93","I","        14","I","         0","I","        24","I","         0","I","       160","I","         5","I","   -3.3","I,0211, "," 158.7"," ,I,0626, ","   33.3","I,0730, ","-0.9","I,1231","","","-1.0","I,0327","-2.2","I,0313","","","    1853.6","6","    1853.6","I","   1551.0"," ,I","     15.37","I","     18.97","I","     11.77","I"
"JA000047776","1958","34.333","134.9","112.0","SUMOTO, JA","    892.8","","     892.8","I","       135","I","        86","I","        18","I","         0","I","        15","I","         0","I","       161","I","        14","I","   -2.4","I,0303,+","  79.3"," ,I,0922, ","   35.2","I,0731, ","","","","","-2.2","I,0330","-2.2","I,0330","","","    1638.3","3","    1638.3","I","   1499.1"," ,I","     16.17","I","     19.77","I","     12.56","I"
"JA000047776","1959","34.333","134.9","112.0","SUMOTO, JA","    927.1","","     927.1","I","       130","I","        84","I","        18","I","         0","I","        11","I","         0","I","       174","I","        20","I","   -3.1","I,0117, "," 109.4"," ,I,0714, ","   35.1","I,0803, ","","","","","-0.4","I,0212","-2.7","I,0118","","","    1535.5","5","    1535.5","I","   1682.8"," ,I","     16.65","I","     20.15","I","     13.14","I"
"JA000047776","1960","34.333","134.9","112.0","SUMOTO, JA","    863.6","","     863.6","I","       129","I","        78","I","        17","I","         0","I","        11","I","         0","I","       165","I","        17","I","   -2.6","I,0125, "," 229.8"," ,I,0829, ","   35.0","I,0801, ","-1.7","I,1230","-2.2","I,1231","-1.0","I,0222","-2.3","I,0127","","","    1532.2","2","    1532.2","I","   1692.1"," ,I","     16.29","I","     19.92","I","     12.65","I"
