"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00519467","1989","22.04028","-159.34028","15.2","WAILUA KAI 1065, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","   1966.1"," ,0","        0"," ,0"
"USC00519467","1990","22.04028","-159.34028","15.2","WAILUA KAI 1065, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","","","        0"," ,0"
"USC00519467","1991","22.04028","-159.34028","15.2","WAILUA KAI 1065, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","","","        0"," ,0"
"USC00519467","1992","22.04028","-159.34028","15.2","WAILUA KAI 1065, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","","","        0"," ,0"
"USC00519467","1993","22.04028","-159.34028","15.2","WAILUA KAI 1065, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","","","        0"," ,0"
"USC00519467","1994","22.04028","-159.34028","15.2","WAILUA KAI 1065, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","   1038.6"," ,0","        0"," ,0"
"USC00519467","1995","22.04028","-159.34028","15.2","WAILUA KAI 1065, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","   1174.0"," ,0","        0"," ,0"
"USC00519467","1996","22.04028","-159.34028","15.2","WAILUA KAI 1065, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","","","        0"," ,0"
"USC00519467","1997","22.04028","-159.34028","15.2","WAILUA KAI 1065, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","","","        0"," ,0"
"USC00519467","1998","22.04028","-159.34028","15.2","WAILUA KAI 1065, HI US","","","         0","0","","","     0"," ,0,1231,+","","","        0"," ,0"
"USC00519467","1999","22.04028","-159.34028","15.2","WAILUA KAI 1065, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","","","        0"," ,0"
