"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CPRD","1992","36.7269","-120.7658","619.4","PANOCHE ROAD CALIFORNIA, CA US","   1183.7","","    1183.7","U","         0","U","         7","U","         0","U","       235","U","        95","U","   -3.3","U,1223, ","   40.6","U,0817, ","-1.7","U,1215","-3.3","U,1223","","","","","","","","","","","","","     18.53","U","     24.48","U","     12.58","U"
"USR0000CPRD","1993","36.7269","-120.7658","619.4","PANOCHE ROAD CALIFORNIA, CA US","    897.3","","     897.3","U","         0","U","        11","U","         0","U","       228","U","        74","U","   -3.3","U,1225,+","   40.6","U,0625, ","-1.1","U,1124","-2.2","U,1223","","","","","-2.8","U,0105","-2.8","U,0105","    1049.2","2","    1049.2","U","     17.75","U","     23.81","U","     11.70","U"
"USR0000CPRD","1994","36.7269","-120.7658","619.4","PANOCHE ROAD CALIFORNIA, CA US","    979.2","","     979.2","U","         0","U","         9","U","         0","U","       219","U","        88","U","   -1.7","U,1209, ","   40.0","U,0610, ","-0.6","U,1119","","","","","","","0.0","U,0212","","","    1248.1","1","    1248.1","U","     17.25","U","     23.53","U","     10.97","U"
"USR0000CPRD","1995","36.7269","-120.7658","619.4","PANOCHE ROAD CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1381.7","7","    1381.7","U","","","","","",""
"USR0000CPRD","1996","36.7269","-120.7658","619.4","PANOCHE ROAD CALIFORNIA, CA US","   1134.4","","    1134.4","U","         0","U","         0","U","         0","U","       230","U","        90","U","    1.1","U,0123, ","   41.1","U,0813, ","","","","","","","","","","","","","","","","","     18.75","U","     24.71","U","     12.80","U"
"USR0000CPRD","1998","36.7269","-120.7658","619.4","PANOCHE ROAD CALIFORNIA, CA US","    835.9","","     835.9","U","         0","U","         9","U","         0","U","       183","U","        66","U","   -6.7","U,1223, ","   40.0","U,0901,+","0.0","U,1204","-6.1","U,1221","-6.1","U,1221","-6.7","U,1223","","","","","","","","","     16.60","U","     22.37","U","     10.83","U"
"USR0000CPRD","2000","36.7269","-120.7658","619.4","PANOCHE ROAD CALIFORNIA, CA US","    940.4","","     940.4","U","         0","U","         3","U","         0","U","       206","U","        78","U","   -0.6","U,1203, ","   38.9","U,0801,+","-0.6","U,1203","","","","","","","0.0","U,0106","","","    1063.0","0","    1063.0","U","     17.49","U","     23.58","U","     11.41","U"
"USR0000CPRD","2006","36.7269","-120.7658","619.4","PANOCHE ROAD CALIFORNIA, CA US","   1113.1","","    1113.1","U","         0","U","         3","U","         0","U","       173","U","        52","U","    0.0","U,0312,+","   40.6","U,0724, ","","","","","","","","","0.0","U,0312","","","    1447.9","9","    1447.9","U","     17.07","U","     21.36","U","     12.77","U"
"USR0000CPRD","2007","36.7269","-120.7658","619.4","PANOCHE ROAD CALIFORNIA, CA US","    992.7","","     992.7","U","         0","U","         7","U","         0","U","       198","U","        38","U","   -3.3","U,0113, ","   38.3","U,0705, ","0.0","U,1225","","","","","","","0.0","U,0117","-3.3","U,0113","    1357.8","8","    1357.8","U","     17.15","U","     21.63","U","     12.66","U"
"USR0000CPRD","2008","36.7269","-120.7658","619.4","PANOCHE ROAD CALIFORNIA, CA US","   1150.8","","    1150.8","U","         0","U","         2","U","         0","U","       192","U","        60","U","    0.0","U,1217,+","   40.0","U,0710,+","0.0","U,1217","","","","","","","0.0","U,0124","","","    1542.2","2","    1542.2","U","     17.44","U","     21.77","U","     13.12","U"
"USR0000CPRD","2009","36.7269","-120.7658","619.4","PANOCHE ROAD CALIFORNIA, CA US","   1096.0","","    1096.0","U","         0","U","         4","U","         0","U","       180","U","        51","U","   -1.7","U,1209, ","   38.9","U,0719,+","-1.1","U,1207","","","","","","","0.0","U,0127","","","    1418.5","5","    1418.5","U","     17.23","U","     21.21","U","     13.25","U"
"USR0000CPRD","2010","36.7269","-120.7658","619.4","PANOCHE ROAD CALIFORNIA, CA US","    919.6","","     919.6","U","         0","U","         1","U","         0","U","       165","U","        31","U","    0.0","U,1125, ","   37.2","U,0825,+","0.0","U,1125","","","","","","","","","","","    1624.3","3","    1624.3","U","     16.33","U","     20.21","U","     12.46","U"
"USR0000CPRD","2011","36.7269","-120.7658","619.4","PANOCHE ROAD CALIFORNIA, CA US","    903.9","","     903.9","U","         0","U","         5","U","         0","U","       169","U","        26","U","   -1.7","U,0108, ","   36.1","U,0622, ","","","","","","","","","-0.6","U,0226","","","    1707.7","7","    1707.7","U","     16.19","U","     20.01","U","     12.37","U"
"USR0000CPRD","2012","36.7269","-120.7658","619.4","PANOCHE ROAD CALIFORNIA, CA US","   1139.4","","    1139.4","U","         0","U","         0","U","         0","U","       185","U","        40","U","    0.6","U,0317, ","   38.3","U,0811, ","","","","","","","","","","","","","    1444.0","0","    1444.0","U","     17.56","U","     21.44","U","     13.69","U"
"USR0000CPRD","2013","36.7269","-120.7658","619.4","PANOCHE ROAD CALIFORNIA, CA US","    997.9","","     997.9","U","         0","U","         7","U","         0","U","       192","U","        32","U","   -2.8","U,1208, ","   38.3","U,0702, ","-0.6","U,1205","-2.8","U,1208","","","","","-2.2","U,0114","-2.2","U,0114","    1339.9","9","    1339.9","U","     17.48","U","     21.38","U","     13.57","U"
"USR0000CPRD","2014","36.7269","-120.7658","619.4","PANOCHE ROAD CALIFORNIA, CA US","   1239.3","","    1239.3","U","         0","U","         1","U","         0","U","       196","U","        52","U","   -0.6","U,1231, ","   37.8","U,0801, ","-0.6","U,1231","","","","","","","","","","","    1069.2","2","    1069.2","U","     18.94","U","     22.74","U","     15.14","U"
"USR0000CPRD","2015","36.7269","-120.7658","619.4","PANOCHE ROAD CALIFORNIA, CA US","   1140.8","","    1140.8","U","         0","U","         1","U","         0","U","       204","U","        46","U","    0.0","U,1228, ","   37.2","U,0817, ","0.0","U,1228","","","","","","","","","","","     987.5","5","     987.5","U","     18.29","U","     22.26","U","     14.31","U"
"USR0000CPRD","2016","36.7269","-120.7658","619.4","PANOCHE ROAD CALIFORNIA, CA US","   1139.3","","    1139.3","U","         0","U","         1","U","         0","U","       182","U","        54","U","    0.0","U,0101, ","   38.3","U,0728, ","","","","","","","","","0.0","U,0101","","","    1309.9","9","    1309.9","U","     18.04","U","     21.92","U","     14.15","U"
"USR0000CPRD","2017","36.7269","-120.7658","619.4","PANOCHE ROAD CALIFORNIA, CA US","   1223.4","","    1223.4","U","         0","U","         1","U","         0","U","       183","U","        62","U","    0.0","U,0106, ","   39.4","U,0902, ","","","","","","","","","0.0","U,0106","","","    1382.3","3","    1382.3","U","     18.08","U","     21.99","U","     14.17","U"
"USR0000CPRD","2018","36.7269","-120.7658","619.4","PANOCHE ROAD CALIFORNIA, CA US","   1155.8","","    1155.8","U","         0","U","         0","U","         0","U","       201","U","        63","U","    0.6","U,0227,+","   37.2","U,0727,+","","","","","","","","","","","","","    1188.0","0","    1188.0","U","     18.16","U","     22.09","U","     14.24","U"
"USR0000CPRD","2019","36.7269","-120.7658","619.4","PANOCHE ROAD CALIFORNIA, CA US","   1057.3","","    1057.3","U","         0","U","         0","U","         0","U","       188","U","        51","U","    0.6","U,0221,+","   36.1","U,0815,+","","","","","","","","","","","","","    1355.5","5","    1355.5","U","     17.40","U","     21.35","U","     13.45","U"
"USR0000CPRD","2020","36.7269","-120.7658","619.4","PANOCHE ROAD CALIFORNIA, CA US","   1333.4","","    1333.4","U","         0","U","         1","U","         0","U","       199","U","        60","U","    0.0","U,0204, ","   40.0","U,0907, ","","","","","","","","","0.0","U,0204","","","    1306.3","3","    1306.3","U","     18.39","U","     22.31","U","     14.48","U"
"USR0000CPRD","2021","36.7269","-120.7658","619.4","PANOCHE ROAD CALIFORNIA, CA US","   1317.7","","    1317.7","U","         0","U","         1","U","         0","U","       189","U","        73","U","    0.0","U,1220, ","   43.3","U,0711, ","0.0","U,1220","","","","","","","","","","","    1231.9","9","    1231.9","U","     18.32","U","     22.40","U","     14.24","U"
"USR0000CPRD","2022","36.7269","-120.7658","619.4","PANOCHE ROAD CALIFORNIA, CA US","   1299.5","","    1299.5","U","         0","U","         3","U","         0","U","       195","U","        63","U","    0.0","U,1219,+","   41.7","U,0906, ","0.0","U,1218","","","","","","","0.0","U,0223","","","    1226.8","8","    1226.8","U","     18.35","U","     22.38","U","     14.33","U"
"USR0000CPRD","2023","36.7269","-120.7658","619.4","PANOCHE ROAD CALIFORNIA, CA US","   1007.1","","    1007.1","U","         0","U","         3","U","         0","U","       179","U","        36","U","   -0.6","U,0225, ","   37.8","U,0702, ","","","","","","","","","0.0","U,0301","","","    1701.4","4","    1701.4","U","     16.87","U","     20.68","U","     13.05","U"
"USR0000CPRD","2024","36.7269","-120.7658","619.4","PANOCHE ROAD CALIFORNIA, CA US","   1402.0","","    1402.0","U","         0","U","         0","U","         0","U","       192","U","        74","U","    1.7","U,0405, ","   41.7","U,0707, ","","","","","","","","","","","","","    1262.8","8","    1262.8","U","     18.53","U","     22.46","U","     14.61","U"
