"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SPE00120251","1970","41.6183","0.6217","191.0","LLEIDA OBSERVATORIO, SP","        49","E","        26","E","         3","E","         0"," ","        33","E","  -11.0","E,1231, ","  30.2"," ,E,0407, ","-0.6","E,1208","-4.0","E,1217","-4.6","E,1224","-8.4","E,1228","-10.0","E,1230","-0.2","E,0403","-2.2","E,0309","-4.4","E,0301","","","","","    285.3"," ,E","      8.84","E"
"SPE00120251","1971","41.6183","0.6217","191.0","LLEIDA OBSERVATORIO, SP","","","","","","","         0"," ","        47","E","  -15.4","E,0102, ","","","0.0","E,1116","-3.2","E,1125","-4.8","E,1126","","","","","0.0","E,0329","-2.2","E,0311","-5.8","E,0307","-12.2","E,0207","-12.2","E,0207","","","      8.70","E"
"SPE00120251","1972","41.6183","0.6217","191.0","LLEIDA OBSERVATORIO, SP","        90","E","        45","E","         4","E","         0"," ","        18","E","   -3.8","E,0105, ","  48.4"," ,E,0613, ","-0.2","E,1126","-2.4","E,1128","","","","","","","-0.8","E,0215","-3.0","E,0131","","","","","","","    561.9"," ,E","      8.51","E"
"SPE00120251","1973","41.6183","0.6217","191.0","LLEIDA OBSERVATORIO, SP","        51","E","        29","E","         2","E","         0"," ","        49","E","   -5.4","E,1204, ","  29.6"," ,E,0718, ","-3.0","E,1128","-3.0","E,1128","-4.4","E,1203","","","","","0.0","E,0409","-3.2","E,0218","","","","","","","    277.7"," ,E","      8.46","E"
"SPE00120251","1974","41.6183","0.6217","191.0","LLEIDA OBSERVATORIO, SP","        60","E","        28","E","         5","E","         0"," ","        28","E","   -3.4","E,1216,+","  55.2"," ,E,0915, ","-1.0","E,1107","-3.4","E,1208","","","","","","","-1.8","E,0307","-2.4","E,0101","","","","","","","    424.6"," ,E","      8.61","E"
"SPE00120251","1975","41.6183","0.6217","191.0","LLEIDA OBSERVATORIO, SP","","","","","","","         0"," ","        23","E","   -3.2","E,1221, ","","","0.0","E,1109","-3.2","E,1221","","","","","","","0.0","E,0402","-2.2","E,0104","","","","","","","","","      8.95","E"
"SPE00120251","1976","41.6183","0.6217","191.0","LLEIDA OBSERVATORIO, SP","","","","","","","         0"," ","        46","E","   -5.2","E,0128, ","","","-2.0","E,1116","-3.4","E,1122","","","","","","","-0.8","E,0310","-2.6","E,0217","-5.2","E,0128","","","","","","","      8.76","E"
"SPE00120251","1977","41.6183","0.6217","191.0","LLEIDA OBSERVATORIO, SP","","","","","","","         0"," ","        19","E","   -3.4","E,0110, ","","","-1.2","E,1120","-2.8","E,1124","","","","","","","-0.2","E,0331","-2.6","E,0117","","","","","","","","","      9.33","E"
"SPE00120251","1978","41.6183","0.6217","191.0","LLEIDA OBSERVATORIO, SP","        73","E","        31","E","         2","E","         0"," ","        20","E","   -6.2","E,1130, ","  47.3"," ,E,0904, ","-1.2","E,1129","-6.2","E,1130","-6.2","E,1130","","","","","-0.2","E,0319","-2.4","E,0213","","","","","","","    331.3"," ,E","      9.02","E"
"SPE00120251","1979","41.6183","0.6217","191.0","LLEIDA OBSERVATORIO, SP","","","","","","","         0"," ","        25","E","   -6.0","E,1221, ","","","-0.6","E,1111","-3.0","E,1124","-6.0","E,1221","","","","","-0.6","E,0228","-2.4","E,0225","","","","","","","","","      9.57","E"
"SPE00120251","1980","41.6183","0.6217","191.0","LLEIDA OBSERVATORIO, SP","        58","E","        29","E","         1","E","         0"," ","        50","E","   -5.8","E,1213,+","  34.3"," ,E,0512, ","0.0","E,1105","-2.6","E,1201","-5.0","E,1202","","","","","0.0","E,0315","-4.4","E,0119","-4.4","E,0119","","","","","    295.7"," ,E","      8.60","E"
"SPE00120251","1981","41.6183","0.6217","191.0","LLEIDA OBSERVATORIO, SP","        58","E","        29","E","         3","E","         0"," ","        33","E","   -5.6","E,0202, ","  41.3"," ,E,1001, ","-1.0","E,1127","-4.0","E,1204","","","","","","","-0.8","E,0319","-2.6","E,0221","-5.6","E,0202","","","","","    349.6"," ,E","      9.55","E"
"SPE00120251","1982","41.6183","0.6217","191.0","LLEIDA OBSERVATORIO, SP","        73","E","        37","E","         3","E","         0"," ","         8","E","   -1.2","E,0210,+","  31.0"," ,E,0530, ","-0.2","E,1222","","","","","","","","","-1.2","E,0210","","","","","","","","","    434.7"," ,E","      9.92","E"
