"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00012947","1949","28.45854","-99.22275","144.0","COTULLA LA SALLE CO AIRPORT, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","         3"," ","","","         2"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00012947","1950","28.45854","-99.22275","144.0","COTULLA LA SALLE CO AIRPORT, TX US","","","   2271.0","","    2271.0","X","        38","X","        18","X","         5","X","        0","","         0","X","         0","X","         8","X","         0","X","       316","X","       182","X","        67"," ","","","        36"," ","   -5.0","X,1207, ","     0"," ,X,1231,+","     0","T,X,0514,+"," 104.1"," ,X,0925, ","   41.1","X,0805,+","-0.6","X,1111","-4.4","X,1206","-4.4","X,1206","","","","","","","","","","","","","","","","","","","    382.0"," ,X","        0","T,X","     23.23","X","     30.06","X","     16.39","X","","","","","","","",""
"USW00012947","1951","28.45854","-99.22275","144.0","COTULLA LA SALLE CO AIRPORT, TX US","","","   2309.4","","    2309.4","X","        52","X","        27","X","         3","X","        0","","         0","X","         0","X","        20","X","         2","X","       316","X","       160","X","        50"," ","","","        42"," ","   -9.4","X,0202, ","     0","T,X,0131,+","     0","T,X,1101,+","  41.9"," ,X,0325, ","   41.7","X,0808, ","-2.2","X,1103","-2.2","X,1103","","","","","","","-2.2","X,0313","-2.2","X,0313","-7.8","X,0203","-7.8","X,0203","-9.4","X,0202","     622.8","8","     622.8","X","    354.5"," ,X","        0","T,X","     22.91","X","     29.93","X","     15.89","X","","","","","","","",""
"USW00012947","1952","28.45854","-99.22275","144.0","COTULLA LA SALLE CO AIRPORT, TX US","","","   1980.2","","    1980.2","X","        45","X","        24","X","         3","X","        0","","         0","X","         0","X","         3","X","         0","X","       314","X","       150","X","        68"," ","","","        28"," ","   -1.1","X,0207, ","     0"," ,X,1231,+","     0","T,X,0605,+","  55.6"," ,X,0527, ","   41.1","X,0901,+","-0.6","X,1215","","","","","","","","","0.0","X,0324","","","","","","","","","     467.6","6","     467.6","X","    313.3"," ,X","        0","T,X","     22.28","X","     29.21","X","     15.35","X","","","","","","","",""
"USW00012947","1953","28.45854","-99.22275","144.0","COTULLA LA SALLE CO AIRPORT, TX US","","","   2257.8","","    2257.8","X","        49","X","        28","X","         7","X","        0","","         0","X","         0","X","         9","X","         0","X","       314","X","       163","X","        65"," ","","","        28"," ","   -5.0","X,1225, ","     0"," ,X,1231,+","     0"," ,X,1231,+","  61.0"," ,X,1005, ","   42.8","X,0809, ","0.0","X,1210","-2.2","X,1223","-5.0","X,1225","","","","","-1.7","X,0117","","","","","","","","","     553.3","3","     553.3","X","    456.8"," ,X","        0"," ,X","     22.92","X","     29.72","X","     16.12","X","","","","","","","",""
"USW00012947","1954","28.45854","-99.22275","144.0","COTULLA LA SALLE CO AIRPORT, TX US","","","   2219.2","","    2219.2","X","        32","X","        22","X","         4","X","        0","","         0","X","         0","X","         7","X","         0","X","       328","X","       169","X","        30"," ","","","        26"," ","   -2.8","X,0111, ","     0"," ,X,1231,+","     0"," ,X,1231,+","  61.2"," ,X,0626, ","   42.8","X,0726, ","-0.6","X,1106","","","","","","","","","-1.1","X,0208","-2.2","X,0122","","","","","","","     590.6","6","     590.6","X","    304.0"," ,X","        0"," ,X","     23.16","X","     30.11","X","     16.21","X","","","","","","","",""
"USW00012947","1963","28.45854","-99.22275","144.0","COTULLA LA SALLE CO AIRPORT, TX US","","","   2292.7","","    2292.7","X","        43","X","        27","X","         6","X","        0","","         0","X","         0","X","        23","X","         0","X","       293","X","       183","X","        56"," ","","","        22"," ","   -8.3","X,0124, ","     0"," ,X,1231,+","     0"," ,X,1231,+","  72.9"," ,X,0617, ","   41.1","X,0821, ","0.0","X,1215","-5.0","X,1223","-5.0","X,1223","","","","","0.0","X,0215","-2.2","X,0214","-4.4","X,0212","-8.3","X,0124","","","","","","","    435.8"," ,X","        0"," ,X","     22.30","X","     29.12","X","     15.47","X","","","","","","","",""
"USW00012947","1964","28.45854","-99.22275","144.0","COTULLA LA SALLE CO AIRPORT, TX US","","","   2144.1","","    2144.1","X","        35","X","        24","X","         5","X","        0","","         0","X","         0","X","        12","X","         0","X","       306","X","       157","X","        48"," ","","","        21"," ","   -6.1","X,0113, ","     0"," ,X,1231,+","     0","T,X,0221, ","  39.6"," ,X,0318, ","   41.1","X,0725, ","-1.7","X,1214","","","","","","","","","0.0","X,0222","-3.3","X,0208","-5.6","X,0114","","","","","     782.1","1","     782.1","X","    378.2"," ,X","        0","T,X","     22.30","X","     29.04","X","     15.56","X","","","","","","","",""
"USW00012947","1965","28.45854","-99.22275","144.0","COTULLA LA SALLE CO AIRPORT, TX US","","","   2000.1","","    2000.1","X","        57","X","        41","X","         8","X","        0","","         0","X","         0","X","        10","X","         0","X","       295","X","       154","X","        79"," ","        17"," ","        30"," ","   -3.3","X,0304, ","     0"," ,X,1231,+","     0"," ,X,1231,+","  50.5"," ,X,1202, ","   40.6","X,0614, ","0.0","X,1220","","","","","","","","","0.0","X,0321","-3.3","X,0304","","","","","","","     683.0","0","     683.0","X","    575.5"," ,X","        0"," ,X","     22.13","X","     28.51","X","     15.75","X","","","","","","","",""
"USW00012947","1966","28.45854","-99.22275","144.0","COTULLA LA SALLE CO AIRPORT, TX US","","","   1875.7","","    1875.7","X","        49","X","        34","X","         4","X","        0","","         1","X","         0","X","        20","X","         0","X","       289","X","       131","X","        92"," ","        24"," ","        24"," ","   -6.7","X,0130, ","     0","T,X,0223, ","    74"," ,X,0223, ","  73.7"," ,X,0424, ","   40.6","X,0806, ","-5.6","X,1211","-5.6","X,1211","-5.6","X,1211","","","","","-1.7","X,0223","-6.7","X,0130","-6.7","X,0130","-6.7","X,0130","","","     708.5","5","     708.5","X","    473.2"," ,X","       74"," ,X","     21.25","X","     27.75","X","     14.75","X","","","","","","","",""
