"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00291249","1915","34.45","-104.83333","1598.7","BUCHANAN, NM US","        68","6","        43","6","         2","6","","","","","","","  44.2"," ,6,0416, ","    454.3"," ,6","",""
"USC00291249","1916","34.45","-104.83333","1598.7","BUCHANAN, NM US","        42","6","        25","6","         1","6","         5","6","","","    64"," ,6,0120,+","  27.2"," ,6,0819, ","    243.6"," ,6","      289"," ,6"
"USC00291249","1917","34.45","-104.83333","1598.7","BUCHANAN, NM US","        37","6","        22","6","         2","6","         6","6","","","    89"," ,6,0121, ","  58.4"," ,6,0812, ","    240.3"," ,6","      318"," ,6"
"USC00291249","1918","34.45","-104.83333","1598.7","BUCHANAN, NM US","        48","6","        31","6","         1","6","        14","6","","","   152"," ,6,1217, ","  40.6"," ,6,0815, ","    337.7"," ,6","      978"," ,6"
"USC00291249","1919","34.45","-104.83333","1598.7","BUCHANAN, NM US","        53","6","        38","6","         5","6","         6","6","         2"," ","   102"," ,6,1219,+"," 108.0"," ,6,0916, ","    556.2"," ,6","      382"," ,6"
"USC00291249","1920","34.45","-104.83333","1598.7","BUCHANAN, NM US","        54","6","        39","6","         2","6","","","         2"," ","","","  31.8"," ,6,1030, ","    336.8"," ,6","",""
"USC00291249","1921","34.45","-104.83333","1598.7","BUCHANAN, NM US","        52","6","        27","6","         4","6","","","","","","","  36.8"," ,6,0604, ","    345.6"," ,6","",""
"USC00291249","1922","34.45","-104.83333","1598.7","BUCHANAN, NM US","        27","6","        16","6","         2","6","         4","6","","","   229"," ,6,0309, ","  65.0"," ,6,0713, ","    251.3"," ,6","      547"," ,6"
