"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000OMCP","1991","43.9333","-122.5833","1066.8","MOO CAMP LOWELL OREGON, OR US","    152.4","","     152.4","U","         0","U","        83","U","         0","U","        88","U","         5","U","   -5.0","U,1130,+","   33.3","U,0925,+","0.0","U,1026","-3.9","U,1029","-5.0","U,1130","-1.1","U,0604","-2.2","U,0411","-5.0","U,0128","","","","","      9.63","U","     14.14","U","      5.13","U"
"USR0000OMCP","1992","43.9333","-122.5833","1066.8","MOO CAMP LOWELL OREGON, OR US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    2705.3","3","    2705.3","U","","","","","",""
