"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"FMC00914419","1988","5.51667","153.81667","1.5","LUKUNOCH, FM FM","   3452.0","","    3452.0","0","       263","0","       204","0","        48","0","        0","","         0","0","         0","0","         0","0","         0","0","       366","0","       118","0","   20.6","0,1119, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  77.2"," ,0,0527, ","   33.9","0,0805,+","","","","","   3734.4"," ,0","        0"," ,0","     27.77","0","     31.40","0","     24.13","0"
"FMC00914419","1989","5.51667","153.81667","1.5","LUKUNOCH, FM FM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","       0.0","0","       0.0"," ","","","","","","","","","",""
"FMC00914419","1991","5.51667","153.81667","1.5","LUKUNOCH, FM FM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","       0.0","0","       0.0"," ","","","","","","","","","",""
"FMC00914419","1992","5.51667","153.81667","1.5","LUKUNOCH, FM FM","   3521.6","","    3521.6","0","       218","0","       163","0","        28","0","        0","","         0","0","         0","0","         0","0","         0","0","       365","0","       102","0","   21.7","0,0101, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  99.8"," ,0,1021, ","   34.4","0,0909, ","","","","","   2727.9"," ,0","        0"," ,0","     27.98","0","     31.54","0","     24.43","0"
"FMC00914419","1993","5.51667","153.81667","1.5","LUKUNOCH, FM FM","   3378.8","","    3378.8","0","       273","0","       228","0","        59","0","        0","","         0","0","         0","0","         0","0","         0","0","       363","0","        57","0","   21.7","0,1201,+","     0"," ,0,1231,+","     0"," ,0,1231,+"," 197.1"," ,0,0717, ","   34.4","0,1102, ","       0.0","0","       0.0","0","   4879.0"," ,0","        0"," ,0","     27.64","0","     31.17","0","     24.12","0"
"FMC00914419","1994","5.51667","153.81667","1.5","LUKUNOCH, FM FM","   3498.5","","    3498.5","0","       243","0","       189","0","        49","0","        0","","         0","0","         0","0","         0","0","         0","0","       365","0","       111","0","   21.1","0,1031,+","     0"," ,0,1231,+","     0"," ,0,1231,+"," 115.6"," ,0,0719, ","   33.9","0,0808, ","       0.0","0","       0.0","0","   3360.0"," ,0","        0"," ,0","     27.92","0","     31.50","0","     24.34","0"
"FMC00914419","1995","5.51667","153.81667","1.5","LUKUNOCH, FM FM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","       0.0","0","       0.0","0","","","","","","","","","",""
"FMC00914419","1996","5.51667","153.81667","1.5","LUKUNOCH, FM FM","   3439.1","","    3439.1","0","       237","0","       203","0","        59","0","        0","","         0","0","         0","0","         0","0","         0","0","       364","0","       134","0","   19.4","0,0801, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 123.4"," ,0,1104, ","   33.3","0,0917,+","","","","","   4033.5"," ,0","        0"," ,0","     27.78","0","     31.55","0","     24.01","0"
"FMC00914419","1997","5.51667","153.81667","1.5","LUKUNOCH, FM FM","   3411.3","","    3411.3","0","       191","0","       169","0","        65","0","        0","","         0","0","         0","0","         0","0","         0","0","       363","0","        81","0","   21.1","0,0920, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 125.7"," ,0,0716, ","   34.4","0,1012, ","       0.0","0","       0.0","0","   4226.9"," ,0","        0"," ,0","     27.73","0","     31.17","0","     24.28","0"
"FMC00914419","1998","5.51667","153.81667","1.5","LUKUNOCH, FM FM","   3484.2","","    3484.2","0","       178","0","       123","0","        25","0","","","         0","0","         0","0","         0","0","         0","0","       364","0","       146","0","   21.7","0,1118,+","","","     0"," ,0,1231,+","  81.3"," ,0,1102, ","   33.3","0,1207,+","       0.0","0","       0.0","0","   2238.7"," ,0","        0"," ,0","     27.90","0","     31.74","0","     24.07","0"
"FMC00914419","2000","5.51667","153.81667","1.5","LUKUNOCH, FM FM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","       0.0","0","       0.0","0","","","","","","","","","",""
"FMC00914419","2001","5.51667","153.81667","1.5","LUKUNOCH, FM FM","   3175.1","","    3175.1","0","","","","","","","        0","","         0","0","         0","0","         0","0","         0","0","       350","0","        53","0","   21.1","0,0622, ","     0"," ,0,1231,+","     0"," ,0,1231,+","","","   33.3","0,0305, ","","","","","   2927.6"," ,0","        0"," ,0","     27.43","0","     31.46","0","     23.40","0"
"FMC00914419","2002","5.51667","153.81667","1.5","LUKUNOCH, FM FM","   3102.7","","    3102.7","0","","","","","","","        0","","         0","0","         0","0","         0","0","         0","0","       340","0","        43","0","   21.1","0,1211, ","     0"," ,0,1231,+","     0"," ,0,1231,+","","","   32.2","0,1227,+","       0.0","0","       0.0","0","   3055.6"," ,0","        0"," ,0","     27.46","0","     31.43","0","     23.49","0"
"FMC00914419","2003","5.51667","153.81667","1.5","LUKUNOCH, FM FM","   3121.1","","    3121.1","0","       207","0","       157","0","        41","0","        0","","         0","0","         0","0","         0","0","         0","0","       341","0","        58","0","   21.7","0,0511, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  93.7"," ,0,0929, ","   33.9","0,0629, ","       0.0","0","       0.0","0","   3205.3"," ,0","        0"," ,0","     27.48","0","     31.52","0","     23.45","0"
"FMC00914419","2020","5.51667","153.81667","1.5","LUKUNOCH, FM FM","","","","","       265","7","       170","7","        42","7","","","","","","","","","","","","","","","","","","","",""," 145.8"," ,7,0325, ","","","","","","","   3472.2"," ,7","","","","","","","",""
"FMC00914419","2021","5.51667","153.81667","1.5","LUKUNOCH, FM FM","","","","","       276","7","       161","7","        50","7","","","","","","","","","","","","","","","","","","","",""," 133.4"," ,7,0528, ","","","","","","","   3913.1"," ,7","","","","","","","",""
