"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1CTHR0008","2011","42.0244","-72.8207","135.3","NORTH GRANBY 1.3 ENE, CT US","       150","N","        95","N","        24","N","","","","","","","",""," 128.5"," ,N,0828, ","   1926.0"," ,N","",""
"US1CTHR0008","2013","42.0244","-72.8207","135.3","NORTH GRANBY 1.3 ENE, CT US","       127","N","        76","N","        16","N","","","","","","","","","  83.8"," ,N,0810, ","   1284.8"," ,N","",""
"US1CTHR0008","2014","42.0244","-72.8207","135.3","NORTH GRANBY 1.3 ENE, CT US","       139","N","        98","N","        14","N","","","","","","","","","  98.6"," ,N,0814, ","   1490.8"," ,N","",""
"US1CTHR0008","2015","42.0244","-72.8207","135.3","NORTH GRANBY 1.3 ENE, CT US","       124","N","        76","N","        13","N","","","","","","","","","  61.0"," ,N,1029, ","   1149.2"," ,N","",""
"US1CTHR0008","2018","42.0244","-72.8207","135.3","NORTH GRANBY 1.3 ENE, CT US","       161","N","       101","N","        22","N","","","        12","N","","","   239"," ,N,0105, ","  67.1"," ,N,1103, ","   1754.7"," ,N","     1472"," ,N"
"US1CTHR0008","2019","42.0244","-72.8207","135.3","NORTH GRANBY 1.3 ENE, CT US","       150","N","        96","N","        13","N","       66","","        13","N","   414"," ,N,1203, ","   208"," ,N,1202, ","  82.3"," ,N,1017, ","   1418.5"," ,N","     1345"," ,N"
"US1CTHR0008","2020","42.0244","-72.8207","135.3","NORTH GRANBY 1.3 ENE, CT US","       131","N","        79","N","        15","N","       23","","         6","N","   259"," ,N,1217, ","   259"," ,N,1217, ","  78.5"," ,N,1201, ","   1182.6"," ,N","      700"," ,N"
"US1CTHR0008","2022","42.0244","-72.8207","135.3","NORTH GRANBY 1.3 ENE, CT US","       135","N","        81","N","        13","N","       57","","        11","N","   196"," ,N,0130, ","   157"," ,N,1212, ","  58.7"," ,N,0906, ","   1205.1"," ,N","      863"," ,N"
"US1CTHR0008","2023","42.0244","-72.8207","135.3","NORTH GRANBY 1.3 ENE, CT US","       142","N","       101","N","        23","N","       16","","         5","N","   198"," ,N,0314, ","   198"," ,N,0314, ","  98.8"," ,N,0930, ","   1687.1"," ,N","      747"," ,N"
"US1CTHR0008","2024","42.0244","-72.8207","135.3","NORTH GRANBY 1.3 ENE, CT US","       138","N","        90","N","        14","N","       37","","        10","N","   305"," ,N,0108, ","   241"," ,N,0107, ","  86.4"," ,N,0110, ","   1318.8"," ,N","      918"," ,N"
