"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"MD000033745","1945","47.783","27.95","102.0","BEL CY, MD","        86","I","        38","I","         2","I","","","","","","","  49.5"," ,I,0812, ","","","    359.9"," ,I","",""
"MD000033745","1946","47.783","27.95","102.0","BEL CY, MD","        81","I","        34","I","         2","I","","","","","","","  50.2"," ,I,0615, ","","","    370.6"," ,I","",""
"MD000033745","1947","47.783","27.95","102.0","BEL CY, MD","       118","I","        50","I","         4","I","","","","","","","  58.4"," ,I,0620, ","","","    502.5"," ,I","",""
"MD000033745","1948","47.783","27.95","102.0","BEL CY, MD","        89","I","        43","I","         3","I","","","","","","","  57.8"," ,I,0609, ","","","    483.9"," ,I","",""
"MD000033745","1949","47.783","27.95","102.0","BEL CY, MD","        89","I","        35","I","         3","I","","","","","","","  70.1"," ,I,0820, ","","","    473.3"," ,I","",""
"MD000033745","1950","47.783","27.95","102.0","BEL CY, MD","        93","I","        40","I","         2","I","","","","","","","  32.9"," ,I,0529, ","","","    426.3"," ,I","",""
"MD000033745","1952","47.783","27.95","102.0","BEL CY, MD","       106","I","        47","I","         4","I","","","","","","","  28.7"," ,I,0624, ","","","    485.3"," ,I","",""
"MD000033745","1955","47.783","27.95","102.0","BEL CY, MD","       103","I","        52","I","         5","I","","","","","","","  42.5"," ,I,0812, ","","","    536.8"," ,I","",""
"MD000033745","1956","47.783","27.95","102.0","BEL CY, MD","       103","I","        41","I","         1","I","","","","","","","  26.5"," ,I,0913, ","","","    394.8"," ,I","",""
"MD000033745","1957","47.783","27.95","102.0","BEL CY, MD","        61","I","        31","I","         3","I","","","","","","","  49.1"," ,I,0606, ","","","    328.3"," ,I","",""
"MD000033745","1958","47.783","27.95","102.0","BEL CY, MD","       100","I","        43","I","         5","I","","","","","","","  33.0"," ,I,0630, ","","","    507.0"," ,I","",""
"MD000033745","1962","47.783","27.95","102.0","BEL CY, MD","       112","I","        58","I","         0","I","","","","","","","  24.8"," ,I,0501, ","","","    485.1"," ,I","",""
"MD000033745","1964","47.783","27.95","102.0","BEL CY, MD","       104","I","        39","I","         4","I","","","","","","","  62.8"," ,I,0922, ","","","    527.5"," ,I","",""
"MD000033745","1965","47.783","27.95","102.0","BEL CY, MD","       102","I","        47","I","         1","I","","","","","","","  37.5"," ,I,0610, ","","","    386.1"," ,I","",""
"MD000033745","1967","47.783","27.95","102.0","BEL CY, MD","       127","I","        46","I","         0","I","","","","","","","  20.8"," ,I,0601, ","","","    373.4"," ,I","",""
"MD000033745","1968","47.783","27.95","102.0","BEL CY, MD","       123","I","        53","I","         4","I","","","","","","","  48.1"," ,I,0823, ","","","    575.4"," ,I","",""
"MD000033745","1969","47.783","27.95","102.0","BEL CY, MD","       123","I","        55","I","         1","I","","","","","","","  67.1"," ,I,0712, ","","","    533.0"," ,I","",""
"MD000033745","1970","47.783","27.95","102.0","BEL CY, MD","       137","I","        62","I","         1","I","","","","","","","  39.2"," ,I,0702, ","","","    679.5"," ,I","",""
"MD000033745","1971","47.783","27.95","102.0","BEL CY, MD","       126","I","        52","I","         2","I","","","","","","","  45.9"," ,I,0619, ","","","    565.9"," ,I","",""
"MD000033745","1973","47.783","27.95","102.0","BEL CY, MD","       106","I","        45","I","         0","I","","","","","","","  18.6"," ,I,0218, ","","","    406.6"," ,I","",""
"MD000033745","1977","47.783","27.95","102.0","BEL CY, MD","       116","I","        48","I","         1","I","","","","","","","  38.3"," ,I,0825, ","","","    383.5"," ,I","",""
"MD000033745","1979","47.783","27.95","102.0","BEL CY, MD","       114","I","        48","I","         3","I","","","","","","","  40.7"," ,I,0814, ","","","    503.0"," ,I","",""
"MD000033745","1980","47.783","27.95","102.0","BEL CY, MD","       137","I","        70","I","         2","I","","","","","","","  42.2"," ,I,0713, ","","","    690.8"," ,I","",""
"MD000033745","1981","47.783","27.95","102.0","BEL CY, MD","       127","I","        59","I","         2","I","","","","","","","  77.6"," ,I,0916, ","","","    614.6"," ,I","",""
"MD000033745","1982","47.783","27.95","102.0","BEL CY, MD","        83","I","        41","I","         3","I","","","","","","","  53.5"," ,I,0701, ","","","    468.6"," ,I","",""
"MD000033745","1983","47.783","27.95","102.0","BEL CY, MD","        99","I","        43","I","         3","I","","","","","","","  30.9"," ,I,1129, ","","","    469.4"," ,I","",""
"MD000033745","1984","47.783","27.95","102.0","BEL CY, MD","       130","I","        59","I","         3","I","","","","","","","  29.2"," ,I,0708, ","","","    551.6"," ,I","",""
"MD000033745","1985","47.783","27.95","102.0","BEL CY, MD","       112","I","        46","I","         4","I","","","","","","","  91.3"," ,I,0618, ","","","    601.5"," ,I","",""
"MD000033745","1986","47.783","27.95","102.0","BEL CY, MD","        94","I","        40","I","         2","I","","","","","","","  37.4"," ,I,0705, ","","","    385.8"," ,I","",""
"MD000033745","1987","47.783","27.95","102.0","BEL CY, MD","       115","I","        51","I","         2","I","","","","","","","  38.0"," ,I,0806, ","","","    518.8"," ,I","",""
"MD000033745","1988","47.783","27.95","102.0","BEL CY, MD","       114","I","        54","I","         4","I","","","","","","","  51.9"," ,I,0711, ","","","    596.8"," ,I","",""
"MD000033745","1989","47.783","27.95","102.0","BEL CY, MD","        90","I","        40","I","         6","I","","","","","","","  50.9"," ,I,0609, ","","","    554.0"," ,I","",""
"MD000033745","1990","47.783","27.95","102.0","BEL CY, MD","        94","I","        41","I","         1","I","","","","","","","  29.9"," ,I,0611, ","","","    380.6"," ,I","",""
"MD000033745","1991","47.783","27.95","102.0","BEL CY, MD","       118","I","        50","I","         4","I","","","","","","","  82.2"," ,I,0731, ","","","    664.3"," ,I","",""
"MD000033745","1992","47.783","27.95","102.0","BEL CY, MD","       107","I","        40","I","         1","I","","","","","","","  41.0"," ,I,0905, ","","","    362.9"," ,I","",""
"MD000033745","2017","47.783","27.95","102.0","BEL CY, MD","","","","","","","        25","S","       141","S","        21","S","","","   37.7","S,0805, ","","","     15.88","S"
