"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00418450","1960","30.26667","-100.56667","762.9","SONORA EXPERIMENT ST, TX US","        54","0","        37","0","         7","0","         0","0","        60","0","  -10.6","0,0225, ","  65.0"," ,0,0810, ","-1.1","0,1110","-5.6","0,1216","-5.6","0,1216","0.0","0,0318","-4.4","0,0304","-4.4","0,0304","-6.7","0,0226","-10.6","0,0225","    578.0"," ,0","     10.57","0"
"USC00418450","1961","30.26667","-100.56667","762.9","SONORA EXPERIMENT ST, TX US","        45","0","        31","0","         8","0","","","","","",""," 129.5"," ,0,0616, ","","","","","","","","","","","","","","","","","    645.5"," ,0","",""
"USC00418450","1962","30.26667","-100.56667","762.9","SONORA EXPERIMENT ST, TX US","        37","0","        29","0","         4","0","","","","","","","  50.5"," ,0,0907, ","","","","","","","","","","","","","","","","","    415.2"," ,0","",""
"USC00418450","1963","30.26667","-100.56667","762.9","SONORA EXPERIMENT ST, TX US","        34","0","        29","0","         6","0","","","","","","","  44.5"," ,0,0520, ","","","","","","","","","","","","","","","","","    378.5"," ,0","",""
