"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00087166","1997","-38.0958","144.5361","18.0","POINT WILSON, AS","","","","","         0","a","         0","a","         0","a","       127","a","        17","a","    5.2","a,0620, ","   40.3","a,1126, ","     809.0","0","     809.0","a","     17.24","a","     20.40","a","     14.09","a"
"ASN00087166","1998","-38.0958","144.5361","18.0","POINT WILSON, AS","","","","","         0","a","         0","a","","","","","","","    3.1","a,0721,+","","","","","","","","","","","     11.60","a"
"ASN00087166","1999","-38.0958","144.5361","18.0","POINT WILSON, AS","    231.6","","     231.6","a","         0","a","         0","a","         0","a","        92","a","         4","a","    3.7","a,0726, ","   34.4","a,1215,+","    1333.7","7","    1333.7","a","     15.25","a","     18.30","a","     12.20","a"
"ASN00087166","2000","-38.0958","144.5361","18.0","POINT WILSON, AS","    275.1","","     275.1","a","         0","a","         0","a","         0","a","        93","a","        13","a","    3.6","a,0818, ","   36.0","a,0302, ","    1375.1","1","    1375.1","a","     15.31","a","     18.44","a","     12.19","a"
"ASN00087166","2001","-38.0958","144.5361","18.0","POINT WILSON, AS","    279.2","","     279.2","a","         0","a","         0","a","         0","a","        81","a","         7","a","    4.1","a,0704, ","   36.9","a,0203, ","    1395.0","0","    1395.0","a","     15.16","a","     18.23","a","     12.08","a"
"ASN00087166","2002","-38.0958","144.5361","18.0","POINT WILSON, AS","    128.9","","     128.9","a","         0","a","         0","a","         0","a","        75","a","         6","a","    4.2","a,0619, ","   34.7","a,0126, ","    1438.6","6","    1438.6","a","     14.86","a","     18.16","a","     11.55","a"
"ASN00087166","2003","-38.0958","144.5361","18.0","POINT WILSON, AS","    184.0","","     184.0","a","         0","a","         0","a","         0","a","        67","a","         8","a","    3.9","a,0810, ","   40.7","a,0125, ","    1538.3","3","    1538.3","a","     14.73","a","     17.87","a","     11.59","a"
"ASN00087166","2004","-38.0958","144.5361","18.0","POINT WILSON, AS","    150.9","","     150.9","a","         0","a","         0","a","         0","a","        63","a","         7","a","    4.0","a,0912,+","   37.4","a,0208, ","    1577.0","0","    1577.0","a","     14.38","a","     17.43","a","     11.33","a"
"ASN00087166","2005","-38.0958","144.5361","18.0","POINT WILSON, AS","    177.0","","     177.0","a","         0","a","         0","a","         0","a","        86","a","         6","a","    3.7","a,0721, ","   36.9","a,0111, ","    1343.4","4","    1343.4","a","     15.24","a","     18.67","a","     11.82","a"
"ASN00087166","2006","-38.0958","144.5361","18.0","POINT WILSON, AS","    226.1","","     226.1","a","         0","a","         0","a","         0","a","        75","a","         7","a","    2.5","a,0610, ","   39.2","a,0122, ","    1595.8","8","    1595.8","a","     14.53","a","     17.85","a","     11.22","a"
"ASN00087166","2007","-38.0958","144.5361","18.0","POINT WILSON, AS","    267.0","","     267.0","a","         0","a","         0","a","         0","a","       101","a","        10","a","    3.6","a,0722, ","   40.3","a,1231, ","    1314.4","4","    1314.4","a","     15.57","a","     18.82","a","     12.32","a"
