"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MXN00031006","1970","20.1667","-89.0","36.9","CHACSINKIN, MX","   3162.7","","    3162.7","m","        80","m","        55","m","        10","m","         0","m","         0","m","         0","m","       364","m","       268","m","    7.8","m,0227,+","  83.8"," ,m,0606, ","   41.7","m,0419, ","    896.1"," ,m","     26.96","m","     33.80","m","     20.12","m"
"MXN00031006","1971","20.1667","-89.0","36.9","CHACSINKIN, MX","","","","","       107","m","        72","m","         8","m","","","","","","","","","","","","","  69.9"," ,m,0803, ","","","    937.4"," ,m","","","","","",""
