"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00254260","1950","40.68333","-99.75","752.9","CANADAY STEAM PLANT, NE US","","","","","","","","","","","","","","","","","","","","","","","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00254260","1951","40.68333","-99.75","752.9","CANADAY STEAM PLANT, NE US","    449.7","","     449.7","0","        74","0","        48","0","         4","0","         9","0","        14","0","       163","0","        24","0","       171","0","        37","0","         8"," ","         1"," ","  -27.2","0,1221, ","   102"," ,0,1214, ","  64.8"," ,0,0626, ","   38.3","0,0721, ","0.0","0,0927","-2.8","0,0928","-6.1","0,1101","-15.0","0,1102","-15.0","0,1102","-0.6","0,0507","-3.3","0,0422","-5.6","0,0416","-7.2","0,0330","-10.0","0,0321","","","","","    687.5"," ,0","      521"," ,0","     10.47","0","     18.33","0","      2.60","0"
"USC00254260","1952","40.68333","-99.75","752.9","CANADAY STEAM PLANT, NE US","    762.4","","     762.4","0","        54","0","        37","0","         3","0","        13","0","        12","0","       159","0","        25","0","       188","0","        86","0","        10"," ","","","  -23.9","0,1128, ","   178"," ,0,0229, ","  54.1"," ,0,0527, ","   43.3","0,0616, ","-8.3","0,1006","-8.3","0,1006","-8.3","0,1006","-8.3","0,1006","-9.4","0,1007","0.0","0,0511","-2.2","0,0411","-8.9","0,0410","-8.9","0,0410","-8.9","0,0410","    3329.5","5","    3329.5","0","    503.6"," ,0","     1154"," ,0","     11.42","0","     20.19","0","      2.65","0"
"USC00254260","1953","40.68333","-99.75","752.9","CANADAY STEAM PLANT, NE US","","","","","        34","0","        24","0","         3","0","         5","0","         3","0","       157","0","","","","","","","        10"," ","","","  -21.7","0,0116, ","   254"," ,0,1203, ","  48.3"," ,0,0528, ","","","-1.1","0,1006","-2.2","0,1026","-4.4","0,1107","-9.4","0,1109","-9.4","0,1109","-3.3","0,0514","-3.3","0,0514","-6.7","0,0420","-6.7","0,0420","-8.9","0,0416","    3160.0","0","    3160.0","0","    455.3"," ,0","      749"," ,0","","","","","      3.58","0"
"USC00254260","1954","40.68333","-99.75","752.9","CANADAY STEAM PLANT, NE US","","","","","","","","","","","","","","","","","        14","0","       181","0","        71","0","        14"," ","         3"," ","","","","","","","   45.6","0,0712,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     20.92","0","",""
"USC00254260","1955","40.68333","-99.75","752.9","CANADAY STEAM PLANT, NE US","","","","","        56","0","        31","0","         2","0","        12","0","","","","","","","","","","","         7"," ","","","","","   127"," ,0,1203,+","  44.2"," ,0,0925, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    381.0"," ,0","      824"," ,0","","","","","",""
"USC00254260","1956","40.68333","-99.75","752.9","CANADAY STEAM PLANT, NE US","","","","","        60","0","        33","0","         2","0","        13","0","","","","","        23","0","       181","0","        94","0","        12"," ","","","","","   127"," ,0,0403, ","  41.9"," ,0,0817, ","   40.6","0,0726, ","","","","","","","","","","","","","","","","","","","","","","","","","    351.4"," ,0","      723"," ,0","","","     20.24","0","",""
"USC00254260","1957","40.68333","-99.75","752.9","CANADAY STEAM PLANT, NE US","    656.7","","     656.7","0","        76","0","        50","0","         6","0","         7","0","         8","0","       147","0","        22","0","       162","0","        51","0","         9"," ","","","  -24.4","0,0125,+","   165"," ,0,1231, ","  66.3"," ,0,0616, ","   40.0","0,0728,+","-5.0","0,1025","-5.0","0,1025","-5.0","0,1025","-7.2","0,1109","-8.9","0,1122","-1.1","0,0414","-2.2","0,0413","-8.9","0,0412","-8.9","0,0412","-8.9","0,0412","    3112.4","4","    3112.4","0","    642.4"," ,0","      508"," ,0","     11.21","0","     18.35","0","      4.07","0"
"USC00254260","1958","40.68333","-99.75","752.9","CANADAY STEAM PLANT, NE US","","","","","        75","0","        46","0","         6","0","","","         6","0","       148","0","","","","","","","        11"," ","","","  -20.0","0,0212, ","","","  42.2"," ,0,0707, ","","","-0.6","0,1010","-2.2","0,1024","-5.0","0,1030","-7.2","0,1117","-13.3","0,1128","-2.2","0,0429","-2.2","0,0429","-6.1","0,0324","-8.3","0,0321","-10.0","0,0320","    3282.2","2","    3282.2","0","    624.0"," ,0","","","","","","","      3.67","0"
"USC00254260","1959","40.68333","-99.75","752.9","CANADAY STEAM PLANT, NE US","    746.1","","     746.1","0","        63","0","        45","0","         3","0","         6","0","        13","0","       154","0","        21","0","       167","0","        68","0","         8"," ","","","  -26.7","0,0104, ","   152"," ,0,0326, ","  39.9"," ,0,0326, ","   40.6","0,0812, ","-1.1","0,1001","-4.4","0,1017","-4.4","0,1017","-8.3","0,1027","-10.0","0,1105","0.0","0,0515","-6.7","0,0413","-6.7","0,0413","-6.7","0,0413","-8.9","0,0315","","","","","    491.1"," ,0","      456"," ,0","     11.14","0","     18.96","0","      3.32","0"
