"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES"
"USW00094811","1951","43.13333","-89.33333","262.1","MADISON MUNICIPAL AIRPORT, WI US","        45"," ","        14"," "
"USW00094811","1952","43.13333","-89.33333","262.1","MADISON MUNICIPAL AIRPORT, WI US","         4"," ","",""
