"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00025282","1941","33.63333","-112.3","351.1","MARINETTE, AZ US","","","","","        45","0","        39","0","         3","0","        0","","         0","0","","","","","         0","0","       293","0","       139","0","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  43.9"," ,0,1113, ","   44.4","0,0703, ","","","","","","","","","","","","","","","","","","","    430.7"," ,0","        0"," ,0","","","     29.27","0","",""
"USC00025282","1948","33.63333","-112.3","351.1","MARINETTE, AZ US","","","","","","","","","","","","","","","","","","","","","","","","","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00025282","1949","33.63333","-112.3","351.1","MARINETTE, AZ US","   1635.7","","    1635.7","0","        23","0","        19","0","         0","0","        0","","         0","0","         0","0","        39","0","         0","0","       290","0","       166","0","","","","","   -7.2","0,0105, ","     0"," ,0,1231,+","     0","T,0,0114,+","  24.6"," ,0,0807, ","   44.4","0,0714, ","0.0","0,1207","-3.9","0,1211","-4.4","0,1212","0.0","0,0330","-4.4","0,0215","-4.4","0,0215","-7.2","0,0105","","","","","    205.1"," ,0","        0","T,0","     19.89","0","     29.64","0","     10.13","0"
"USC00025282","1957","33.63333","-112.3","351.1","MARINETTE, AZ US","   1745.9","","    1745.9","0","        28","0","        20","0","         1","0","        0","","         0","0","         0","0","        21","0","         0","0","       301","0","       151","0","","","","","   -2.8","0,1201, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  32.3"," ,0,1031, ","   46.7","0,0704, ","0.0","0,1119","-2.8","0,1201","","","0.0","0,0202","","","","","","","     790.7","7","     790.7","0","    199.6"," ,0","        0"," ,0","     21.00","0","     29.91","0","     12.09","0"
"USC00025282","1958","33.63333","-112.3","351.1","MARINETTE, AZ US","   2022.9","","    2022.9","0","        28","0","        20","0","         1","0","        0","","         0","0","         0","0","        26","0","         0","0","       320","0","       172","0","","","","","   -3.3","0,1231,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  36.8"," ,0,0204, ","   48.3","0,0711, ","-1.7","0,1117","-3.3","0,1118","","","0.0","0,0125","-2.8","0,0124","","","","","     926.6","6","     926.6","0","    206.2"," ,0","        0"," ,0","     21.56","0","     30.86","0","     12.26","0"
"USC00025282","1959","33.63333","-112.3","351.1","MARINETTE, AZ US","   1944.7","","    1944.7","0","        31","0","        25","0","         3","0","        0","","         0","0","         0","0","        24","0","         0","0","       310","0","       182","0","","","         1"," ","   -3.9","0,0104,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  34.5"," ,0,1030, ","   45.6","0,0723,+","0.0","0,1123","","","","","0.0","0,0306","-2.2","0,0205","","","","","     731.7","7","     731.7","0","    252.7"," ,0","        0"," ,0","     21.51","0","     30.73","0","     12.30","0"
"USC00025282","1960","33.63333","-112.3","351.1","MARINETTE, AZ US","   1950.3","","    1950.3","0","        23","0","        10","0","         0","0","        0","","         0","0","         0","0","        50","0","         0","0","       296","0","       174","0","","","","","   -6.7","0,0225, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  12.4"," ,0,0113, ","   47.2","0,0621,+","-2.2","0,1128","-2.2","0,1128","-4.4","0,1220","0.0","0,0227","-2.2","0,0226","-6.7","0,0225","-6.7","0,0225","     921.7","7","     921.7","0","     82.1"," ,0","        0"," ,0","     20.98","0","     30.74","0","     11.22","0"
"USC00025282","1961","33.63333","-112.3","351.1","MARINETTE, AZ US","   1963.3","","    1963.3","0","        24","0","        11","0","         1","0","        0","","         0","0","         0","0","        23","0","         0","0","       309","0","       172","0","","","","","   -3.3","0,1122, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  32.0"," ,0,1215, ","   48.3","0,0719, ","0.0","0,1115","-3.3","0,1122","","","0.0","0,0303","-2.2","0,0107","","","","","     781.3","3","     781.3","0","    116.1"," ,0","        0"," ,0","     21.39","0","     30.93","0","     11.85","0"
"USC00025282","1962","33.63333","-112.3","351.1","MARINETTE, AZ US","   1907.4","","    1907.4","0","        25","0","        12","0","         0","0","        0","","         0","0","         0","0","        19","0","         0","0","       304","0","       176","0","","","","","   -6.7","0,0112, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  14.7"," ,0,0124, ","   46.7","0,0813,+","0.0","0,1224","","","","","-2.8","0,0315","-2.8","0,0315","-6.7","0,0112","-6.7","0,0112","     984.0","0","     984.0","0","     99.8"," ,0","        0"," ,0","     21.29","0","     30.81","0","     11.76","0"
"USC00025282","1963","33.63333","-112.3","351.1","MARINETTE, AZ US","   1922.0","","    1922.0","0","        18","0","        16","0","         2","0","        0","","         0","0","         0","0","        37","0","         0","0","       317","0","       176","0","","","","","   -7.8","0,0114, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  35.6"," ,0,1019, ","   45.6","0,0724,+","-0.6","0,1211","-2.2","0,1213","-4.4","0,1214","0.0","0,0316","-2.8","0,0123","-5.6","0,0121","-7.8","0,0114","     743.9","9","     743.9","0","    213.9"," ,0","        0"," ,0","     21.33","0","     30.70","0","     11.96","0"
"USC00025282","1964","33.63333","-112.3","351.1","MARINETTE, AZ US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1080.0","0","    1080.0","0","","","","","","","","","",""
