"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00315445","1949","35.66667","-78.7","134.1","MC CULLERS 1 W, NC US","       113","0","        80","0","        12","0","        0","","         0","0","         1"," ","","","     0","T,0,0131, ","     0","T,0,1215,+"," 129.3"," ,0,0629, ","","","","","   1439.3"," ,0","        0","T,0"
"USC00315445","1950","35.66667","-78.7","134.1","MC CULLERS 1 W, NC US","        98","0","        75","0","         7","0","        0","","         0","0","","","","","     0"," ,0,1231,+","     0","T,0,1229,+","  54.1"," ,0,0706, ","","","","","    947.4"," ,0","        0","T,0"
"USC00315445","1951","35.66667","-78.7","134.1","MC CULLERS 1 W, NC US","        94","0","        68","0","         7","0","        1","","         1","0","","","","","    51"," ,0,0209, ","    76"," ,0,0209, ","  52.1"," ,0,0627, ","","","","","    824.6"," ,0","       76"," ,0"
"USC00315445","1952","35.66667","-78.7","134.1","MC CULLERS 1 W, NC US","        94","0","        66","0","        12","0","        0","","         1","0","","","","","     0"," ,0,1231,+","    51"," ,0,0227, ","  95.8"," ,0,0304, ","","","","","   1337.3"," ,0","       51"," ,0"
"USC00315445","1953","35.66667","-78.7","134.1","MC CULLERS 1 W, NC US","        76","0","        66","0","        14","0","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  88.9"," ,0,0927, ","","","","","   1110.0"," ,0","        0"," ,0"
"USC00315445","1954","35.66667","-78.7","134.1","MC CULLERS 1 W, NC US","        72","0","        62","0","        15","0","        0","","         2","0","","","","","     0"," ,0,1231,+","   102"," ,0,0123, "," 118.1"," ,0,1015, ","","","","","   1229.8"," ,0","      140"," ,0"
"USC00315445","1955","35.66667","-78.7","134.1","MC CULLERS 1 W, NC US","","","","","","","","","","","","","","","","","","","","","    1683.2","2","    1683.2","0","","","",""
"USC00315445","1957","35.66667","-78.7","134.1","MC CULLERS 1 W, NC US","       127","0","        86","0","        14","0","        0","","         1","0","","","","","     0","T,0,1213,+","    25"," ,0,1212, ","  89.9"," ,0,0819, ","","","","","   1346.7"," ,0","       25"," ,0"
"USC00315445","1958","35.66667","-78.7","134.1","MC CULLERS 1 W, NC US","       120","0","        74","0","        17","0","       10","","         4","0","","","         5"," ","   254"," ,0,1212, ","   203"," ,0,1212, "," 119.9"," ,0,0826, ","","","","","   1441.7"," ,0","      343"," ,0"
"USC00315445","1959","35.66667","-78.7","134.1","MC CULLERS 1 W, NC US","       126","0","        81","0","        18","0","","","","","        14"," ","        11"," ","","","","","  78.7"," ,0,0830, ","","","","","   1506.6"," ,0","",""
"USC00315445","1960","35.66667","-78.7","134.1","MC CULLERS 1 W, NC US","       101","0","        74","0","        18","0","       14","","         3","0","        32"," ","        24"," ","   203"," ,0,0310, ","   178"," ,0,0310,+","  85.9"," ,0,0428, ","","","","","   1272.5"," ,0","      394"," ,0"
"USC00315445","1961","35.66667","-78.7","134.1","MC CULLERS 1 W, NC US","       121","0","        79","0","        12","0","        5","","         2","0","        23"," ","        25"," ","    51"," ,0,0204, ","    38"," ,0,0204, ","  58.2"," ,0,0722, ","","","","","   1143.8"," ,0","       94"," ,0"
"USC00315445","1962","35.66667","-78.7","134.1","MC CULLERS 1 W, NC US","       123","0","        81","0","        12","0","        5","","         5","0","        34"," ","        34"," ","    76"," ,0,0113,+","    58"," ,0,0119, "," 102.4"," ,0,0704, ","","","","","   1312.7"," ,0","      242"," ,0"
"USC00315445","1963","35.66667","-78.7","134.1","MC CULLERS 1 W, NC US","       102","0","        71","0","        13","0","        2","","         1","0","        29"," ","        12"," ","   127"," ,0,0227, ","   114"," ,0,0227, "," 101.9"," ,0,1107, ","","","","","   1174.3"," ,0","      114"," ,0"
"USC00315445","1964","35.66667","-78.7","134.1","MC CULLERS 1 W, NC US","       123","0","        82","0","        11","0","        0","","         0","0","","","        17"," ","     0","T,0,0229,+","    13"," ,0,0229, "," 105.4"," ,0,1005, ","","","","","   1178.2"," ,0","       13"," ,0"
"USC00315445","1965","35.66667","-78.7","134.1","MC CULLERS 1 W, NC US","       102","0","        70","0","        15","0","        9","","         5","0","","","        37"," ","   152"," ,0,0117, ","    89"," ,0,0117, ","  83.1"," ,0,0705, ","","","","","   1264.1"," ,0","      294"," ,0"
"USC00315445","1966","35.66667","-78.7","134.1","MC CULLERS 1 W, NC US","       110","0","        75","0","        10","0","       14","","         4","0","","","        24"," ","   254"," ,0,0127, ","   152"," ,0,0126, ","  59.9"," ,0,0619, ","","","","","   1057.7"," ,0","      330"," ,0"
"USC00315445","1967","35.66667","-78.7","134.1","MC CULLERS 1 W, NC US","       109","0","        78","0","        13","0","        4","","         2","0","","","        27"," ","   203"," ,0,0210, ","   216"," ,0,0210, ","  86.9"," ,0,0811, ","","","","","   1214.2"," ,0","      254"," ,0"
"USC00315445","1968","35.66667","-78.7","134.1","MC CULLERS 1 W, NC US","       110","0","        74","0","         7","0","        5","","         3","0","","","        20"," ","    51"," ,0,0113,+","    51"," ,0,0111, ","  69.9"," ,0,1020, ","","","","","    863.0"," ,0","      117"," ,0"
"USC00315445","1969","35.66667","-78.7","134.1","MC CULLERS 1 W, NC US","       101","0","        66","0","        14","0","        4","","         2","0","","","        24"," ","   127"," ,0,0302, ","   127"," ,0,0302, ","  80.0"," ,0,0728, ","","","","","   1128.3"," ,0","      203"," ,0"
"USC00315445","1970","35.66667","-78.7","134.1","MC CULLERS 1 W, NC US","       107","0","        69","0","        11","0","        2","","         3","0","","","        29"," ","    25"," ,0,0124,+","    25"," ,0,1230,+","  40.6"," ,0,1031, ","","","","","    957.8"," ,0","       75"," ,0"
"USC00315445","1971","35.66667","-78.7","134.1","MC CULLERS 1 W, NC US","       128","0","        77","0","        16","0","        3","","         3","0","","","        22"," ","    51"," ,0,1204,+","    51"," ,0,1204,+","  67.6"," ,0,1002, ","","","","","   1291.5"," ,0","      127"," ,0"
"USC00315445","1972","35.66667","-78.7","134.1","MC CULLERS 1 W, NC US","       132","0","        90","0","        16","0","        3","","         2","0","","","        25"," ","    51"," ,0,0219, ","    66"," ,0,0326, ","  48.5"," ,0,0930, ","","","","","   1345.7"," ,0","      117"," ,0"
"USC00315445","1973","35.66667","-78.7","134.1","MC CULLERS 1 W, NC US","       116","0","        78","0","        13","0","       16","","         5","0","","","        19"," ","   152"," ,0,0109, ","   127"," ,0,0108, ","  73.7"," ,0,0623, ","","","","","   1132.3"," ,0","      366"," ,0"
"USC00315445","1974","35.66667","-78.7","134.1","MC CULLERS 1 W, NC US","       131","0","        82","0","        12","0","        0","","         0","0","","","        31"," ","     0","T,0,0325, ","    13"," ,0,0325, ","  50.3"," ,0,0805, ","","","","","   1133.8"," ,0","       16"," ,0"
"USC00315445","1975","35.66667","-78.7","134.1","MC CULLERS 1 W, NC US","       133","0","        81","0","        15","0","        0","","         1","0","","","        30"," ","     0"," ,0,1231,+","    51"," ,0,1124, ","  75.7"," ,0,0705, ","","","","","   1292.8"," ,0","       51"," ,0"
"USC00315445","1976","35.66667","-78.7","134.1","MC CULLERS 1 W, NC US","       107","0","        64","0","         7","0","        0","","         0","0","","","        14"," ","     0","T,0,0119,+","     0","T,0,0118, ","  61.0"," ,0,1021, ","","","","","    929.9"," ,0","        0","T,0"
"USC00315445","1977","35.66667","-78.7","134.1","MC CULLERS 1 W, NC US","       104","0","        63","0","        11","0","        2","","         2","0","","","        29"," ","    25"," ,0,0219,+","    51"," ,0,0219,+","  63.8"," ,0,0909, ","","","","","    952.4"," ,0","      102"," ,0"
"USC00315445","1978","35.66667","-78.7","134.1","MC CULLERS 1 W, NC US","       116","0","        72","0","        11","0","        5","","         3","0","","","        23"," ","   127"," ,0,0223,+","   114"," ,0,0222, "," 119.6"," ,0,0426, ","","","","","   1151.4"," ,0","      203"," ,0"
"USC00315445","1979","35.66667","-78.7","134.1","MC CULLERS 1 W, NC US","       122","0","        84","0","        16","0","       10","","         4","0","","","        23"," ","   229"," ,0,0219, ","   216"," ,0,0219, "," 111.3"," ,0,0822, ","","","","","   1549.5"," ,0","      427"," ,0"
"USC00315445","1980","35.66667","-78.7","134.1","MC CULLERS 1 W, NC US","","","","","","","","","","","","","        25"," ","","","","","","","","","","","","","",""
