"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"NOE00111381","1950","66.0","2.0","6.0","MIKE, NO","","","","","         0","E","        25","E","","","","","","","   -5.2","E,0222, ","","","-0.6","E,1129","-2.2","E,1212","0.0","E,0428","-4.2","E,0224","-4.9","E,0223","","","","","","","","","","","      5.82","E"
"NOE00111381","1952","66.0","2.0","6.0","MIKE, NO","","","","","         0","E","        31","E","","","","","","","   -5.0","E,0229, ","","","0.0","E,1122","-3.3","E,1213","0.0","E,0324","-3.3","E,0302","-5.0","E,0229","","","","","","","","","","","      4.92","E"
"NOE00111381","1955","66.0","2.0","6.0","MIKE, NO","","","","","         0","E","        61","E","","","","","","","   -7.8","E,0115, ","","","0.0","E,1206","-2.8","E,1208","-0.6","E,0521","-2.8","E,0509","-7.8","E,0115","-7.8","E,0115","","","","","","","","","      4.57","E"
"NOE00111381","1956","66.0","2.0","6.0","MIKE, NO","","","","","         0","E","        26","E","         5","E","         0","E","         0","E","   -3.9","E,0304, ","   13.3","E,0813,+","0.0","E,1126","","","-1.1","E,0406","-2.8","E,0404","","","","","","","","","      6.31","E","      7.26","E","      5.35","E"
"NOE00111381","1957","66.0","2.0","6.0","MIKE, NO","      0.0","","       0.0","E","         0","E","         8","E","         0","E","         0","E","         0","E","   -0.6","E,1209,+","   13.3","E,0817, ","0.0","E,1208","","","-0.6","E,0502","","","","","","","    4183.7","7","    4183.7","E","      6.31","E","      7.26","E","      5.37","E"
"NOE00111381","1958","66.0","2.0","6.0","MIKE, NO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    4533.1","1","    4533.1"," ","","","","","",""
"NOE00111381","1959","66.0","2.0","6.0","MIKE, NO","      0.0","","       0.0","E","         0","E","        14","E","         1","E","         0","E","         0","E","   -4.8","E,0307, ","   13.5","E,0815, ","","","","","-4.4","E,0308","-4.4","E,0308","-4.4","E,0308","","","","","","","      7.09","E","      8.05","E","      6.13","E"
"NOE00111381","1960","66.0","2.0","6.0","MIKE, NO","      0.0","","       0.0","E","         0","E","        20","E","         2","E","         0","E","         0","E","   -3.0","E,0117, ","   14.5","E,0804, ","-1.1","E,1211","","","-0.5","E,0225","-3.0","E,0117","","","","","    4030.5","5","    4030.5","E","      7.24","E","      8.08","E","      6.39","E"
"NOE00111381","1961","66.0","2.0","6.0","MIKE, NO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    3973.1","1","    3973.1","E","","","","","",""
"NOE00111381","1963","66.0","2.0","6.0","MIKE, NO","      0.0","","       0.0","E","         0","E","        28","E","         5","E","         0","E","         0","E","   -4.8","E,0107, ","   13.3","E,0801, ","-2.0","E,1218","","","-0.2","E,0409","-3.5","E,0223","-4.8","E,0107","","","","","","","      6.57","E","      7.45","E","      5.70","E"
"NOE00111381","1965","66.0","2.0","6.0","MIKE, NO","","","","","         0","E","        36","E","         4","E","         0","E","         0","E","   -5.7","E,0119, ","   13.2","E,0926, ","-0.4","E,1123","","","-0.2","E,0417","-2.6","E,0322","-5.7","E,0119","","","","","","","      6.05","E","      6.99","E","      5.11","E"
"NOE00111381","1967","66.0","2.0","6.0","MIKE, NO","","","","","         0","E","        29","E","","","","","","","   -4.4","E,0323, ","","","-1.0","E,1016","-2.4","E,1210","0.0","E,0421","-2.2","E,0417","-4.4","E,0323","","","","","","","","","","","      5.18","E"
"NOE00111381","1982","66.0","2.0","6.0","MIKE, NO","      0.0","","       0.0","E","         0","E","        35","E","         6","E","         0","E","         0","E","   -4.4","E,0127, ","   13.9","E,0817, ","-0.2","E,1206","","","0.0","E,0506","-2.3","E,0305","-4.4","E,0127","","","","","","","      5.90","E","      7.01","E","      4.80","E"
"NOE00111381","1983","66.0","2.0","6.0","MIKE, NO","      0.0","","       0.0","E","         0","E","        41","E","         5","E","         0","E","         0","E","   -6.0","E,0210, ","   11.8","E,0726, ","-0.3","E,1109","-2.2","E,1120","-0.7","E,0319","-3.1","E,0310","-6.0","E,0210","","","    4341.5","5","    4341.5","E","      5.56","E","      6.76","E","      4.36","E"
"NOE00111381","1984","66.0","2.0","6.0","MIKE, NO","      0.0","","       0.0","E","         0","E","        22","E","         1","E","         0","E","         0","E","   -3.8","E,0303, ","   13.1","E,0801, ","-0.7","E,1218","","","-1.3","E,0331","-2.4","E,0330","","","","","    4468.4","4","    4468.4","E","      6.59","E","      7.64","E","      5.55","E"
