"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SP000008280","1901","38.9519","-1.8631","704.0","ALBACETE LOS LLANOS, SP","    735.8","","     735.8","G","","","","","","","         0","G","        51","G","         1","G","       173","G","        40","G","  -11.5","G,1218,+","","","   45.0","G,0720, ","-0.7","G,1111","-4.0","G,1125","-11.5","G,1218","-11.5","G,1218","-11.5","G,1218","-2.5","G,0329","-2.5","G,0329","-4.6","G,0218","-9.5","G,0217","-9.5","G,0217","","","","","","","     14.28","G","     20.05","G","      8.51","G"
"SP000008280","1904","38.9519","-1.8631","704.0","ALBACETE LOS LLANOS, SP","    590.1","","     590.1","G","","","","","","","         0","G","        53","G","         0","G","       172","G","        58","G","   -6.6","G,0121, ","","","   38.6","G,0718, ","0.0","G,1111","-4.3","G,1126","","","","","","","-2.0","G,0328","-3.8","G,0304","-4.8","G,0229","","","","","    2240.2","2","    2240.2","G","","","     13.92","G","     20.21","G","      7.64","G"
"SP000008280","1905","38.9519","-1.8631","704.0","ALBACETE LOS LLANOS, SP","","","","","","","","","","","         0","G","        68","G","         0","G","       174","G","        62","G","  -11.3","G,0103, ","","","   39.8","G,0821, ","-0.6","G,1109","-2.3","G,1211","-4.4","G,1213","","","","","-0.5","G,0424","-2.8","G,0307","-5.2","G,0224","-9.0","G,0105","-9.0","G,0105","","","","","","","     13.73","G","     20.93","G","      6.54","G"
"SP000008280","1906","38.9519","-1.8631","704.0","ALBACETE LOS LLANOS, SP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    2467.0","0","    2467.0","G","","","","","","","",""
"SP000008280","1907","38.9519","-1.8631","704.0","ALBACETE LOS LLANOS, SP","    556.7","","     556.7","G","","","","","","","         0","G","        72","G","         0","G","       142","G","        49","G","  -11.3","G,0203, ","","","   41.3","G,0828, ","-0.2","G,1114","","","","","","","","","-0.7","G,0429","-2.7","G,0330","-8.2","G,0313","-8.2","G,0313","-10.7","G,0205","","","","","","","     13.29","G","     19.96","G","      6.61","G"
"SP000008280","1908","38.9519","-1.8631","704.0","ALBACETE LOS LLANOS, SP","    496.5","","     496.5","G","","","","","","","         0","G","        56","G","         0","G","       169","G","        41","G","   -7.8","G,0131, ","","","   39.0","G,0811, ","-0.1","G,1121","-2.2","G,1206","","","","","","","-1.7","G,0421","-2.4","G,0317","-5.0","G,0210","-7.7","G,0206","","","    2294.5","5","    2294.5","G","","","     13.85","G","     20.23","G","      7.48","G"
"SP000008280","1909","38.9519","-1.8631","704.0","ALBACETE LOS LLANOS, SP","    426.7","","     426.7","G","","","","","","","         0","G","        69","G","         0","G","       156","G","        38","G","   -7.8","G,0227, ","","","   41.8","G,0815, ","0.0","G,1126","-3.6","G,1128","","","","","","","0.0","G,0403","-2.7","G,0315","-5.0","G,0301","-7.8","G,0227","","","    2222.9","9","    2222.9","G","","","     13.14","G","     19.53","G","      6.75","G"
"SP000008280","1910","38.9519","-1.8631","704.0","ALBACETE LOS LLANOS, SP","    448.6","","     448.6","G","","","","","","","         0","G","        68","G","         0","G","       137","G","        40","G","   -7.5","G,1230, ","","","   36.9","G,0722, ","-2.2","G,1119","-2.2","G,1119","-4.8","G,1229","-7.5","G,1230","","","-0.8","G,0511","-5.0","G,0403","-5.0","G,0403","","","","","    2279.1","1","    2279.1","G","","","     13.12","G","     19.47","G","      6.77","G"
"SP000008280","1911","38.9519","-1.8631","704.0","ALBACETE LOS LLANOS, SP","","","","","","","","","","","         0","G","        71","G","","","","","","","   -7.2","G,0118, ","","","","","-0.2","G,1002","-3.3","G,1115","-4.8","G,1231","","","","","-0.8","G,0421","-3.6","G,0408","-5.2","G,0218","-7.2","G,0118","","","","","","","","","","","","","      6.93","G"
"SP000008280","1912","38.9519","-1.8631","704.0","ALBACETE LOS LLANOS, SP","    468.6","","     468.6","G","","","","","","","         0","G","        52","G","         1","G","       169","G","        48","G","   -8.2","G,1218, ","","","   38.8","G,0621, ","-2.8","G,1114","-2.8","G,1114","-5.0","G,1125","-8.2","G,1218","","","-0.4","G,0406","-2.8","G,0403","-5.1","G,0131","","","","","    1962.0","0","    1962.0","G","","","     13.72","G","     20.50","G","      6.93","G"
