"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000HMAR","2001","21.5286","-158.2261","6.1","MAKUA RANGE HAWAII, HI US","   2465.3","","    2465.3","U","         0","U","         0","U","         0","U","       361","U","        19","U","   16.1","U,0207, ","   33.3","U,0910,+","","","","","     25.16","U","     29.07","U","     21.25","U"
"USR0000HMAR","2002","21.5286","-158.2261","6.1","MAKUA RANGE HAWAII, HI US","","","","","","","","","","","","","","","","","","","       0.0","0","       0.0","U","","","","","",""
"USR0000HMAR","2003","21.5286","-158.2261","6.1","MAKUA RANGE HAWAII, HI US","   2503.9","","    2503.9","U","         0","U","         0","U","         0","U","       365","U","        37","U","   13.3","U,0117, ","   33.3","U,1013,+","","","","","     25.17","U","     29.25","U","     21.10","U"
"USR0000HMAR","2007","21.5286","-158.2261","6.1","MAKUA RANGE HAWAII, HI US","   2423.0","","    2423.0","U","         0","U","         0","U","         0","U","       365","U","        13","U","   14.4","U,0204, ","   33.3","U,0720, ","       0.0","0","       0.0","U","     24.96","U","     28.96","U","     20.95","U"
"USR0000HMAR","2008","21.5286","-158.2261","6.1","MAKUA RANGE HAWAII, HI US","   2247.1","","    2247.1","U","         0","U","         0","U","         0","U","       366","U","         7","U","   15.6","U,0227, ","   33.3","U,1016, ","       0.0","0","       0.0","U","     24.47","U","     28.68","U","     20.25","U"
"USR0000HMAR","2009","21.5286","-158.2261","6.1","MAKUA RANGE HAWAII, HI US","","","","","","","","","","","","","","","","","","","       0.0","0","       0.0","U","","","","","",""
"USR0000HMAR","2010","21.5286","-158.2261","6.1","MAKUA RANGE HAWAII, HI US","   2271.1","","    2271.1","U","         0","U","         0","U","         0","U","       365","U","         7","U","   14.4","U,0115, ","   32.8","U,0920, ","","","","","     24.55","U","     28.73","U","     20.38","U"
"USR0000HMAR","2013","21.5286","-158.2261","6.1","MAKUA RANGE HAWAII, HI US","   2336.3","","    2336.3","U","         0","U","         0","U","         0","U","       365","U","        24","U","   15.6","U,0403, ","   33.9","U,1013, ","       0.0","0","       0.0","U","     24.72","U","     28.98","U","     20.47","U"
"USR0000HMAR","2014","21.5286","-158.2261","6.1","MAKUA RANGE HAWAII, HI US","   2365.2","","    2365.2","U","         0","U","         0","U","         0","U","       365","U","        15","U","   15.0","U,0123, ","   33.9","U,0923, ","       0.0","0","       0.0","U","     24.81","U","     28.64","U","     20.98","U"
"USR0000HMAR","2015","21.5286","-158.2261","6.1","MAKUA RANGE HAWAII, HI US","","","","","","","","","","","","","","","","","","","       0.0","0","       0.0","U","","","","","",""
"USR0000HMAR","2016","21.5286","-158.2261","6.1","MAKUA RANGE HAWAII, HI US","   2406.6","","    2406.6","U","         0","U","         0","U","         0","U","       364","U","        11","U","   14.4","U,0208, ","   32.8","U,0820,+","","","","","     24.93","U","     28.60","U","     21.25","U"
"USR0000HMAR","2017","21.5286","-158.2261","6.1","MAKUA RANGE HAWAII, HI US","   2395.9","","    2395.9","U","         0","U","         0","U","         0","U","       365","U","        18","U","   15.6","U,1206, ","   32.8","U,0918,+","       0.0","0","       0.0","U","     24.89","U","     28.66","U","     21.11","U"
"USR0000HMAR","2020","21.5286","-158.2261","6.1","MAKUA RANGE HAWAII, HI US","   2311.2","","    2311.2","U","         0","U","         0","U","         0","U","       353","U","        12","U","   16.7","U,1004,+","   35.6","U,0713, ","","","","","     24.96","U","     28.62","U","     21.30","U"
"USR0000HMAR","2021","21.5286","-158.2261","6.1","MAKUA RANGE HAWAII, HI US","   2279.2","","    2279.2","U","         0","U","         0","U","         0","U","       363","U","         4","U","   15.6","U,0211,+","   32.8","U,0926, ","       0.0","0","       0.0","U","     24.61","U","     28.41","U","     20.82","U"
"USR0000HMAR","2022","21.5286","-158.2261","6.1","MAKUA RANGE HAWAII, HI US","   2259.5","","    2259.5","U","         0","U","         0","U","         0","U","       364","U","         8","U","   16.7","U,0214, ","   33.9","U,1012,+","       0.0","0","       0.0","U","     24.87","U","     28.66","U","     21.08","U"
"USR0000HMAR","2023","21.5286","-158.2261","6.1","MAKUA RANGE HAWAII, HI US","   2298.3","","    2298.3","U","         0","U","         0","U","         0","U","       362","U","         8","U","   15.6","U,0112, ","   32.8","U,1001,+","       0.0","0","       0.0","U","     24.75","U","     28.40","U","     21.09","U"
"USR0000HMAR","2024","21.5286","-158.2261","6.1","MAKUA RANGE HAWAII, HI US","","","","","","","","","         0","U","       359","U","        12","U","","","   36.7","U,0609, ","","","","","","","     28.31","U","",""
