"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00405337","1941","36.41667","-87.28333","121.9","LOCK B CUMBERLAND RIVER, TN US","        63","6","        56","6","         8","6","","","","","        15"," ","","","","","  62.5"," ,6,0713, ","    712.6"," ,6","",""
"USC00405337","1949","36.41667","-87.28333","121.9","LOCK B CUMBERLAND RIVER, TN US","","","","","","","        2","","         1","0","","","    76"," ,0,0201,+","    76"," ,0,0131, ","","","","","       76"," ,0"
"USC00405337","1950","36.41667","-87.28333","121.9","LOCK B CUMBERLAND RIVER, TN US","       116","0","       105","0","        21","0","        5","","         1","0","","","    76"," ,0,1125,+","    76"," ,0,1124, ","  74.4"," ,0,0131, ","   1673.0"," ,0","      102"," ,0"
"USC00405337","1951","36.41667","-87.28333","121.9","LOCK B CUMBERLAND RIVER, TN US","       106","0","        93","0","        17","0","       13","","         5","0","","","   152"," ,0,0202,+","    89"," ,0,0201, ","  72.9"," ,0,1204, ","   1506.9"," ,0","      306"," ,0"
"USC00405337","1952","36.41667","-87.28333","121.9","LOCK B CUMBERLAND RIVER, TN US","        83","0","        79","0","         6","0","        1","","         0","0","","","    25"," ,0,1130, ","    13"," ,0,1130, ","  49.8"," ,0,0902, ","   1063.8"," ,0","       13"," ,0"
"USC00405337","1953","36.41667","-87.28333","121.9","LOCK B CUMBERLAND RIVER, TN US","        78","0","        71","0","        14","0","        0","","         0","0","","","     0"," ,0,1231,+","    13"," ,0,1214, ","  55.9"," ,0,0430, ","   1097.6"," ,0","       13"," ,0"
"USC00405337","1954","36.41667","-87.28333","121.9","LOCK B CUMBERLAND RIVER, TN US","        79","0","        66","0","        18","0","        3","","         1","0","","","    51"," ,0,0111, ","    51"," ,0,0111, ","  70.4"," ,0,0930, ","   1143.9"," ,0","       51"," ,0"
"USC00405337","1955","36.41667","-87.28333","121.9","LOCK B CUMBERLAND RIVER, TN US","        86","0","        71","0","        11","0","        4","","         1","0","","","    51"," ,0,0119, ","    58"," ,0,0119, ","  59.2"," ,0,0930, ","   1143.2"," ,0","       78"," ,0"
"USC00405337","1956","36.41667","-87.28333","121.9","LOCK B CUMBERLAND RIVER, TN US","        95","0","        79","0","         7","0","        0","","         0","0","","","     0","T,0,0125,+","     0","T,0,1127,+","  94.0"," ,0,0130, ","   1012.2"," ,0","        0","T,0"
"USC00405337","1957","36.41667","-87.28333","121.9","LOCK B CUMBERLAND RIVER, TN US","       126","0","        97","0","        18","0","        0","","         0","0","","","     0","T,0,1129, ","     3"," ,0,1129, ","  87.6"," ,0,0129, ","   1638.4"," ,0","        3"," ,0"
"USC00405337","1958","36.41667","-87.28333","121.9","LOCK B CUMBERLAND RIVER, TN US","        97","0","        83","0","         9","0","        1","","         2","0","","","    76"," ,0,0215, ","    64"," ,0,0215, ","  62.2"," ,0,0921, ","   1021.6"," ,0","      110"," ,0"
"USC00405337","1959","36.41667","-87.28333","121.9","LOCK B CUMBERLAND RIVER, TN US","       100","0","        82","0","        10","0","","","","","","","","","","","  65.3"," ,0,0528, ","   1228.8"," ,0","",""
"USC00405337","1960","36.41667","-87.28333","121.9","LOCK B CUMBERLAND RIVER, TN US","        81","0","        65","0","         7","0","       24","","        10","0","","","   229"," ,0,0309, ","   203"," ,0,0309, ","  47.5"," ,0,0527, ","    832.2"," ,0","      762"," ,0"
"USC00405337","1961","36.41667","-87.28333","121.9","LOCK B CUMBERLAND RIVER, TN US","       111","0","        89","0","        11","0","        8","","         4","0","","","    76"," ,0,0127, ","    51"," ,0,0126, ","  47.2"," ,0,1217, ","   1197.0"," ,0","      139"," ,0"
"USC00405337","1962","36.41667","-87.28333","121.9","LOCK B CUMBERLAND RIVER, TN US","        85","0","        74","0","        19","0","        8","","         3","0","","","   102"," ,0,1225, ","    89"," ,0,1225, ","  68.6"," ,0,0411, ","   1372.4"," ,0","      236"," ,0"
"USC00405337","1963","36.41667","-87.28333","121.9","LOCK B CUMBERLAND RIVER, TN US","        66","0","        63","0","        10","0","       20","","         5","0","","","   203"," ,0,1223, ","   191"," ,0,1223, ","  78.7"," ,0,0829, ","   1008.2"," ,0","      459"," ,0"
"USC00405337","1964","36.41667","-87.28333","121.9","LOCK B CUMBERLAND RIVER, TN US","        87","0","        79","0","        16","0","        7","","         3","0","","","   203"," ,0,0101, ","   203"," ,0,0101, ","  90.2"," ,0,0928, ","   1299.1"," ,0","      317"," ,0"
"USC00405337","1965","36.41667","-87.28333","121.9","LOCK B CUMBERLAND RIVER, TN US","        84","0","        70","0","        16","0","        3","","         3","0","","","    76"," ,0,0225, ","    76"," ,0,0225, ","  51.6"," ,0,0225, ","   1209.0"," ,0","      178"," ,0"
