"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00447750","1936","38.383333","-78.5",,"SHENANDOAH CAMP NUMBER 3, VA US","        85","6","        66","6","        14","6","         5"," "," 143.5"," ,6,1016, ","   1389.0"," ,6"
"USC00447750","1937","38.383333","-78.5",,"SHENANDOAH CAMP NUMBER 3, VA US","       124","6","        89","6","        20","6","","","  95.0"," ,6,0426, ","   1600.7"," ,6"
