"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00488163","1894","44.816667","-106.95","1143.0","SHERIDAN NUMBER 2, WY US","    146.8","","     146.8","6","        45","6","       191","6","        50","6","       140","6","        25","6","","","  -37.8","6,0124, ","   35.6","6,0827, ","0.0","6,0904","-2.8","6,0914","-7.8","6,1007","-7.8","6,1007","-8.9","6,1105","-5.6","6,0510","-5.6","6,0510","-5.6","6,0510","-10.0","6,0329","-10.0","6,0329","","","","","      6.02","6","     14.52","6","     -2.48","6"
"USC00488163","1900","44.816667","-106.95","1143.0","SHERIDAN NUMBER 2, WY US","","","","","","","","","        28","6","       155","6","        36","6","","","","","   38.9","6,0731, ","","","","","","","","","","","","","","","","","","","","","","","","","","","     16.31","6","",""
"USC00488163","1901","44.816667","-106.95","1143.0","SHERIDAN NUMBER 2, WY US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    3899.0","0","    3899.0"," ","","","","","",""
"USC00488163","1905","44.816667","-106.95","1143.0","SHERIDAN NUMBER 2, WY US","     69.5","","      69.5","6","        24","6","       192","6","        28","6","       123","6","         6","6","","","  -37.8","6,0212, ","   33.9","6,0824, ","-1.1","6,0815","-4.4","6,0920","-4.4","6,0920","-8.3","6,1017","-9.4","6,1018","0.0","6,0521","-2.2","6,0511","-5.6","6,0429","-6.7","6,0413","-9.4","6,0411","","","","","      6.78","6","     15.39","6","     -1.84","6"
"USC00488163","1911","44.816667","-106.95","1143.0","SHERIDAN NUMBER 2, WY US","","","","","","","","","","","","","","","         2"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
