"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"CA004064149","2000","55.15","-105.2667","379.0","LA RONGE RCS, SK CA","","","","","       132","C","        63","C","         2","C","","","","","","","","","       118","C","        44","C","         0","C","","","","","","","  32.0"," ,C,0715, ","   31.4","C,0714, ","","","","","","","","","","","","","","","","","","","","","","","","","    582.9"," ,C","","","","","      4.95","C","","","","","",""
"CA004064149","2001","55.15","-105.2667","379.0","LA RONGE RCS, SK CA","     61.3","","      61.3","C","","","","","","","","","","","        58","C","       204","C","       120","C","        77","C","         0","C","  -37.1","C,0209, ","","","","","","","   31.5","C,0804, ","-1.5","C,0917","-2.3","C,1008","-6.1","C,1016","-9.1","C,1021","-9.1","C,1021","-3.1","C,0522","-3.1","C,0522","-6.3","C,0423","-8.7","C,0422","-20.5","C,0421","","","","","","","","","      1.76","C","      7.39","C","     -3.87","C","","","",""
"CA004064149","2002","55.15","-105.2667","379.0","LA RONGE RCS, SK CA","     71.0","","      71.0","C","       120","C","        45","C","         1","C","","","","","        85","C","       234","C","       156","C","        59","C","         2","C","  -43.0","C,0128, ","","","","","  37.6"," ,C,0630, ","   35.3","C,0627, ","0.0","C,0922","-6.3","C,0924","-6.3","C,0924","-7.1","C,1005","-12.2","C,1012","-1.9","C,0524","-3.7","C,0523","-5.2","C,0516","-8.0","C,0507","-14.0","C,0505","    6771.5","5","    6771.5","C","    412.5"," ,C","","","     -0.97","C","      4.78","C","     -6.71","C","","","",""
"CA004064149","2003","55.15","-105.2667","379.0","LA RONGE RCS, SK CA","     61.1","","      61.1","C","       121","C","        49","C","         2","C","      168","","","","        91","C","       207","C","       141","C","        82","C","         0","C","  -38.7","C,0224, ","   310"," ,C,0304,+","","","  41.6"," ,C,0425, ","   31.6","C,0712, ","-1.6","C,0921","-3.7","C,0922","-5.7","C,0930","-8.8","C,1030","-16.7","C,1031","-0.8","C,0522","-2.9","C,0518","-6.2","C,0510","-7.3","C,0428","-13.0","C,0406","    6898.4","4","    6898.4","C","    455.1"," ,C","","","      0.06","C","      5.83","C","     -5.72","C","","","",""
"CA004064149","2004","55.15","-105.2667","379.0","LA RONGE RCS, SK CA","     25.7","","      25.7","C","       147","C","        53","C","         1","C","","","","","        82","C","       233","C","       127","C","        44","C","         1","C","  -47.1","C,0129, ","","","","","  35.2"," ,C,0806, ","   32.2","C,0725, ","-1.2","C,0820","-2.8","C,0911","-5.1","C,1013","-11.2","C,1025","-11.2","C,1025","0.0","C,0622","-4.2","C,0521","-5.2","C,0512","-7.5","C,0511","-12.5","C,0417","    6751.5","5","    6751.5","C","    585.0"," ,C","","","     -1.10","C","      4.50","C","     -6.70","C","","","",""
"CA004064149","2005","55.15","-105.2667","379.0","LA RONGE RCS, SK CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    6783.7","7","    6783.7","C","","","","","","","","","","","","","",""
"CA004064149","2006","55.15","-105.2667","379.0","LA RONGE RCS, SK CA","","","","","       136","C","        50","C","         5","C","","","        25","C","","","","","","","","","","","","","","","   120"," ,C,1123, ","  48.0"," ,C,0916, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    596.3"," ,C","     1807"," ,C","","","","","","","","","",""
"CA004064149","2007","55.15","-105.2667","379.0","LA RONGE RCS, SK CA","     72.8","","      72.8","C","       128","C","        35","C","         0","C","","","","","        89","C","       201","C","       134","C","        51","C","         2","C","  -37.1","C,0111, ","","","","","  23.9"," ,C,0911, ","   33.6","C,0723, ","-1.4","C,0913","-4.8","C,0930","-4.8","C,0930","-7.5","C,1027","-13.7","C,1105","-1.0","C,0610","-2.8","C,0525","-4.4","C,0423","-12.4","C,0411","-12.4","C,0411","","","","","    344.9"," ,C","","","     -0.09","C","      5.32","C","     -5.49","C","","","",""
"CA004064149","2008","55.15","-105.2667","379.0","LA RONGE RCS, SK CA","     60.6","","      60.6","C","       122","C","        43","C","         1","C","","","","","        97","C","       215","C","       135","C","        59","C","         1","C","  -43.0","C,0130, ","","","","","  28.6"," ,C,0710, ","   32.7","C,0819, ","-0.2","C,0919","-2.7","C,0925","-4.8","C,1012","-7.5","C,1026","-9.9","C,1027","-0.5","C,0602","-3.5","C,0526","-6.0","C,0510","-6.8","C,0509","-16.4","C,0425","    7091.9","9","    7091.9","C","    359.1"," ,C","","","     -1.00","C","      4.84","C","     -6.84","C","","","",""
"CA004064149","2009","55.15","-105.2667","379.0","LA RONGE RCS, SK CA","     27.1","","      27.1","C","        91","C","        41","C","         1","C","","","","","        80","C","       217","C","       124","C","        52","C","         0","C","  -38.5","C,0310, ","","","","","  28.7"," ,C,0709, ","   29.6","C,0615, ","-2.1","C,1007","-5.0","C,1008","-5.0","C,1008","-7.4","C,1101","-9.8","C,1104","-0.3","C,0608","-2.5","C,0602","-4.8","C,0522","-7.2","C,0515","-9.4","C,0509","    7016.3","3","    7016.3","C","    365.2"," ,C","","","     -0.46","C","      4.86","C","     -5.78","C","","","",""
