"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0014F04S","1985","43.8","-114.85","2731.0","VIENNA MINE, ID US","","","","","","","       106","T","       106","T","         3","T","","","","","","","","","","","","","","","","","  35.6"," ,T,0207, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    873.2"," ,T","","","","","",""
"USS0014F04S","1986","43.8","-114.85","2731.0","VIENNA MINE, ID US","","","","","","","       148","T","       148","T","         8","T","","","","","","","","","","","","","","","","","  61.0"," ,T,0217, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1126.0"," ,T","","","","","",""
"USS0014F04S","1987","43.8","-114.85","2731.0","VIENNA MINE, ID US","","","","","","","        99","T","        99","T","         6","T","","","","","","","","","","","","","","","","","  38.1"," ,T,1201, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    771.5"," ,T","","","","","",""
"USS0014F04S","1988","43.8","-114.85","2731.0","VIENNA MINE, ID US","","","","","","","       112","T","       112","T","         4","T","","","","","","","","","","","","","","","","","  43.2"," ,T,1122, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    947.1"," ,T","","","","","",""
"USS0014F04S","1989","43.8","-114.85","2731.0","VIENNA MINE, ID US","","","      5.7","","       5.7","T","       119","T","       119","T","         4","T","","","        21","T","       225","T","        97","T","        26","T","         0","T","  -30.9","T,0205,+","","","  45.7"," ,T,0109, ","   28.4","T,0719, ","-0.9","T,0823","-2.2","T,0824","-5.9","T,1005","-8.5","T,1026","-13.0","T,1028","-1.0","T,0624","-5.9","T,0621","-5.9","T,0621","-9.6","T,0525","-9.6","T,0525","","","","","    877.7"," ,T","      1.47","T","      7.17","T","     -4.23","T"
"USS0014F04S","1990","43.8","-114.85","2731.0","VIENNA MINE, ID US","","","","","","","       141","T","       141","T","         2","T","","","","","","","       100","T","        46","T","         0","T","","","","","  43.2"," ,T,0107, ","   28.7","T,0807, ","","","","","","","","","","","","","","","","","","","","","","","","","   1037.2"," ,T","","","      6.83","T","",""
"USS0014F04S","1991","43.8","-114.85","2731.0","VIENNA MINE, ID US","","","","","","","       117","T","       117","T","         6","T","","","","","","","       110","T","        40","T","         0","T","","","","","  35.6"," ,T,0909,+","   26.9","T,0809, ","","","","","","","","","","","","","","","","","","","","","","","","","    926.2"," ,T","","","      7.25","T","",""
"USS0014F04S","1992","43.8","-114.85","2731.0","VIENNA MINE, ID US","","","","","","","        96","T","        96","T","         2","T","","","","","","","","","","","","","","","","","  27.9"," ,T,1231, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    746.0"," ,T","","","","","",""
"USS0014F04S","1993","43.8","-114.85","2731.0","VIENNA MINE, ID US","","","      0.0","","       0.0","T","       121","T","       121","T","        11","T","","","        14","T","       244","T","        83","T","        15","T","         0","T","  -22.9","T,1124, ","","","  48.3"," ,T,0121, ","   23.5","T,0801, ","-1.1","T,0816","-4.3","T,0825","-7.2","T,0913","-7.2","T,0913","-8.9","T,1101","-0.3","T,0726","-3.5","T,0629","-7.0","T,0623","-7.0","T,0623","-10.6","T,0427","","","","","   1035.2"," ,T","      0.78","T","      6.73","T","     -5.17","T"
"USS0014F04S","1994","43.8","-114.85","2731.0","VIENNA MINE, ID US","","","      5.9","","       5.9","T","       115","T","       115","T","         4","T","","","        15","T","       229","T","       102","T","        73","T","         0","T","  -22.4","T,1231, ","","","  33.0"," ,T,0224, ","   28.1","T,0722, ","-1.1","T,0904","-7.1","T,1002","-7.1","T,1002","-7.1","T,1002","-9.3","T,1003","-3.3","T,0706","-3.3","T,0706","-6.3","T,0614","-7.1","T,0608","-9.6","T,0429","    5732.0","0","    5732.0","T","    862.6"," ,T","      2.16","T","      8.05","T","     -3.73","T"
