"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00241697","1965","48.9","-111.03333","1220.1","CHESTER 26 NNW, MT US","    107.2","","     107.2","0","        94","0","        46","0","         4","0","       82","","        22","0","        43","0","       177","0","        54","0","        83","0","         1","0","        25"," ","  -31.1","0,0108, ","   279"," ,0,0112,+","   127"," ,0,0315, ","  46.2"," ,0,0903, ","   32.2","0,0811, ","-1.7","0,0910","-3.3","0,0915","-4.4","0,0918","-6.7","0,1103","-9.4","0,1111","-0.6","0,0524","-2.2","0,0521","-5.6","0,0420","-8.3","0,0404","-17.2","0,0329","","","","","    471.8"," ,0","     1124"," ,0","      5.25","0","     11.44","0","     -0.94","0"
"USC00241697","1966","48.9","-111.03333","1220.1","CHESTER 26 NNW, MT US","    118.7","","     118.7","0","        65","0","        39","0","         1","0","       70","","        23","0","        36","0","       158","0","        48","0","        98","0","         0","0","        28"," ","  -31.1","0,0104, ","   508"," ,0,0302, ","   178"," ,0,1013, ","  43.2"," ,0,0820, ","   31.7","0,0803,+","-2.8","0,1003","-2.8","0,1003","-7.8","0,1014","-7.8","0,1014","-13.9","0,1106","0.0","0,0517","-2.8","0,0512","-13.9","0,0429","-13.9","0,0429","-13.9","0,0429","    4559.6","6","    4559.6","0","    380.6"," ,0","     2109"," ,0","      5.93","0","     12.40","0","     -0.54","0"
"USC00241697","1967","48.9","-111.03333","1220.1","CHESTER 26 NNW, MT US","","","","","","","","","","","","","","","","","","","","","","","","","        14"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00241697","1968","48.9","-111.03333","1220.1","CHESTER 26 NNW, MT US","     95.4","","      95.4","0","        67","0","        37","0","         3","0","       52","","        22","0","        31","0","       169","0","        42","0","        84","0","         3","0","        12"," ","  -37.2","0,1229, ","   254"," ,0,0110,+","   152"," ,0,0507,+","  50.8"," ,0,0815, ","   33.3","0,0710, ","-0.6","0,0920","-2.8","0,1002","-5.0","0,1026","-7.8","0,1106","-11.1","0,1108","-0.6","0,0518","-7.8","0,0510","-7.8","0,0510","-7.8","0,0510","-12.8","0,0413","","","","","    369.0"," ,0","     1323"," ,0","      5.55","0","     12.17","0","     -1.07","0"
"USC00241697","1969","48.9","-111.03333","1220.1","CHESTER 26 NNW, MT US","    150.0","","     150.0","0","        55","0","        32","0","         0","0","       89","","        17","0","        32","0","       182","0","        63","0","       105","0","         8","0","        16"," ","  -35.0","0,0130,+","   254"," ,0,0201,+","   102"," ,0,1024,+","  18.3"," ,0,1010, ","   37.8","0,0824, ","-3.3","0,0915","-3.3","0,0915","-6.7","0,1011","-6.7","0,1011","-10.6","0,1016","-1.1","0,0612","-3.3","0,0520","-4.4","0,0427","-9.4","0,0330","-9.4","0,0330","    5060.6","6","    5060.6","0","    259.6"," ,0","      785"," ,0","      5.47","0","     12.23","0","     -1.31","0"
"USC00241697","1970","48.9","-111.03333","1220.1","CHESTER 26 NNW, MT US","","","","","","","","","","","","","","","","","","","","","","","","","        21"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    4573.0","0","    4573.0","0","","","","","","","","","",""
"USC00241697","1971","48.9","-111.03333","1220.1","CHESTER 26 NNW, MT US","","","","","        64","0","        32","0","         1","0","       63","","        24","0","","","","","","","","","","","        16"," ","","","   152"," ,0,0418,+","   165"," ,0,0418, ","  46.7"," ,0,0606, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    313.7"," ,0","     1729"," ,0","","","","","",""
"USC00241697","1972","48.9","-111.03333","1220.1","CHESTER 26 NNW, MT US","","","","","","","","","","","","","","","","","","","","","","","","","        34"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
