"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ET000063450","1964","9.033","38.75","2354.0","ADDIS ABABA BOLE, ET","     24.6","","      24.6","Q","       132","Q","        99","Q","         7","Q","         0","Q","         0","Q","         0","Q","       259","Q","         0","Q","    0.4","Q,1112, ","  44.0"," ,Q,0505, ","   28.8","Q,0312, ","","","","","","","","","   1092.2"," ,Q","     15.73","Q","     22.73","Q","      8.73","Q"
"ET000063450","1965","9.033","38.75","2354.0","ADDIS ABABA BOLE, ET","      4.9","","       4.9","Q","       102","Q","        66","Q","         3","Q","         0","Q","         0","Q","         0","Q","       314","Q","         0","Q","    0.1","Q,0218,+","  39.5"," ,Q,0814, ","   29.0","Q,0516, ","","","","","    1122.9","9","    1122.9","Q","    641.8"," ,Q","     15.43","Q","     23.42","Q","      7.45","Q"
"ET000063450","1966","9.033","38.75","2354.0","ADDIS ABABA BOLE, ET","     13.0","","      13.0","Q","       131","Q","        91","Q","         2","Q","         0","Q","         4","Q","         0","Q","       328","Q","         0","Q","    0.0","Q,1224,+","  32.4"," ,Q,0610, ","   28.6","Q,0505, ","0.0","Q,1208","","","     982.6","6","     982.6","Q","    921.6"," ,Q","     15.74","Q","     23.42","Q","      8.06","Q"
"ET000063450","1967","9.033","38.75","2354.0","ADDIS ABABA BOLE, ET","     11.8","","      11.8","Q","       140","Q","       102","Q","         6","Q","         0","Q","         3","Q","         0","Q","       269","Q","         0","Q","    0.0","Q,0126,+","  42.8"," ,Q,0508, ","   28.7","Q,0312, ","","","0.0","Q,0126","     984.2","2","     984.2","Q","   1234.1"," ,Q","     15.35","Q","     22.61","Q","      8.09","Q"
"ET000063450","1968","9.033","38.75","2354.0","ADDIS ABABA BOLE, ET","      1.6","","       1.6","Q","       133","Q","        92","Q","         8","Q","         0","Q","         1","Q","         0","Q","       278","Q","         0","Q","    0.0","Q,0316, ","  62.0"," ,Q,0404, ","   26.4","Q,0127, ","","","0.0","Q,0316","    1177.4","4","    1177.4","Q","   1086.5"," ,Q","     15.21","Q","     22.40","Q","      8.03","Q"
"ET000063450","1969","9.033","38.75","2354.0","ADDIS ABABA BOLE, ET","      4.5","","       4.5","Q","       138","Q","       103","Q","         7","Q","         0","Q","         0","Q","         0","Q","       300","Q","         0","Q","    0.1","Q,1219, ","  78.5"," ,Q,0324, ","   27.6","Q,0520,+","","","","","     970.4","4","     970.4","Q","   1313.4"," ,Q","     15.81","Q","     22.75","Q","      8.87","Q"
"ET000063450","1970","9.033","38.75","2354.0","ADDIS ABABA BOLE, ET","     16.7","","      16.7","Q","       137","Q","        95","Q","         9","Q","         0","Q","         0","Q","         0","Q","       287","Q","         0","Q","    0.2","Q,1117, ","  67.5"," ,Q,0712, ","   28.0","Q,0610,+","","","","","     874.2","2","     874.2","Q","   1181.7"," ,Q","     15.79","Q","     22.78","Q","      8.81","Q"
"ET000063450","1971","9.033","38.75","2354.0","ADDIS ABABA BOLE, ET","      3.2","","       3.2","Q","       138","Q","       109","Q","         5","Q","         0","Q","         1","Q","         0","Q","       259","Q","         0","Q","    0.0","Q,1204, ","  41.1"," ,Q,0902, ","   27.0","Q,0529,+","0.0","Q,1204","","","    1063.4","4","    1063.4","Q","   1183.1"," ,Q","     15.40","Q","     22.33","Q","      8.47","Q"
"ET000063450","1972","9.033","38.75","2354.0","ADDIS ABABA BOLE, ET","      3.2","","       3.2","Q","       133","Q","       101","Q","         8","Q","         0","Q","         0","Q","         0","Q","       300","Q","         0","Q","    0.5","Q,1115, ","  40.0"," ,Q,0210, ","   28.0","Q,0514,+","","","","","    1000.6","6","    1000.6","Q","   1095.6"," ,Q","     15.81","Q","     22.75","Q","      8.87","Q"
"ET000063450","1973","9.033","38.75","2354.0","ADDIS ABABA BOLE, ET","     56.1","","      56.1","Q","       114","Q","        86","Q","         6","Q","         0","Q","         7","Q","         0","Q","       286","Q","         0","Q","    0.0","Q,1215,+","  57.0"," ,Q,0805, ","   28.5","Q,0403,+","0.0","Q,1204","","","     839.2","2","     839.2","Q","   1048.2"," ,Q","     15.94","Q","     23.26","Q","      8.63","Q"
