"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00402202","1926","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","","","","","        98","0","        90","0","        19","0","","","","","","","","","         5","0","       178","0","        19","0","","","","","","","","","","","  58.4"," ,0,1225,+","   38.3","0,0721, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   1434.9"," ,0","","","","","     19.32","0","","","",""
"USC00402202","1927","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    2143.8","8","","","    2143.8","0","","","","","","","","","","","","","","","","","","","","","",""
"USC00402202","1928","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","","","","","","","","","","","","","","","","","","","","","","","","","         3"," ","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00402202","1930","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","    534.7","","     534.7","0","        72","0","        69","0","        13","0","","","","","         4","0","       110","0","         3","0","       182","0","        43","0","","","","","  -22.2","0,0119, ","","","","","  66.0"," ,0,0213, ","   38.9","0,0809,+","-0.6","0,1002","-3.3","0,1018","-6.1","0,1019","-7.2","0,1022","-9.4","0,1107","-1.1","0,0427","-2.8","0,0425","-4.4","0,0409","-6.7","0,0331","-11.7","0,0303","","","","","","","","","","","","","","","","","   1050.1"," ,0","","","     13.11","0","     20.71","0","      5.50","0","",""
"USC00402202","1931","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","","","","","","","","","","","","","","","","","","","","","","","","","         2"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    2665.9","9","","","    2665.9","0","","","","","","","","","","","","","","","","","","","","","",""
"USC00402202","1932","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","    510.7","","     510.7","0","       107","0","       100","0","        11","0","","","         4","0","         1","0","        91","0","        10","0","       179","0","        30","0","         1"," ","         1"," ","  -21.1","0,1218, ","","","    51"," ,0,1216,+","  84.3"," ,0,1016, ","   36.7","0,0627, ","-2.8","0,1007","-2.8","0,1007","-4.4","0,1114","-8.9","0,1128","-8.9","0,1128","-0.6","0,0428","-2.2","0,0415","-5.6","0,0324","-8.3","0,0323","-12.2","0,0315","","","","","","","","","","","","","","","","","   1309.3"," ,0","      152"," ,0","     13.54","0","     20.22","0","      6.87","0","",""
"USC00402202","1933","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","","","","","        95","0","        76","0","        14","0","","","         3","0","         1","0","        82","0","         5","0","       174","0","        19","0","","","         1"," ","  -25.0","0,0209, ","","","    51"," ,0,0208, ","  50.0"," ,0,0319, ","   36.1","0,0910, ","0.0","0,1009","-2.2","0,1027","-10.0","0,1110","-10.0","0,1110","-10.0","0,1110","0.0","0,0407","-3.9","0,0329","-5.0","0,0322","-7.8","0,0311","-17.2","0,0212","","","","","","","","","","","","","","","","","   1170.2"," ,0","      114"," ,0","     13.69","0","     20.10","0","      7.28","0","",""
"USC00402202","1934","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","    560.6","","     560.6","0","       108","0","        82","0","        12","0","","","         3","0","         3","0","       103","0","         9","0","       196","0","        20","0","","","         7"," ","  -19.4","0,1212, ","","","    51"," ,0,1211, ","  50.5"," ,0,0302, ","   38.9","0,0626, ","0.0","0,1014","-2.8","0,1028","-5.6","0,1029","-6.7","0,1112","-12.2","0,1210","-0.6","0,0430","-2.2","0,0421","-5.0","0,0320","-9.4","0,0315","-9.4","0,0315","    2244.7","7","","","    2244.7","0","","","","","","","","","","","   1211.5"," ,0","      134"," ,0","     13.31","0","     20.07","0","      6.54","0","",""
"USC00402202","1935","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","    456.7","","     456.7","0","       114","0","        85","0","        12","0","","","         8","0","         3","0","        92","0","        13","0","       199","0","        14","0","","","","","  -22.8","0,1227, ","","","   305"," ,0,1212, ","  60.2"," ,0,0312, ","   35.6","0,0807, ","0.0","0,0930","-4.4","0,1007","-4.4","0,1007","-7.8","0,1123","-10.6","0,1124","-3.3","0,0417","-3.3","0,0417","-15.0","0,0228","-15.0","0,0228","-15.0","0,0228","    2183.8","8","","","    2183.8","0","","","","","","","","","","","   1289.0"," ,0","      635"," ,0","     13.13","0","     19.63","0","      6.63","0","",""
"USC00402202","1936","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","","","","","       102","0","        72","0","        11","0","","","         8","0","","","","","","","","","","","","","         5"," ","","","","","   102"," ,0,0317,+","  89.9"," ,0,1206, ","","","","","","","","","","","","","","","","","","","","","","","    2596.9","9","","","    2596.9"," ","","","","","","","","","","","   1270.1"," ,0","      463"," ,0","","","","","","","",""
"USC00402202","1937","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","    512.8","","     512.8","0","       139","0","       103","0","        16","0","","","         3","0","         3","0","        84","0","        11","0","       163","0","        11","0","","","","","  -20.0","0,1210, ","","","   114"," ,0,0228, ","  82.6"," ,0,0812, ","   33.9","0,0820, ","-0.6","0,0928","-3.9","0,1015","-5.6","0,1024","-7.2","0,1104","-9.4","0,1118","-4.4","0,0412","-4.4","0,0412","-4.4","0,0412","-8.9","0,0317","-8.9","0,0317","","","","","","","","","","","","","","","","","   1486.0"," ,0","      259"," ,0","     13.15","0","     19.32","0","      6.97","0","",""
"USC00402202","1938","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","","","","","       105","0","        88","0","        11","0","","","","","         2","0","        75","0","","","","","","","         1"," ","         9"," ","  -18.9","0,0128, ","","","","","  69.1"," ,0,1119, ","","","-5.6","0,1109","-5.6","0,1109","-5.6","0,1109","-10.0","0,1125","-10.0","0,1125","0.0","0,0411","-2.2","0,0410","-5.0","0,0403","-7.2","0,0307","-10.6","0,0301","","","","","","","","","","","","","","","","","   1298.9"," ,0","","","","","","","      7.86","0","",""
"USC00402202","1939","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","    592.9","","     592.9","0","       119","0","       101","0","        15","0","","","","","         0","0","        82","0","         3","0","       184","0","         8","0","","","","","  -13.3","0,0223, ","","","",""," 114.3"," ,0,0203, ","   33.3","0,0909, ","-2.2","0,1015","-2.2","0,1015","-5.0","0,1105","-7.2","0,1214","-12.2","0,1222","-3.9","0,0413","-3.9","0,0413","-5.6","0,0319","-13.3","0,0223","-13.3","0,0223","","","","","","","","","","","","","","","","","   1379.6"," ,0","","","     13.90","0","     19.83","0","      7.97","0","",""
"USC00402202","1940","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","","","","","       112","0","        83","0","        12","0","","","         7","0","","","","","","","","","","","","","","","","","","","    76"," ,0,0324,+","  38.1"," ,0,0312, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   1161.1"," ,0","      418"," ,0","","","","","","","",""
"USC00402202","1941","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","    701.9","","     701.9","0","        97","0","        71","0","        11","0","        2","","         1","0","         0","0","        88","0","         5","0","       186","0","        17","0","","","","","  -13.9","0,0106, ","    25"," ,0,0314,+","    25"," ,0,0314, ","  99.1"," ,0,0404, ","   35.0","0,0522, ","-1.7","0,1108","-2.8","0,1109","-6.1","0,1111","-7.2","0,1112","","","-0.6","0,0330","-2.2","0,0325","-7.8","0,0319","-7.8","0,0319","-11.1","0,0318","    2312.6","6","","","    2312.6","0","","","","","","","","","","","   1062.2"," ,0","       41"," ,0","     13.97","0","     19.80","0","      8.15","0","",""
"USC00402202","1942","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","    550.1","","     550.1","0","       117","0","        99","0","        22","0","       27","","         9","0","         3","0","        95","0","        15","0","       188","0","         5","0","         4"," ","        19"," ","  -22.2","0,0108, ","   254"," ,0,0225,+","   241"," ,0,0224, ","  78.5"," ,0,0709, ","   33.9","0,0802, ","0.0","0,0928","-4.4","0,1027","-4.4","0,1027","-7.2","0,1127","-8.9","0,1202","-1.7","0,0420","-5.0","0,0412","-5.0","0,0412","-6.7","0,0301","-10.0","0,0221","    2176.7","7","","","    2176.7","0","","","","","","","","","","","   1685.2"," ,0","      763"," ,0","     13.14","0","     18.97","0","      7.31","0","",""
"USC00402202","1943","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","    656.9","","     656.9","0","       109","0","        74","0","        13","0","","","         6","0","         0","0","        90","0","        12","0","       171","0","        36","0","         6"," ","         6"," ","  -16.7","0,0304,+","","","    76"," ,0,0211, ","  50.3"," ,0,0419, ","   37.8","0,0827,+","-1.7","0,1017","-4.4","0,1111","-4.4","0,1111","-8.3","0,1117","-11.1","0,1214","-5.6","0,0415","-5.6","0,0415","-5.6","0,0415","-6.7","0,0323","-13.3","0,0308","    2310.2","2","","","    2310.2","0","","","","","","","","","","","   1028.1"," ,0","      266"," ,0","     13.55","0","     19.67","0","      7.43","0","",""
"USC00402202","1944","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","    532.2","","     532.2","0","       123","0","        95","0","        24","0","","","         8","0","         0","0","        92","0","         8","0","       180","0","        21","0","         5"," ","         6"," ","  -15.6","0,1215,+","","","    51"," ,0,1209,+"," 100.6"," ,0,0929, ","   34.4","0,0717,+","0.0","0,1021","-5.6","0,1028","-5.6","0,1028","-13.3","0,1201","-13.3","0,1201","-0.6","0,0413","-3.9","0,0406","-6.1","0,0405","-7.2","0,0310","-8.9","0,0309","    2343.6","6","","","    2343.6","0","","","","","","","","","","","   1671.8"," ,0","      304"," ,0","     13.10","0","     19.13","0","      7.07","0","",""
"USC00402202","1945","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","    401.9","","     401.9","0","       114","0","        96","0","        20","0","","","         6","0","         3","0","        95","0","        15","0","       178","0","         7","0","        27"," ","         5"," ","  -22.2","0,1220, ","","","   229"," ,0,1205, ","  60.2"," ,0,0807, ","   33.9","0,0623, ","-2.2","0,1010","-2.2","0,1010","-6.1","0,1104","-7.8","0,1123","-11.1","0,1124","-0.6","0,0501","-2.8","0,0407","-4.4","0,0311","-6.7","0,0209","-10.6","0,0203","    2496.2","2","","","    2496.2","0","","","","","","","","","","","   1629.4"," ,0","      439"," ,0","     12.52","0","     18.68","0","      6.37","0","",""
"USC00402202","1946","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","    321.4","","     321.4","0","       106","0","        89","0","        14","0","","","","","         1","0","        78","0","         5","0","       184","0","         0","0","         2"," ","         2"," ","  -17.8","0,0102, ","","","","","  69.3"," ,0,0109, ","   31.7","0,0717, ","-1.1","0,1002","-2.2","0,1013","-6.1","0,1123","-8.9","0,1202","-8.9","0,1202","-0.6","0,0428","-2.2","0,0413","-5.0","0,0311","-9.4","0,0221","-9.4","0,0221","    2456.5","5","","","    2456.5","0","","","","","","","","","","","   1407.0"," ,0","","","     13.17","0","     19.57","0","      6.78","0","",""
"USC00402202","1947","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","    365.4","","     365.4","0","       109","0","        85","0","         4","0","","","","","         3","0","       113","0","        13","0","       173","0","         5","0","         1"," ","","","  -20.6","0,0205, ","","","","","  35.8"," ,0,0120, ","   33.9","0,0803, ","0.0","0,0928","-2.2","0,1106","-6.7","0,1125","-6.7","0,1125","-9.4","0,1201","0.0","0,0510","-2.2","0,0418","-8.9","0,0328","-8.9","0,0328","-8.9","0,0328","    2660.9","9","","","    2660.9","0","","","","","","","","","","","   1139.1"," ,0","","","     11.66","0","     18.13","0","      5.20","0","",""
"USC00402202","1948","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","","","","","       128","0","       102","0","        14","0","","","","","","","","","","","","","","","","","         3"," ","","","","","","","  98.6"," ,0,0213, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   1508.4"," ,0","","","","","","","","","",""
"USC00402202","1949","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","","","","","       165","0","        93","0","        15","0","        2","","         1","0","","","","","","","","","","","        18"," ","        31"," ","","","    51"," ,0,0130, ","    56"," ,0,0130, "," 112.8"," ,0,0105, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   1603.9"," ,0","       76"," ,0","","","","","","","",""
"USC00402202","1950","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","    283.5","","     283.5","0","       174","0","       109","0","        20","0","        4","","         3","0","         2","0","       109","0","        20","0","       176","0","         0","0","        23"," ","        41"," ","  -21.7","0,1125, ","    25"," ,0,1212,+","    25"," ,0,1212,+","  73.7"," ,0,0829, ","   29.4","0,0704,+","-1.7","0,1105","-6.7","0,1111","-6.7","0,1111","-6.7","0,1111","-8.9","0,1121","-5.0","0,0421","-5.0","0,0421","-5.0","0,0421","-7.8","0,0414","-8.9","0,0309","    2412.4","4","","","    2412.4","0","","","","","","","","","","","   1719.4"," ,0","      134"," ,0","     11.88","0","     17.67","0","      6.08","0","",""
"USC00402202","1951","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","    461.8","","     461.8","0","       154","0","       100","0","        18","0","        1","","         0","0","         5","0","       102","0","        20","0","       173","0","         7","0","        38"," ","        57"," ","  -23.9","0,0203, ","    25"," ,0,0314, ","     0","T,0,1216,+","  86.4"," ,0,1215, ","   34.4","0,0901, ","0.0","0,1009","-11.1","0,1103","-11.1","0,1103","-11.1","0,1103","-11.1","0,1103","-1.7","0,0418","-2.2","0,0417","-6.1","0,0325","-8.9","0,0322","-8.9","0,0322","    2843.9","9","","","    2843.9","0","","","","","","","","","","","   1694.2"," ,0","        0","T,0","     12.03","0","     18.25","0","      5.81","0","",""
"USC00402202","1952","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","","","","","       119","0","        73","0","         9","0","        1","","         0","0","","","","","         8","0","       175","0","        31","0","        32"," ","        42"," ","","","    25"," ,0,1130, ","    15"," ,0,1130, ","  64.0"," ,0,0122, ","   38.3","0,0729, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   1015.8"," ,0","       23"," ,0","","","     19.22","0","","","",""
"USC00402202","1953","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","    523.6","","     523.6","0","       120","0","        80","0","        15","0","","","         2","0","         3","0","       106","0","        10","0","       188","0","        20","0","        19"," ","        41"," ","  -20.6","0,1218, ","","","    38"," ,0,1215,+","  58.2"," ,0,0430, ","   35.0","0,0904, ","0.0","0,1008","-3.9","0,1106","-7.8","0,1107","-7.8","0,1107","-9.4","0,1108","-4.4","0,0421","-4.4","0,0421","-4.4","0,0421","-7.2","0,0223","-9.4","0,0218","    2541.9","9","","","    2541.9","0","","","","","","","","","","","   1266.1"," ,0","       89"," ,0","     13.05","0","     19.61","0","      6.50","0","",""
"USC00402202","1954","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","    758.5","","     758.5","0","       145","0","        98","0","        17","0","        2","","         2","0","         0","0","       114","0","        12","0","       182","0","        65","0","        18"," ","        43"," ","  -15.6","0,0113, ","    51"," ,0,0301, ","   102"," ,0,0301, ","  95.3"," ,0,0121, ","   38.9","0,0819, ","-1.7","0,1017","-3.9","0,1030","-8.9","0,1031","-8.9","0,1031","-8.9","0,1031","0.0","0,0511","-2.8","0,0401","-5.6","0,0322","-7.2","0,0317","-10.6","0,0307","    2503.8","8","","","    2503.8","0","","","","","","","","","","","   1481.4"," ,0","      198"," ,0","     13.32","0","     20.06","0","      6.57","0","",""
"USC00402202","1955","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","    587.6","","     587.6","0","       143","0","        94","0","        16","0","        0","","         2","0","         1","0","       114","0","        14","0","       190","0","        31","0","        39"," ","        51"," ","  -19.4","0,0213, ","     0"," ,0,1231,+","    89"," ,0,0119, ","  54.6"," ,0,0206, ","   35.6","0,0923,+","-0.6","0,1014","-2.2","0,1016","-4.4","0,1017","-8.3","0,1104","-8.9","0,1105","-2.2","0,0408","-2.2","0,0408","-5.0","0,0330","-10.0","0,0328","-10.0","0,0328","    2574.8","8","","","    2574.8","0","","","","","","","","","","","   1375.0"," ,0","      156"," ,0","     12.78","0","     19.42","0","      6.14","0","",""
"USC00402202","1956","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","    530.9","","     530.9","0","       147","0","        92","0","        20","0","        4","","         1","0","         0","0","        98","0","        13","0","       185","0","        28","0","        74"," ","        67"," ","  -13.9","0,0110,+","   127"," ,0,0124, ","   127"," ,0,0124, ","  80.0"," ,0,1213, ","   37.8","0,0819, ","-2.8","0,1109","-2.8","0,1109","-5.0","0,1113","-11.1","0,1123","-11.1","0,1123","-4.4","0,0421","-4.4","0,0421","-4.4","0,0421","-7.8","0,0325","-9.4","0,0127","    2660.2","2","","","    2660.2","0","","","","","","","","","","","   1532.0"," ,0","      127"," ,0","     13.09","0","     19.73","0","      6.44","0","",""
"USC00402202","1957","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","    511.2","","     511.2","0","       153","0","       110","0","        19","0","","","","","         3","0","       100","0","         9","0","       165","0","        27","0","        42"," ","        47"," ","  -21.1","0,1213, ","","","","","  66.3"," ,0,0724, ","   36.1","0,0902, ","-0.6","0,1020","-3.3","0,1027","-6.1","0,1028","-8.3","0,1110","-12.2","0,1201","0.0","0,0506","-2.2","0,0413","-5.0","0,0409","-7.2","0,0309","-11.1","0,0218","    2262.7","7","","","    2262.7","0","","","","","","","","","","","   1793.7"," ,0","","","     12.98","0","     19.06","0","      6.90","0","",""
"USC00402202","1958","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","    456.2","","     456.2","0","       139","0","        90","0","         6","0","","","","","         4","0","       115","0","        26","0","       174","0","         5","0","        30"," ","        32"," ","  -22.8","0,0217, ","","","","","  47.8"," ,0,0714, ","   35.6","0,0613, ","-3.3","0,1029","-3.3","0,1029","-6.1","0,1127","-10.0","0,1129","-10.0","0,1129","0.0","0,0507","-2.8","0,0412","-4.4","0,0408","-8.3","0,0322","-8.9","0,0222","    2955.3","3","","","    2955.3","0","","","","","","","","","","","   1063.3"," ,0","","","     11.41","0","     17.72","0","      5.09","0","",""
