"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"HRM00014234","2002","46.133","15.883","203.1","KRAPINA, HR","","","","","","","        18","S","       121","S","         5","S","","","   34.5","S,0624, ","","","     16.70","S"
"HRM00014234","2003","46.133","15.883","203.1","KRAPINA, HR","       106","S","        52","S","         2","S","        14","S","       134","S","        34","S","  38.4"," ,S,1005, ","   38.3","S,0813, ","    564.6"," ,S","     16.92","S"
"HRM00014234","2004","46.133","15.883","203.1","KRAPINA, HR","       133","S","        77","S","         6","S","        15","S","       109","S","         2","S","  39.6"," ,S,1022,+","   33.4","S,0722, ","    891.9"," ,S","     15.30","S"
"HRM00014234","2006","46.133","15.883","203.1","KRAPINA, HR","       109","S","        66","S","         6","S","        13","S","       128","S","        11","S","  45.2"," ,S,0916, ","   34.2","S,0627, ","    861.9"," ,S","     16.40","S"
"HRM00014234","2007","46.133","15.883","203.1","KRAPINA, HR","       115","S","        71","S","         7","S","        12","S","       141","S","        13","S","  38.6"," ,S,1023, ","   37.5","S,0720, ","    921.6"," ,S","     17.34","S"
"HRM00014234","2008","46.133","15.883","203.1","KRAPINA, HR","       130","S","        64","S","         5","S","","","","","","","  39.1"," ,S,1218, ","","","    798.8"," ,S","",""
"HRM00014234","2009","46.133","15.883","203.1","KRAPINA, HR","       122","S","        71","S","         6","S","","","","","","","  41.1"," ,S,0330, ","","","    802.7"," ,S","",""
"HRM00014234","2010","46.133","15.883","203.1","KRAPINA, HR","       143","S","        86","S","         9","S","        21","S","       111","S","        10","S","  53.8"," ,S,0918, ","   34.7","S,0723, ","   1052.8"," ,S","     15.47","S"
"HRM00014234","2011","46.133","15.883","203.1","KRAPINA, HR","        92","S","        43","S","         6","S","        21","S","       152","S","        13","S","  42.4"," ,S,1217, ","   36.8","S,0826, ","    579.8"," ,S","     16.96","S"
"HRM00014234","2012","46.133","15.883","203.1","KRAPINA, HR","       119","S","        64","S","         8","S","        16","S","       152","S","        26","S","  66.3"," ,S,0913, ","   37.8","S,0824, ","    893.6"," ,S","     17.47","S"
"HRM00014234","2013","46.133","15.883","203.1","KRAPINA, HR","       144","S","        78","S","         8","S","        12","S","       135","S","        19","S","  99.3"," ,S,1111, ","   39.1","S,0808, ","    985.4"," ,S","     16.33","S"
"HRM00014234","2014","46.133","15.883","203.1","KRAPINA, HR","       159","S","        94","S","         6","S","        10","S","       135","S","         1","S"," 142.7"," ,S,0814, ","   33.4","S,0611, ","   1256.5"," ,S","     17.11","S"
"HRM00014234","2015","46.133","15.883","203.1","KRAPINA, HR","       118","S","        68","S","         9","S","","","","","","","  49.8"," ,S,0925, ","","","    821.2"," ,S","",""
"HRM00014234","2016","46.133","15.883","203.1","KRAPINA, HR","       132","S","        71","S","         4","S","","","","","","","  75.7"," ,S,1112, ","","","    890.9"," ,S","",""
"HRM00014234","2017","46.133","15.883","203.1","KRAPINA, HR","       113","S","        62","S","         8","S","","","","","","","  64.3"," ,S,0708, ","","","    910.7"," ,S","",""
"HRM00014234","2018","46.133","15.883","203.1","KRAPINA, HR","       145","S","        78","S","         8","S","","","","","","","  80.0"," ,S,0225, ","","","    994.0"," ,S","",""
"HRM00014234","2019","46.133","15.883","203.1","KRAPINA, HR","       142","S","        84","S","        16","S","","","","","","","  47.8"," ,S,0704, ","","","   1279.0"," ,S","",""
"HRM00014234","2020","46.133","15.883","203.1","KRAPINA, HR","       133","S","        64","S","         7","S","","","","","","","  50.3"," ,S,0703, ","","","    854.6"," ,S","",""
"HRM00014234","2022","46.133","15.883","203.1","KRAPINA, HR","       124","S","        67","S","         5","S","","","","","","","  50.5"," ,S,0929, ","","","    782.7"," ,S","",""
"HRM00014234","2023","46.133","15.883","203.1","KRAPINA, HR","       140","S","        80","S","        11","S","","","","","","","  50.5"," ,S,0508, ","","","   1143.1"," ,S","",""
