"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00293300","1909","35.9","-105.03333","2098.5","FORT UNION, NM US","     72.7","","      72.7","6","        59","6","        45","6","         3","6","        12","6","       200","6","        12","6","       138","6","         1","6","","","","","  -26.1","6,0312, ","  38.1"," ,6,0611, ","   32.8","6,0711, ","0.0","6,0914","-3.3","6,0923","-10.6","6,1009","-10.6","6,1009","-10.6","6,1009","-1.7","6,0531","-2.2","6,0514","-5.6","6,0503","-6.7","6,0502","-12.2","6,0501","    3772.2","2","    3772.2","6","    455.3"," ,6","      8.29","6","     17.15","6","     -0.58","6"
"USC00293300","1910","35.9","-105.03333","2098.5","FORT UNION, NM US","","","","","        44","6","        40","6","         6","6","","","","","","","","","","","","","","","","","  58.4"," ,6,0614, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    467.1"," ,6","","","","","",""
"USC00293300","1911","35.9","-105.03333","2098.5","FORT UNION, NM US","     40.7","","      40.7","6","","","","","","","        23","6","       186","6","        25","6","       156","6","         3","6","","","","","  -28.3","6,0103, ","","","   32.8","6,0815, ","-1.1","6,1008","-3.9","6,1016","-8.9","6,1021","-8.9","6,1021","-8.9","6,1021","-1.1","6,0521","-3.9","6,0511","-5.6","6,0502","-6.7","6,0419","-11.7","6,0327","    3336.3","3","    3336.3","6","","","      8.26","6","     17.17","6","     -0.65","6"
"USC00293300","1912","35.9","-105.03333","2098.5","FORT UNION, NM US","     21.0","","      21.0","6","        54","6","        35","6","         4","6","        10","6","       218","6","        11","6","       133","6","         1","6","","","","","  -22.8","6,1207, ","  43.2"," ,6,0820, ","   32.2","6,0811, ","-1.1","6,0912","-5.6","6,0922","-5.6","6,0922","-10.0","6,1022","-10.0","6,1022","-0.6","6,0618","-6.1","6,0515","-6.1","6,0515","-9.4","6,0423","-9.4","6,0423","    4090.3","3","    4090.3","6","    399.2"," ,6","      7.29","6","     16.34","6","     -1.76","6"
"USC00293300","1913","35.9","-105.03333","2098.5","FORT UNION, NM US","     33.6","","      33.6","6","        60","6","        47","6","         5","6","        27","6","       209","6","        24","6","       144","6","         2","6","","","","","  -33.9","6,0107, ","  74.4"," ,6,0611, ","   32.2","6,0816,+","0.0","6,0916","-2.2","6,0928","-6.1","6,1019","-7.8","6,1020","-12.2","6,1029","-0.6","6,0520","-2.8","6,0516","-5.0","6,0426","-6.7","6,0425","-9.4","6,0411","    3986.9","9","    3986.9","6","    568.2"," ,6","      7.10","6","     16.23","6","     -2.03","6"
"USC00293300","1914","35.9","-105.03333","2098.5","FORT UNION, NM US","     20.5","","      20.5","6","        63","6","        48","6","         7","6","         1","6","       198","6","         8","6","       145","6","         0","6","","","","","  -20.0","6,1221, ","  49.0"," ,6,0719, ","   31.7","6,0628, ","-0.6","6,0924","-5.0","6,1005","-5.0","6,1005","-9.4","6,1014","-9.4","6,1014","0.0","6,0512","-6.7","6,0428","-6.7","6,0428","-6.7","6,0428","-15.0","6,0322","    3762.8","8","    3762.8","6","    636.7"," ,6","      8.42","6","     17.22","6","     -0.38","6"
"USC00293300","1915","35.9","-105.03333","2098.5","FORT UNION, NM US","     36.5","","      36.5","6","        56","6","        43","6","         3","6","         7","6","       201","6","        10","6","       142","6","         7","6","","","","","  -25.0","6,1228, ","  50.8"," ,6,0417, ","   35.6","6,0710, ","0.0","6,0914","-3.9","6,1004","-4.4","6,1008","-6.7","6,1026","-9.4","6,1112","0.0","6,0607","-2.2","6,0509","-5.6","6,0403","-6.7","6,0401","-10.6","6,0322","    3928.9","9","    3928.9","6","    471.6"," ,6","      7.81","6","     16.86","6","     -1.24","6"
"USC00293300","1916","35.9","-105.03333","2098.5","FORT UNION, NM US","     62.9","","      62.9","6","","","","","","","        12","6","       182","6","         8","6","       159","6","        12","6","","","","","  -25.6","6,1208, ","","","   35.0","6,0703,+","-0.6","6,0915","-5.0","6,0929","-5.0","6,0929","-6.7","6,1018","-8.9","6,1111","-0.6","6,0528","-4.4","6,0516","-4.4","6,0516","-7.2","6,0427","-8.9","6,0409","    3453.8","8","    3453.8","6","","","      8.59","6","     17.90","6","     -0.71","6"
"USC00293300","1917","35.9","-105.03333","2098.5","FORT UNION, NM US","     85.2","","      85.2","6","        50","6","        35","6","         2","6","         9","6","       201","6","         8","6","       152","6","         5","6","","","","","  -22.8","6,0117, ","  38.1"," ,6,0910, ","   33.3","6,0714, ","-2.8","6,0927","-2.8","6,0927","-6.7","6,1018","-6.7","6,1018","-18.3","6,1029","-1.1","6,0606","-2.2","6,0602","-5.6","6,0506","-7.2","6,0421","-10.0","6,0408","    4002.5","5","    4002.5","6","    317.9"," ,6","      8.57","6","     18.10","6","     -0.97","6"
"USC00293300","1918","35.9","-105.03333","2098.5","FORT UNION, NM US","     47.1","","      47.1","6","","","","","","","        21","6","       181","6","        26","6","       148","6","         0","6","","","","","  -27.8","6,0121, ","","","   31.7","6,0629, ","0.0","6,0921","-4.4","6,1026","-4.4","6,1026","-8.3","6,1027","-11.1","6,1109","-3.3","6,0527","-3.3","6,0527","-5.0","6,0512","-6.7","6,0430","-9.4","6,0420","    3365.9","9","    3365.9","6","","","      7.86","6","     16.64","6","     -0.93","6"
