"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00115079","1927","40.152","-89.3387","177.7","LINCOLN, IL US","    449.1","","     449.1","0","       116","0","        81","0","        16","0","       20","","         3","0","         5","0","       111","0","        25","0","       165","0","        20","0","         6"," ","        67"," ","  -36.7","0,0115, ","   279"," ,0,0113, ","   279"," ,0,0113, ","  67.3"," ,0,0928, ","   35.0","0,0917,+","-0.6","0,1010","-2.2","0,1014","-9.4","0,1106","-9.4","0,1106","-9.4","0,1106","0.0","0,0425","-3.9","0,0424","-4.4","0,0327","-8.3","0,0303","-9.4","0,0302","    3169.0","0","","","","","    3169.0","0","","","","","","","","","","","","","","","","","","","","","   1291.7"," ,0","      500"," ,0","     11.39","0","     17.32","0","      5.45","0"
"USC00115079","1928","40.152","-89.3387","177.7","LINCOLN, IL US","    492.9","","     492.9","0","       108","0","        68","0","         9","0","       10","","         1","0","         4","0","       131","0","        21","0","       164","0","        30","0","         1"," ","        47"," ","  -27.2","0,0102, ","   127"," ,0,0103,+","    66"," ,0,0129, ","  46.2"," ,0,0914, ","   35.0","0,0707, ","-2.2","0,0924","-2.2","0,0924","-5.6","0,0926","-7.2","0,1123","-8.9","0,1126","-0.6","0,0512","-5.0","0,0428","-5.0","0,0428","-9.4","0,0305","-9.4","0,0305","    3114.3","3","","","","","    3114.3","0","","","","","","","","","","","","","","","","","","","","","    845.5"," ,0","      122"," ,0","     11.06","0","     17.26","0","      4.87","0"
"USC00115079","1929","40.152","-89.3387","177.7","LINCOLN, IL US","    470.1","","     470.1","0","       130","0","        77","0","         9","0","       34","","         8","0","        16","0","       116","0","        45","0","       152","0","        15","0","         9"," ","        44"," ","  -23.9","0,0220, ","   152"," ,0,1202,+","   165"," ,0,1201, ","  64.5"," ,0,0715, ","   35.6","0,0822, ","-0.6","0,1008","-3.3","0,1025","-4.4","0,1105","-8.3","0,1121","-13.3","0,1122","-1.1","0,0521","-3.3","0,0317","-8.9","0,0310","-8.9","0,0310","-8.9","0,0310","    3245.6","6","","","","","    3245.6","0","","","","","","","","","","","","","","","","","","","","","   1056.6"," ,0","      699"," ,0","     10.14","0","     16.17","0","      4.10","0"
"USC00115079","1930","40.152","-89.3387","177.7","LINCOLN, IL US","    705.8","","     705.8","0","        89","0","        56","0","         8","0","       27","","         6","0","        11","0","       126","0","        34","0","       175","0","        46","0","         5"," ","        37"," ","  -28.9","0,0122, ","   152"," ,0,0325, ","   152"," ,0,0325, ","  40.9"," ,0,1130, ","   41.7","0,0727, ","-1.1","0,1017","-2.2","0,1018","-8.3","0,1020","-8.3","0,1020","-8.9","0,1021","-2.8","0,0425","-2.8","0,0425","-6.1","0,0330","-6.7","0,0309","-10.6","0,0302","    3225.2","2","","","","","    3225.2","0","","","","","","","","","","","","","","","","","","","","","    719.7"," ,0","      479"," ,0","     11.83","0","     18.37","0","      5.30","0"
"USC00115079","1931","40.152","-89.3387","177.7","LINCOLN, IL US","    763.7","","     763.7","0","       109","0","        69","0","         9","0","        6","","         4","0","         0","0","       107","0","         5","0","       172","0","        52","0","         3"," ","        57"," ","  -16.7","0,0101, ","   203"," ,0,0307, ","   127"," ,0,0306, ","  71.1"," ,0,0809, ","   38.3","0,0730,+","-1.7","0,1018","-2.2","0,1104","-7.8","0,1106","-7.8","0,1106","","","0.0","0,0503","-2.2","0,0427","-4.4","0,0406","-7.2","0,0312","-11.1","0,0311","    3056.3","3","","","","","    3056.3","0","","","","","","","","","","","","","","","","","","","","","    927.9"," ,0","      355"," ,0","     13.06","0","     19.06","0","      7.07","0"
"USC00115079","1932","40.152","-89.3387","177.7","LINCOLN, IL US","    577.4","","     577.4","0","       113","0","        74","0","        10","0","       20","","         8","0","         5","0","       124","0","        26","0","       172","0","        27","0","         6"," ","        44"," ","  -27.2","0,1216, ","   178"," ,0,1116, ","   157"," ,0,1115, ","  44.2"," ,0,1223,+","   37.2","0,0720, ","-1.1","0,1006","-2.2","0,1011","-6.1","0,1030","-6.7","0,1112","-11.1","0,1117","-0.6","0,0502","-3.9","0,0415","-5.0","0,0414","-7.8","0,0318","-8.9","0,0315","    2578.6","6","","","","","    2578.6","0","","","","","","","","","","","","","","","","","","","","","    919.8"," ,0","      546"," ,0","     11.40","0","     17.71","0","      5.09","0"
"USC00115079","1933","40.152","-89.3387","177.7","LINCOLN, IL US","    684.2","","     684.2","0","       102","0","        72","0","        10","0","       11","","         3","0","         6","0","       123","0","        17","0","       164","0","        52","0","        16"," ","        50"," ","  -26.1","0,0209, ","   152"," ,0,0208,+","   152"," ,0,0207, ","  61.7"," ,0,0926, ","   37.8","0,0626, ","-0.6","0,1013","-7.2","0,1108","-7.2","0,1108","-7.2","0,1108","-9.4","0,1110","-3.3","0,0427","-3.3","0,0427","-4.4","0,0328","-12.8","0,0310","-12.8","0,0310","    3074.6","6","","","","","    3074.6","0","","","","","","","","","","","","","","","","","","","","","    931.2"," ,0","      282"," ,0","     12.17","0","     18.42","0","      5.92","0"
"USC00115079","1934","40.152","-89.3387","177.7","LINCOLN, IL US","    832.2","","     832.2","0","       105","0","        74","0","         6","0","       37","","        13","0","         7","0","       123","0","        28","0","       182","0","        68","0","         8"," ","        48"," ","  -30.6","0,0227, ","   178"," ,0,1219, ","   191"," ,0,1219, ","  45.5"," ,0,0714, ","   41.1","0,0809, ","-2.8","0,1028","-2.8","0,1028","-5.0","0,1112","-8.3","0,1207","-11.1","0,1210","0.0","0,0526","-6.1","0,0425","-6.1","0,0425","-15.0","0,0328","-15.0","0,0328","    3077.3","3","","","","","    3077.3","0","","","","","","","","","","","","","","","","","","","","","    838.3"," ,0","     1074"," ,0","     12.24","0","     18.62","0","      5.86","0"
"USC00115079","1935","40.152","-89.3387","177.7","LINCOLN, IL US","    685.0","","     685.0","0","       120","0","        81","0","        10","0","       16","","         3","0","         6","0","       111","0","        28","0","       158","0","        54","0","        20"," ","        43"," ","  -22.2","0,1227, ","   152"," ,0,1226,+","    91"," ,0,1225, ","  63.0"," ,0,0817, ","   38.9","0,0806, ","-2.2","0,1004","-2.2","0,1004","-4.4","0,1106","-8.9","0,1122","-8.9","0,1122","-2.2","0,0416","-2.2","0,0416","-4.4","0,0314","-12.8","0,0227","-12.8","0,0227","    2894.8","8","","","","","    2894.8","0","","","","","","","","","","","","","","","","","","","","","   1137.6"," ,0","      241"," ,0","     11.71","0","     17.37","0","      6.04","0"
"USC00115079","1936","40.152","-89.3387","177.7","LINCOLN, IL US","    989.0","","     989.0","0","        83","0","        56","0","         6","0","       44","","         8","0","        21","0","       136","0","        35","0","       173","0","        77","0","         3"," ","         8"," ","  -28.9","0,0123, ","   178"," ,0,0201,+","   132"," ,0,0116, ","  63.5"," ,0,1102, ","   45.0","0,0715, ","-1.1","0,1023","-2.8","0,1027","-4.4","0,1104","-6.7","0,1119","-9.4","0,1127","-2.2","0,0423","-2.2","0,0423","-5.0","0,0408","-7.2","0,0403","-13.9","0,0222","    3471.2","2","","","","","    3471.2","0","","","","","","","","","","","","","","","","","","","","","    671.9"," ,0","      518"," ,0","     11.92","0","     18.24","0","      5.60","0"
"USC00115079","1937","40.152","-89.3387","177.7","LINCOLN, IL US","    679.6","","     679.6","0","       100","0","        70","0","         4","0","       25","","         7","0","         1","0","       133","0","        44","0","       159","0","        46","0","         9"," ","         7"," ","  -20.0","0,0123, ","   102"," ,0,0216,+","   109"," ,0,0114, ","  55.9"," ,0,0910, ","   37.8","0,0816, ","-2.8","0,1014","-2.8","0,1014","-5.0","0,1103","-9.4","0,1119","-9.4","0,1119","0.0","0,0416","-3.9","0,0329","-7.2","0,0327","-7.2","0,0327","-12.2","0,0225","    3104.4","4","","","","","    3104.4","0","","","","","","","","","","","","","","","","","","","","","    834.9"," ,0","      474"," ,0","     11.05","0","     16.58","0","      5.52","0"
"USC00115079","1938","40.152","-89.3387","177.7","LINCOLN, IL US","    738.0","","     738.0","0","       102","0","        72","0","         8","0","        3","","         4","0","         1","0","       108","0","        21","0","       180","0","        41","0","         3"," ","         7"," ","  -17.8","0,0131, ","    76"," ,0,0109, ","    66"," ,0,0109, ","  48.5"," ,0,0406, ","   37.2","0,0823,+","-0.6","0,1024","-2.2","0,1108","-4.4","0,1119","-7.2","0,1124","-10.0","0,1125","-0.6","0,0410","-2.8","0,0409","-4.4","0,0306","-12.2","0,0201","-12.2","0,0201","    2944.6","6","","","","","    2944.6","0","","","","","","","","","","","","","","","","","","","","","    923.6"," ,0","      212"," ,0","     12.94","0","     18.60","0","      7.29","0"
"USC00115079","1939","40.152","-89.3387","177.7","LINCOLN, IL US","    747.4","","     747.4","0","        95","0","        64","0","         9","0","       30","","         9","0","         1","0","       124","0","        21","0","       172","0","        42","0","         6"," ","         6"," ","  -19.4","0,1231, ","   279"," ,0,0130, ","   269"," ,0,0130, ","  88.9"," ,0,0311, ","   37.8","0,0915,+","0.0","0,1001","-2.2","0,1014","-4.4","0,1103","-6.7","0,1127","-9.4","0,1222","-3.3","0,0413","-3.3","0,0413","-6.1","0,0412","-8.3","0,0318","-10.0","0,0317","    2884.7","7","","","","","    2884.7","0","","","","","","","","","","","","","","","","","","","","","    898.7"," ,0","      655"," ,0","     12.36","0","     18.45","0","      6.27","0"
"USC00115079","1940","40.152","-89.3387","177.7","LINCOLN, IL US","    643.1","","     643.1","0","       100","0","        65","0","         3","0","       38","","         8","0","        13","0","       131","0","        41","0","       169","0","        42","0","         8"," ","         7"," ","  -25.6","0,0119, ","   178"," ,0,0108,+","   119"," ,0,0107, ","  32.5"," ,0,1126, ","   38.9","0,0725, ","-3.9","0,1107","-3.9","0,1107","-8.9","0,1112","-8.9","0,1112","-8.9","0,1112","0.0","0,0501","-3.3","0,0413","-5.6","0,0412","-11.7","0,0325","-11.7","0,0325","    3360.7","7","","","","","    3360.7","0","","","","","","","","","","","","","","","","","","","","","    606.1"," ,0","      426"," ,0","     10.87","0","     16.67","0","      5.07","0"
"USC00115079","1941","40.152","-89.3387","177.7","LINCOLN, IL US","    730.0","","     730.0","0","       111","0","        74","0","        11","0","       17","","         7","0","         1","0","       118","0","        26","0","       173","0","        41","0","         4"," ","         3"," ","  -17.8","0,0119, ","   102"," ,0,1123, ","    76"," ,0,1123,+","  92.2"," ,0,1004, ","   37.8","0,0729, ","-3.3","0,1028","-3.3","0,1028","-10.6","0,1124","-10.6","0,1124","-10.6","0,1124","-3.3","0,0329","-3.3","0,0329","-5.6","0,0325","-13.3","0,0318","-13.3","0,0318","    3008.7","7","","","","","    3008.7","0","","","","","","","","","","","","","","","","","","","","","   1083.8"," ,0","      508"," ,0","     12.32","0","     17.85","0","      6.80","0"
"USC00115079","1942","40.152","-89.3387","177.7","LINCOLN, IL US","    641.5","","     641.5","0","       106","0","        68","0","        15","0","       34","","         8","0","         8","0","       120","0","        36","0","       170","0","        31","0","        10"," ","        16"," ","  -23.3","0,0110, ","   381"," ,0,1206,+","   251"," ,0,1205, ","  57.9"," ,0,0626, ","   35.6","0,0717,+","-3.3","0,0928","-3.3","0,0928","-6.7","0,1026","-6.7","0,1026","-17.8","0,1202","-1.1","0,0420","-3.9","0,0330","-5.6","0,0301","-7.8","0,0225","-9.4","0,0221","    2805.2","2","","","","","    2805.2","0","","","","","","","","","","","","","","","","","","","","","   1172.4"," ,0","      926"," ,0","     11.50","0","     16.98","0","      6.03","0"
