"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SAM00040417","2001","26.45","49.817","12.0","K.F.I.A. KING FAHAD INTERNATIONAL AIR, SA","         0","S","         0","S","         0","S","       325","S","       206","S","    4.0","S,0202,+","   49.0","S,0810, ","     27.18","S","     35.08","S","     19.30","S"
"SAM00040417","2002","26.45","49.817","12.0","K.F.I.A. KING FAHAD INTERNATIONAL AIR, SA","","","","","         0","S","       311","S","       207","S","","","   49.7","S,0723, ","","","     34.46","S","",""
"SAM00040417","2003","26.45","49.817","12.0","K.F.I.A. KING FAHAD INTERNATIONAL AIR, SA","","","","","         0","S","       309","S","       198","S","","","   48.0","S,0814,+","","","     34.33","S","",""
