"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CA00120C036","1987","59.7167","-135.05","869.0","FRASER CAMP, BC CA","","","","","","","","","","","","","        25","C","       209","C","       120","C","         5","C","         0","C","  -30.0","C,0304,+","","","","","   25.0","C,0720, ","0.0","C,0901","-3.0","C,1008","-8.0","C,1029","-8.0","C,1029","-12.0","C,1105","-1.0","C,0615","-4.0","C,0430","-6.0","C,0428","-8.0","C,0424","-9.0","C,0423","","","","","","","","","      0.38","C","      4.02","C","     -3.26","C"
"CA00120C036","1988","59.7167","-135.05","869.0","FRASER CAMP, BC CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   1187.7"," ,C","     7568"," , ","","","","","",""
"CA00120C036","1989","59.7167","-135.05","869.0","FRASER CAMP, BC CA","","","","","","","","","","","","","        55","C","       214","C","       130","C","        16","C","         0","C","  -38.0","C,0204, ","","","","","   26.5","C,0812, ","-4.0","C,0917","-4.0","C,0917","-5.0","C,1012","-11.0","C,1013","-11.0","C,1013","0.0","C,0617","-3.0","C,0517","-5.0","C,0418","-12.0","C,0413","-12.0","C,0413","","","","","","","","","     -0.90","C","      3.03","C","     -4.82","C"
"CA00120C036","1990","59.7167","-135.05","869.0","FRASER CAMP, BC CA","","","","","       172","C","       124","C","         4","C","        78","C","        74","C","       224","C","","","","","","","  -38.0","C,0213,+","   350"," ,C,1206, ","  35.0"," ,C,1206, ","","","0.0","C,0823","-9.0","C,1005","-9.0","C,1005","-9.0","C,1005","-9.0","C,1005","-1.0","C,0526","-7.5","C,0505","-7.5","C,0505","-7.5","C,0505","-9.5","C,0413","    6699.1","1","    6699.1","C","   1138.2"," ,C","     7700"," ,C","","","","","     -5.64","C"
"CA00120C036","1991","59.7167","-135.05","869.0","FRASER CAMP, BC CA","      0.0","","       0.0","C","       194","C","       137","C","         5","C","        86","C","        35","C","       223","C","       151","C","         5","C","         0","C","  -38.0","C,0108, ","   400"," ,C,0201, ","  40.0"," ,C,0201, ","   26.5","C,0620, ","0.0","C,0806","-3.0","C,1016","-9.0","C,1017","-9.0","C,1017","-9.0","C,1017","0.0","C,0609","-4.0","C,0512","-5.0","C,0508","-7.0","C,0417","-9.0","C,0410","","","","","   1336.5"," ,C","     9080"," ,C","     -0.49","C","      3.23","C","     -4.21","C"
"CA00120C036","1992","59.7167","-135.05","869.0","FRASER CAMP, BC CA","      0.0","","       0.0","C","       184","C","       134","C","        10","C","        99","C","        39","C","       246","C","       150","C","         7","C","         0","C","  -39.0","C,1230, ","   410"," ,C,0130, ","  41.0"," ,C,0130, ","   27.0","C,0630,+","-1.5","C,0829","-2.5","C,0912","-6.5","C,0913","-8.0","C,0914","-17.0","C,1014","0.0","C,0625","-5.0","C,0523","-5.0","C,0523","-7.5","C,0518","-13.0","C,0410","    6675.3","3","    6675.3","C","   1505.4"," ,C","    11600"," ,C","     -0.87","C","      2.77","C","     -4.51","C"
"CA00120C036","1993","59.7167","-135.05","869.0","FRASER CAMP, BC CA","      0.0","","       0.0","C","       162","C","       111","C","        11","C","        74","C","        51","C","       220","C","       116","C","         8","C","         0","C","  -38.0","C,0127, ","   650"," ,C,0131, ","  65.0"," ,C,0131, ","   25.0","C,0715, ","-0.5","C,0914","-3.0","C,1008","-5.0","C,1103","-8.0","C,1104","-9.0","C,1116","-1.0","C,0609","-5.0","C,0510","-5.0","C,0510","-7.0","C,0424","-10.0","C,0410","    7115.6","6","    7115.6","C","   1319.8"," ,C","     9815"," ,C","      0.33","C","      4.75","C","     -4.09","C"
"CA00120C036","1994","59.7167","-135.05","869.0","FRASER CAMP, BC CA","      0.0","","       0.0","C","       174","C","       102","C","         5","C","        69","C","        64","C","       223","C","       141","C","        17","C","         0","C","  -32.0","C,0108, ","   330"," ,C,1219, ","  33.0"," ,C,1219, ","   27.5","C,0804, ","-1.0","C,0908","-5.0","C,0929","-5.0","C,0929","-10.0","C,1031","-10.0","C,1031","-1.5","C,0531","-4.5","C,0501","-4.5","C,0501","-7.0","C,0426","-11.0","C,0419","    6557.6","6","    6557.6","C","   1123.2"," ,C","     7804"," ,C","     -1.36","C","      2.62","C","     -5.33","C"
"CA00120C036","1996","59.7167","-135.05","869.0","FRASER CAMP, BC CA","      0.0","","       0.0","C","       160","C","        94","C","         3","C","        59","C","        84","C","       250","C","       157","C","         7","C","         0","C","  -48.0","C,0114, ","   340"," ,C,1106, ","  34.0"," ,C,1106, ","   24.0","C,0728, ","0.0","C,0805","-3.5","C,0907","-4.5","C,0928","-9.0","C,1016","-9.0","C,1016","-2.5","C,0614","-2.5","C,0614","-8.5","C,0510","-8.5","C,0510","-10.0","C,0415","    7482.6","6","    7482.6","C","    905.2"," ,C","     5962"," ,C","     -3.66","C","      0.65","C","     -7.98","C"
"CA00120C036","1997","59.7167","-135.05","869.0","FRASER CAMP, BC CA","      0.0","","       0.0","C","       202","C","       121","C","         7","C","        88","C","        36","C","       235","C","       145","C","        10","C","         0","C","  -41.0","C,0126,+","   540"," ,C,0401, ","  54.0"," ,C,0401, ","   25.0","C,0623, ","-1.5","C,0917","-3.5","C,1004","-6.5","C,1009","-7.0","C,1010","-14.0","C,1012","0.0","C,0615","-3.0","C,0506","-5.0","C,0504","-7.0","C,0503","-11.0","C,0419","    7386.7","7","    7386.7","C","   1298.0"," ,C","     9795"," ,C","     -0.29","C","      3.98","C","     -4.57","C"
"CA00120C036","1999","59.7167","-135.05","869.0","FRASER CAMP, BC CA","","","","","       226","C","       117","C","         4","C","        81","C","","","","","","","","","","","","","   510"," ,C,1031, ","  51.0"," ,C,1031, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1162.0"," ,C","     8150"," ,C","","","","","",""
"CA00120C036","2002","59.7167","-135.05","869.0","FRASER CAMP, BC CA","","","","","       142","C","        85","C","         0","C","        44","C","","","","","","","","","","","","","   220"," ,C,0213, ","  22.0"," ,C,0213, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    762.7"," ,C","     3600"," ,C","","","","","",""
"CA00120C036","2003","59.7167","-135.05","869.0","FRASER CAMP, BC CA","","","","","       150","C","        74","C","         2","C","        37","C","","","","","","","","","","","","","   540"," ,C,1221, ","  54.0"," ,C,1221, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    733.9"," ,C","     3942"," ,C","","","","","",""
"CA00120C036","2004","59.7167","-135.05","869.0","FRASER CAMP, BC CA","","","","","       142","C","       107","C","         3","C","        79","C","","","","","","","","","","","","","   360"," ,C,1028, ","  36.0"," ,C,1028, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    994.0"," ,C","     7066"," ,C","","","","","",""
"CA00120C036","2005","59.7167","-135.05","869.0","FRASER CAMP, BC CA","","","","","       133","C","        73","C","         1","C","        49","C","","","","","","","","","","","","","   300"," ,C,0127, ","  30.0"," ,C,0127, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    681.6"," ,C","     4365"," ,C","","","","","",""
"CA00120C036","2006","59.7167","-135.05","869.0","FRASER CAMP, BC CA","","","","","       130","C","        71","C","         0","C","        40","C","","","","","","","","","","","","","   220"," ,C,1217, ","  25.0"," ,C,1004, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    586.9"," ,C","     3365"," ,C","","","","","",""
