"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00244297","1970","47.6","-114.68333","883.9","HOT SPRINGS, MT US","    162.7","","     162.7","0","        79","0","        46","0","         2","0","        20","0","         6","0","       192","0","        39","0","       115","0","        28","0","","","        11"," ","  -25.0","0,0105, ","   279"," ,0,0227, ","  31.2"," ,0,1124, ","   36.1","0,0720, ","-0.6","0,0909","-7.8","0,0914","-7.8","0,0914","-7.8","0,0914","-8.9","0,1030","-1.1","0,0514","-2.8","0,0501","-5.0","0,0429","-6.7","0,0417","-9.4","0,0311","","","","","    434.1"," ,0","     1333"," ,0","      7.12","0","     14.04","0","      0.19","0"
"USC00244297","1971","47.6","-114.68333","883.9","HOT SPRINGS, MT US","    154.9","","     154.9","0","        77","0","        49","0","         0","0","","","         8","0","       184","0","        32","0","       115","0","        28","0","","","        10"," ","  -25.6","0,0113, ","","","  16.8"," ,0,1210, ","   37.2","0,0808, ","-1.1","0,0914","-2.2","0,0916","-5.0","0,0918","-13.9","0,1028","-13.9","0,1028","0.0","0,0707","-2.2","0,0521","-4.4","0,0419","-11.1","0,0319","-11.1","0,0319","    4178.5","5","    4178.5","0","    404.0"," ,0","","","      7.26","0","     14.60","0","     -0.09","0"
"USC00244297","1972","47.6","-114.68333","883.9","HOT SPRINGS, MT US","    131.3","","     131.3","0","","","","","","","","","        24","0","       171","0","        33","0","       121","0","        18","0","","","         7"," ","  -31.1","0,1208, ","","","","","   36.7","0,0806, ","-2.2","0,0924","-2.2","0,0924","-5.0","0,0929","-9.4","0,1030","-9.4","0,1030","-0.6","0,0527","-2.2","0,0502","-6.1","0,0501","-6.7","0,0423","-8.9","0,0211","    4204.1","1","    4204.1","0","","","","","      7.06","0","     14.28","0","     -0.15","0"
"USC00244297","1973","47.6","-114.68333","883.9","HOT SPRINGS, MT US","    191.1","","     191.1","0","        73","0","        36","0","         1","0","","","        10","0","       187","0","        26","0","       124","0","        32","0","","","         4"," ","  -26.1","0,0110, ","","","  26.7"," ,0,0614, ","   38.3","0,0710, ","-1.1","0,0902","-4.4","0,0916","-4.4","0,0916","-6.7","0,1008","-8.9","0,1009","-0.6","0,0603","-2.2","0,0527","-5.0","0,0502","-6.7","0,0501","-10.0","0,0407","    4067.9","9","    4067.9","0","    271.7"," ,0","","","      8.00","0","     15.72","0","      0.28","0"
"USC00244297","1974","47.6","-114.68333","883.9","HOT SPRINGS, MT US","    162.3","","     162.3","0","        93","0","        39","0","         3","0","","","        13","0","       188","0","        15","0","       126","0","        33","0","","","         4"," ","  -32.2","0,0106, ","","","  43.7"," ,0,0115, ","   35.6","0,0618,+","-0.6","0,0903","-3.9","0,0913","-7.8","0,1006","-7.8","0,1006","-9.4","0,1105","0.0","0,0601","-2.8","0,0519","-4.4","0,0408","-11.1","0,0323","-11.1","0,0323","    3913.6","6","    3913.6","0","    345.2"," ,0","","","      8.19","0","     15.79","0","      0.58","0"
"USC00244297","1975","47.6","-114.68333","883.9","HOT SPRINGS, MT US","    124.0","","     124.0","0","       127","0","        54","0","         1","0","","","        11","0","       170","0","        33","0","       113","0","        18","0","","","        13"," ","  -27.8","0,0209, ","","","  29.0"," ,0,1204, ","   37.2","0,0727, ","0.0","0,0919","-3.9","0,1023","-4.4","0,1110","-8.3","0,1112","-9.4","0,1113","0.0","0,0610","-2.8","0,0526","-5.0","0,0424","-6.7","0,0421","-8.9","0,0402","    4088.5","5","    4088.5","0","    449.0"," ,0","","","      6.90","0","     13.76","0","      0.04","0"
"USC00244297","1976","47.6","-114.68333","883.9","HOT SPRINGS, MT US","    111.6","","     111.6","0","        86","0","        37","0","         0","0","","","         2","0","       159","0","        27","0","       132","0","        11","0","","","         9"," ","  -17.8","0,0302,+","","","  15.7"," ,0,0617, ","   33.9","0,0723,+","0.0","0,0907","-2.8","0,1007","-5.0","0,1016","-8.9","0,1018","-8.9","0,1018","-1.1","0,0521","-4.4","0,0429","-4.4","0,0429","-10.0","0,0312","-10.0","0,0312","    3768.2","2","    3768.2","0","    268.8"," ,0","","","      8.37","0","     15.50","0","      1.24","0"
"USC00244297","1977","47.6","-114.68333","883.9","HOT SPRINGS, MT US","","","","","       111","0","        55","0","         0","0","","","","","","","        43","0","       125","0","        19","0","","","         3"," ","","","","","  19.1"," ,0,0607, ","   36.7","0,0819, ","","","","","","","","","","","","","","","","","","","","","","","","","    405.8"," ,0","","","","","     15.08","0","",""
"USC00244297","1978","47.6","-114.68333","883.9","HOT SPRINGS, MT US","","","","","        99","0","        50","0","         0","0","","","","","","","        44","0","       108","0","        17","0","","","         4"," ","","","","","  24.4"," ,0,0625, ","   35.6","0,0809, ","","","","","","","","","","","","","","","","","","","","","","","","","    353.2"," ,0","","","","","     13.93","0","",""
"USC00244297","1979","47.6","-114.68333","883.9","HOT SPRINGS, MT US","","","","","        75","0","        27","0","         0","0","","","","","","","        46","0","       141","0","        30","0","","","        12"," ","","","","","  15.2"," ,0,0213, ","   37.8","0,0719, ","","","","","","","","","","","","","","","","","","","","","","","","","    250.0"," ,0","","","","","     14.92","0","",""
"USC00244297","1980","47.6","-114.68333","883.9","HOT SPRINGS, MT US","     56.4","","      56.4","0","        76","0","        58","0","         2","0","","","        12","0","       151","0","        35","0","       134","0","         6","0","","","         4"," ","  -26.7","0,0106, ","","","  28.7"," ,0,0523, ","   34.4","0,0722, ","-0.6","0,0831","-5.0","0,1010","-5.0","0,1010","-7.2","0,1023","-10.6","0,1114","-1.7","0,0416","-2.2","0,0413","-5.0","0,0411","-6.7","0,0331","-9.4","0,0316","    3911.8","8","    3911.8","0","    510.4"," ,0","","","      7.72","0","     14.83","0","      0.61","0"
"USC00244297","1981","47.6","-114.68333","883.9","HOT SPRINGS, MT US","    132.2","","     132.2","0","","","","","","","","","         2","0","       166","0","        19","0","       105","0","        21","0","","","         1"," ","  -27.2","0,0210, ","","","","","   36.7","0,0825, ","-2.8","0,0923","-2.8","0,0923","-5.6","0,1005","-8.3","0,1021","-8.9","0,1106","0.0","0,0509","-4.4","0,0505","-4.4","0,0505","-6.7","0,0320","-11.7","0,0212","    3618.0","0","    3618.0","0","","","","","      8.46","0","     15.35","0","      1.58","0"
"USC00244297","1982","47.6","-114.68333","883.9","HOT SPRINGS, MT US","    110.8","","     110.8","0","        73","0","        55","0","         0","0","","","        11","0","       169","0","        41","0","       123","0","        13","0","         6"," ","","","  -26.7","0,0209, ","","","  22.9"," ,0,0220, ","   35.0","0,0822, ","-0.6","0,0913","-2.8","0,0915","-4.4","0,1006","-7.2","0,1020","-12.8","0,1115","0.0","0,0608","-3.3","0,0511","-7.2","0,0420","-7.2","0,0420","-10.0","0,0212","    3828.6","6","    3828.6","0","    421.0"," ,0","","","      7.11","0","     14.16","0","      0.06","0"
"USC00244297","1983","47.6","-114.68333","883.9","HOT SPRINGS, MT US","    120.0","","     120.0","0","        78","0","        51","0","         0","0","","","        12","0","       182","0","        28","0","       123","0","        18","0","","","","","  -35.0","0,1223, ","","","  23.9"," ,0,0618, ","   37.8","0,0807,+","0.0","0,0906","-2.2","0,0910","-6.7","0,0920","-6.7","0,0920","-8.9","0,1122","-0.6","0,0519","-2.8","0,0515","-7.2","0,0414","-7.2","0,0414","-8.9","0,0207","    3726.1","1","    3726.1","0","    366.1"," ,0","","","      7.96","0","     15.49","0","      0.43","0"
"USC00244297","1984","47.6","-114.68333","883.9","HOT SPRINGS, MT US","    184.0","","     184.0","0","        61","0","        37","0","         1","0","","","         7","0","       169","0","        23","0","       112","0","        29","0","","","","","  -27.2","0,0119, ","","","  30.2"," ,0,0621, ","   38.3","0,0726, ","-1.1","0,0913","-2.2","0,0924","-6.7","0,0928","-6.7","0,0928","-8.9","0,1021","-1.1","0,0522","-2.8","0,0507","-4.4","0,0429","-6.7","0,0403","-10.6","0,0219","    4092.5","5","    4092.5","0","    298.5"," ,0","","","      7.69","0","     14.96","0","      0.42","0"
"USC00244297","1985","47.6","-114.68333","883.9","HOT SPRINGS, MT US","","","","","","","","","","","        10","0","","","","","","","","","","","        19"," ","         1"," ","","","   279"," ,0,0208, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","      991"," ,0","","","","","",""
"USC00244297","1986","47.6","-114.68333","883.9","HOT SPRINGS, MT US","","","","","","","","","","","","","","","","","","","","","","","         8"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00244297","1988","47.6","-114.68333","883.9","HOT SPRINGS, MT US","","","","","","","","","","","","","","","","","","","","","","","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00244297","1989","47.6","-114.68333","883.9","HOT SPRINGS, MT US","    112.5","","     112.5","0","       113","0","        56","0","         0","0","        20","0","        14","0","       173","0","        49","0","       120","0","        16","0","         2"," ","","","  -32.2","0,0204, ","   152"," ,0,0213, ","  24.1"," ,0,0825, ","   36.1","0,0801,+","0.0","0,0909","-2.2","0,0911","-5.0","0,1016","-8.3","0,1101","-8.9","0,1115","-0.6","0,0530","-2.8","0,0512","-5.6","0,0411","-13.9","0,0318","-13.9","0,0318","    4160.1","1","    4160.1","0","    478.2"," ,0","     1410"," ,0","      6.64","0","     13.64","0","     -0.36","0"
