"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MXN00019173","1985","25.4167","-99.9833","367.9","PALMITOS GE, MX","   2148.0","","    2148.0","m","        79","m","        29","m","         0","m","         0","m","         6","m","         0","m","       326","m","       174","m","   -5.0","m,0119, ","   8.9"," ,m,1029,+","   45.0","m,0917,+","","","","","-4.4","m,0120","-4.4","m,0120","-4.4","m,0120","","","","","    174.1"," ,m","     23.57","m","     30.38","m","     16.75","m"
"MXN00019173","1988","25.4167","-99.9833","367.9","PALMITOS GE, MX","","","","","        53","m","        48","m","        11","m","","","","","","","","","","","","","  95.3"," ,m,0916, ","","","","","","","","","","","","","","","","","    761.1"," ,m","","","","","",""
"MXN00019173","1993","25.4167","-99.9833","367.9","PALMITOS GE, MX","","","","","        69","m","        56","m","        13","m","","","","","","","","","","","","","  69.6"," ,m,0906, ","","","","","","","","","","","","","","","","","    899.7"," ,m","","","","","",""
"MXN00019173","1994","25.4167","-99.9833","367.9","PALMITOS GE, MX","   2163.0","","    2163.0","m","        51","m","        42","m","         8","m","         0","m","         0","m","         0","m","       361","m","       133","m","    0.6","m,0203, ","  70.4"," ,m,0120, ","   38.9","m,1105, ","","","","","","","","","","","","","","","    631.2"," ,m","     23.91","m","     30.77","m","     17.04","m"
"MXN00019173","1995","25.4167","-99.9833","367.9","PALMITOS GE, MX","","","","","        56","m","        49","m","         9","m","","","","","","","","","","","","","  81.0"," ,m,0811, ","","","","","","","","","","","","","","","","","    771.7"," ,m","","","","","",""
"MXN00019173","1996","25.4167","-99.9833","367.9","PALMITOS GE, MX","   2291.0","","    2291.0","m","        28","m","        25","m","        11","m","         0","m","         0","m","         0","m","       335","m","       183","m","    0.6","m,0204, ","  63.0"," ,m,0823, ","   38.9","m,1018,+","","","","","","","","","","","     308.3","3","     308.3","m","    556.0"," ,m","     23.98","m","     31.22","m","     16.73","m"
"MXN00019173","1997","25.4167","-99.9833","367.9","PALMITOS GE, MX","","","","","        53","m","        42","m","        10","m","","","","","","","","","","","","","  77.0"," ,m,0930, ","","","","","","","","","","","","","","","","","    692.1"," ,m","","","","","",""
"MXN00019173","1999","25.4167","-99.9833","367.9","PALMITOS GE, MX","   1944.3","","    1944.3","m","        38","m","        33","m","         8","m","         0","m","         2","m","         0","m","       332","m","        66","m","    0.0","m,0214,+"," 194.1"," ,m,0824, ","   38.9","m,0805,+","","","","","0.0","m,0214","","","","","     125.4","4","     125.4","m","    720.8"," ,m","     23.06","m","     28.72","m","     17.40","m"
"MXN00019173","2000","25.4167","-99.9833","367.9","PALMITOS GE, MX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     211.7","7","     211.7","m","","","","","","","",""
"MXN00019173","2001","25.4167","-99.9833","367.9","PALMITOS GE, MX","   1670.0","","    1670.0","m","        62","m","        47","m","        11","m","         0","m","         1","m","         0","m","       307","m","       111","m","    0.0","m,0101, ","  98.3"," ,m,0909, ","   38.9","m,0730,+","","","","","0.0","m,0101","","","","","","","","","    970.8"," ,m","     21.65","m","     27.89","m","     15.42","m"
"MXN00019173","2002","25.4167","-99.9833","367.9","PALMITOS GE, MX","   1807.6","","    1807.6","m","        58","m","        42","m","        15","m","         0","m","         1","m","         0","m","       315","m","       115","m","    0.0","m,0104, ","  98.8"," ,m,1030, ","   40.6","m,0502, ","","","","","0.0","m,0104","","","","","     324.5","5","     324.5","m","    975.7"," ,m","     22.09","m","     28.60","m","     15.58","m"
"MXN00019173","2003","25.4167","-99.9833","367.9","PALMITOS GE, MX","","","","","        70","m","        56","m","        18","m","","","","","","","","","","","",""," 152.4"," ,m,0901, ","","","","","","","","","","","","","     439.1","1","     439.1","m","   1388.8"," ,m","","","","","",""
"MXN00019173","2004","25.4167","-99.9833","367.9","PALMITOS GE, MX","   2087.0","","    2087.0","m","        63","m","        44","m","        11","m","         0","m","         1","m","         0","m","       329","m","       159","m","    0.0","m,1215, "," 215.9"," ,m,0902, ","   42.8","m,0719,+","0.0","m,1215","","","","","","","","","","","","","   1114.5"," ,m","     23.06","m","     30.60","m","     15.52","m"
"MXN00019173","2005","25.4167","-99.9833","367.9","PALMITOS GE, MX","   2092.1","","    2092.1","m","        62","m","        47","m","        11","m","         0","m","         0","m","         0","m","       327","m","       181","m","    0.6","m,0114, "," 217.2"," ,m,0720, ","   43.9","m,0708,+","","","","","","","","","","","     335.0","0","     335.0","m","   1157.9"," ,m","     23.15","m","     31.12","m","     15.19","m"
"MXN00019173","2006","25.4167","-99.9833","367.9","PALMITOS GE, MX","","","","","        49","m","        35","m","        10","m","","","","","","","","","","","","","  88.4"," ,m,1013, ","","","","","","","","","","","","","","","","","    712.7"," ,m","","","","","",""
