"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DYTS","DYTS_ATTRIBUTES"
"USC00028653","1973","33.88333","-111.83333","1122.0","TONTO HILLS, AZ US","         2"," "
"USC00028653","1974","33.88333","-111.83333","1122.0","TONTO HILLS, AZ US","         3"," "
