"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"THM00048453","2008","13.667","100.617","6.0","BANG NA AGROMET, TH","         0","S","       362","S","       253","S","   36.6","S,0415, ","     32.86","S"
"THM00048453","2012","13.667","100.617","6.0","BANG NA AGROMET, TH","         0","S","       366","S","       320","S","   38.8","S,0515, ","     33.86","S"
"THM00048453","2015","13.667","100.617","6.0","BANG NA AGROMET, TH","         0","S","       350","S","       303","S","   38.8","S,0421, ","     34.03","S"
"THM00048453","2020","13.667","100.617","6.0","BANG NA AGROMET, TH","         0","S","       339","S","       289","S","   38.0","S,0522, ","     33.70","S"
"THM00048453","2022","13.667","100.617","6.0","BANG NA AGROMET, TH","         0","S","       358","S","       296","S","   38.4","S,0414, ","     33.45","S"
