"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UPM00033934","1945","45.717","34.4","8.0","DZANKOJ, UP","        94","I","        34","I","         1","I","","","","","","","  31.5"," ,I,0605, ","","","","","","","","","","","","","","","","","","","","","    332.9"," ,I","",""
"UPM00033934","1946","45.717","34.4","8.0","DZANKOJ, UP","        66","I","        32","I","         1","I","","","","","","","  30.7"," ,I,1007, ","","","","","","","","","","","","","","","","","","","","","    335.1"," ,I","",""
"UPM00033934","1949","45.717","34.4","8.0","DZANKOJ, UP","        82","I","        25","I","         2","I","","","","","","","  48.2"," ,I,0721, ","","","","","","","","","","","","","","","","","","","","","    322.5"," ,I","",""
"UPM00033934","1950","45.717","34.4","8.0","DZANKOJ, UP","        80","I","        31","I","         1","I","","","","","","","  68.0"," ,I,1008, ","","","","","","","","","","","","","","","","","","","","","    328.4"," ,I","",""
"UPM00033934","1951","45.717","34.4","8.0","DZANKOJ, UP","        72","I","        32","I","         1","I","","","","","","","  38.5"," ,I,0501, ","","","","","","","","","","","","","","","","","","","","","    312.1"," ,I","",""
"UPM00033934","1952","45.717","34.4","8.0","DZANKOJ, UP","        75","I","        39","I","         2","I","","","","","","","  27.9"," ,I,0617, ","","","","","","","","","","","","","","","","","","","","","    384.6"," ,I","",""
"UPM00033934","1953","45.717","34.4","8.0","DZANKOJ, UP","        81","I","        33","I","         1","I","","","","","","","  28.7"," ,I,0614, ","","","","","","","","","","","","","","","","","","","","","    306.1"," ,I","",""
"UPM00033934","1954","45.717","34.4","8.0","DZANKOJ, UP","        76","I","        43","I","         2","I","","","","","","","  38.8"," ,I,0709, ","","","","","","","","","","","","","","","","","","","","","    340.5"," ,I","",""
"UPM00033934","1956","45.717","34.4","8.0","DZANKOJ, UP","        95","I","        39","I","         3","I","","","","","","","  37.6"," ,I,0723, ","","","","","","","","","","","","","","","","","","","","","    453.3"," ,I","",""
"UPM00033934","1957","45.717","34.4","8.0","DZANKOJ, UP","        74","I","        40","I","         0","I","","","","","","","  18.4"," ,I,0809, ","","","","","","","","","","","","","","","","","","","","","    367.1"," ,I","",""
"UPM00033934","1959","45.717","34.4","8.0","DZANKOJ, UP","        96","I","        43","I","         1","I","","","","","","","  29.4"," ,I,0830, ","","","","","","","","","","","","","","","","","","","","","    477.1"," ,I","",""
"UPM00033934","1961","45.717","34.4","8.0","DZANKOJ, UP","        81","I","        36","I","         2","I","","","","","","","  29.7"," ,I,0524, ","","","","","","","","","","","","","","","","","","","","","    336.0"," ,I","",""
"UPM00033934","1962","45.717","34.4","8.0","DZANKOJ, UP","        94","I","        50","I","         1","I","","","","","","","  31.5"," ,I,0607, ","","","","","","","","","","","","","","","","","","","","","    405.0"," ,I","",""
"UPM00033934","1963","45.717","34.4","8.0","DZANKOJ, UP","        83","I","        33","I","         1","I","","","","","","","  26.3"," ,I,0718, ","","","","","","","","","","","","","","","","","","","","","    320.1"," ,I","",""
"UPM00033934","1964","45.717","34.4","8.0","DZANKOJ, UP","        90","I","        45","I","         3","I","","","","","","","  31.3"," ,I,0611, ","","","","","","","","","","","","","","","","","","","","","    438.9"," ,I","",""
"UPM00033934","1965","45.717","34.4","8.0","DZANKOJ, UP","        96","I","        44","I","         1","I","","","","","","","  28.6"," ,I,0826, ","","","","","","","","","","","","","","","","","","","","","    387.0"," ,I","",""
"UPM00033934","1966","45.717","34.4","8.0","DZANKOJ, UP","       116","I","        46","I","         2","I","","","","","","","  72.5"," ,I,0812, ","","","","","","","","","","","","","","","","","","","","","    507.8"," ,I","",""
"UPM00033934","1967","45.717","34.4","8.0","DZANKOJ, UP","       107","I","        45","I","         3","I","","","","","","","  45.7"," ,I,0809, ","","","","","","","","","","","","","","","","","","","","","    477.7"," ,I","",""
"UPM00033934","1968","45.717","34.4","8.0","DZANKOJ, UP","        90","I","        42","I","         2","I","","","","","","","  54.8"," ,I,0906, ","","","","","","","","","","","","","","","","","","","","","    387.6"," ,I","",""
"UPM00033934","1969","45.717","34.4","8.0","DZANKOJ, UP","       108","I","        51","I","         1","I","","","","","","","  26.7"," ,I,0501, ","","","","","","","","","","","","","","","","","","","","","    449.2"," ,I","",""
"UPM00033934","1970","45.717","34.4","8.0","DZANKOJ, UP","       122","I","        46","I","         1","I","","","","","","","  32.2"," ,I,0603, ","","","","","","","","","","","","","","","","","","","","","    456.2"," ,I","",""
