"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00514400","2000","21.18039","-157.23169","94.2","KEPUHI SHERATON 550.2, HI US","        99","0","        25","0","         2","0","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","  47.5"," ,0,0621, ","       0.0","0","       0.0","0","    316.7"," ,0","        0"," ,0"
"USC00514400","2001","21.18039","-157.23169","94.2","KEPUHI SHERATON 550.2, HI US","","","","","","","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","        0"," ,0"
"USC00514400","2002","21.18039","-157.23169","94.2","KEPUHI SHERATON 550.2, HI US","","","","","","","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","        0"," ,0"
"USC00514400","2004","21.18039","-157.23169","94.2","KEPUHI SHERATON 550.2, HI US","","","","","","","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","    892.8"," ,0","        0"," ,0"
"USC00514400","2005","21.18039","-157.23169","94.2","KEPUHI SHERATON 550.2, HI US","","","","","","","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","    406.0"," ,0","        0"," ,0"
"USC00514400","2006","21.18039","-157.23169","94.2","KEPUHI SHERATON 550.2, HI US","","","","","","","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","        0"," ,0"
