"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00046332","1924","37.78333","-122.16667","134.1","OAKLAND, CA US","     51.2","","      51.2","6","","","","","","","","","","","         0","6","         3","6","         0","6","        77","6","         1","6","","","","","   -0.6","6,1219, ","","","","","","","   32.2","6,0620, ","0.0","6,1217","","","0.0","6,0102","","","    1567.6","6","    1567.6","6","","","","","     13.62","6","     17.49","6","      9.75","6"
"USC00046332","1925","37.78333","-122.16667","134.1","OAKLAND, CA US","     60.5","","      60.5","6","","","","","","","","","","","         0","6","         0","6","         0","6","        64","6","         2","6","","","","","    3.3","6,1231,+","","","","","","","   35.0","6,0624, ","","","","","","","","","    1798.8","8","    1798.8","6","","","","","     13.90","6","     17.31","6","     10.49","6"
"USC00046332","1926","37.78333","-122.16667","134.1","OAKLAND, CA US","     77.5","","      77.5","6","        65","6","        41","6","        11","6","","","","","         0","6","         0","6","         0","6","       116","6","         1","6","","","","","    0.6","6,0111, ","","","","","  63.0"," ,6,0131, ","   32.2","6,0715, ","","","","","","","","","    1506.8","8","    1506.8","6","    725.4"," ,6","","","     14.65","6","     18.41","6","     10.89","6"
"USC00046332","1927","37.78333","-122.16667","134.1","OAKLAND, CA US","     37.6","","      37.6","6","","","","","","","","","","","         0","6","         0","6","         0","6","        78","6","         0","6","","","","","    2.8","6,1211,+","","","","","","","   31.7","6,0630, ","","","","","","","","","    1665.4","4","    1665.4","6","","","","","     13.58","6","     17.00","6","     10.17","6"
"USC00046332","1928","37.78333","-122.16667","134.1","OAKLAND, CA US","     44.5","","      44.5","6","        60","6","        36","6","         6","6","","","","","         0","6","         0","6","         0","6","        64","6","         2","6","","","","","    1.1","6,0116, ","","","","","  67.6"," ,6,0323, ","   33.9","6,0921, ","","","","","","","","","    1642.0","0","    1642.0","6","    564.3"," ,6","","","     13.63","6","     17.16","6","     10.10","6"
"USC00046332","1929","37.78333","-122.16667","134.1","OAKLAND, CA US","    103.3","","     103.3","6","        43","6","        24","6","         4","6","","","","","         0","6","         1","6","         0","6","        84","6","         3","6","","","","","    0.0","6,0207, ","","","","","  41.4"," ,6,1210, ","   33.3","6,0621, ","","","","","0.0","6,0207","","","    2024.7","7","    2024.7","6","    310.8"," ,6","","","     13.79","6","     17.62","6","      9.96","6"
"USC00046332","1930","37.78333","-122.16667","134.1","OAKLAND, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1497.1","1","    1497.1","6","","","","","","","","","",""
"USC00046332","1931","37.78333","-122.16667","134.1","OAKLAND, CA US","    121.3","","     121.3","6","","","","","","","","","","","         0","6","         0","6","         0","6","        92","6","         3","6","","","","","    1.7","6,1212, ","","","","","","","   36.7","6,0703, ","","","","","","","","","","","","","","","","","     14.55","6","     18.16","6","     10.94","6"
"USC00046332","1932","37.78333","-122.16667","134.1","OAKLAND, CA US","     73.5","","      73.5","6","        53","6","        31","6","         2","6","","","","","         0","6","         3","6","         0","6","        93","6","         1","6","","","","","   -3.9","6,1211, ","","","","","  33.5"," ,6,1219, ","   33.9","6,0909, ","-1.7","6,1210","-3.9","6,1211","","","","","    1819.6","6","    1819.6","6","    308.4"," ,6","","","     13.78","6","     17.49","6","     10.06","6"
"USC00046332","1933","37.78333","-122.16667","134.1","OAKLAND, CA US","     82.0","","      82.0","6","        49","6","        36","6","         2","6","","","","","         0","6","         1","6","         0","6","        77","6","         0","6","","","","","    0.0","6,0117, ","","","","","  35.8"," ,6,1030, ","   31.1","6,1005, ","","","","","0.0","6,0117","","","    1877.1","1","    1877.1","6","    478.4"," ,6","","","     13.45","6","     17.20","6","      9.69","6"
"USC00046332","1934","37.78333","-122.16667","134.1","OAKLAND, CA US","     88.7","","      88.7","6","        60","6","        32","6","         2","6","","","","","         0","6","         0","6","         0","6","        98","6","         1","6","","","","","    3.9","6,0111, ","","","","","  44.5"," ,6,1118, ","   34.4","6,0629, ","","","","","","","","","    1372.8","8","    1372.8","6","    397.3"," ,6","","","     14.88","6","     18.56","6","     11.19","6"
"USC00046332","1935","37.78333","-122.16667","134.1","OAKLAND, CA US","     94.2","","      94.2","6","        71","6","        42","6","         3","6","","","","","         0","6","         0","6","         0","6","        85","6","         2","6","","","","","    1.1","6,0120, ","","","","","  41.7"," ,6,0104, ","   32.2","6,0811,+","","","","","","","","","    1608.9","9","    1608.9","6","    527.9"," ,6","","","     13.73","6","     17.46","6","      9.99","6"
"USC00046332","1936","37.78333","-122.16667","134.1","OAKLAND, CA US","    152.2","","     152.2","6","        58","6","        38","6","         6","6","","","","","         0","6","         0","6","         0","6","       125","6","         3","6","","","","","    2.8","6,1229,+","","","","","  47.8"," ,6,0213, ","   32.8","6,0908,+","","","","","","","","","    1563.5","5","    1563.5","6","    620.6"," ,6","","","     14.93","6","     18.80","6","     11.06","6"
"USC00046332","1937","37.78333","-122.16667","134.1","OAKLAND, CA US","    105.9","","     105.9","6","        75","6","        52","6","         9","6","","","","","         0","6","         7","6","         0","6","       108","6","         2","6","         2"," ","","","   -3.9","6,0108, ","","","","","  64.5"," ,6,1210, ","   32.8","6,0811, ","","","","","-0.6","6,0123","-3.3","6,0121","    1734.9","9","    1734.9","6","    777.7"," ,6","","","     13.98","6","     17.65","6","     10.32","6"
"USC00046332","1938","37.78333","-122.16667","134.1","OAKLAND, CA US","     64.8","","      64.8","6","        74","6","        49","6","         7","6","","","","","         0","6","         0","6","         0","6","        83","6","         0","6","","","","","    2.8","6,0107, ","","","","","  40.6"," ,6,0211, ","   30.0","6,0909, ","","","","","","","","","    1549.3","3","    1549.3","6","    652.4"," ,6","","","     14.08","6","     17.68","6","     10.47","6"
"USC00046332","1939","37.78333","-122.16667","134.1","OAKLAND, CA US","    140.1","","     140.1","6","        48","6","        27","6","         2","6","","","","","         0","6","         0","6","         0","6","       132","6","         9","6","","","","","    1.1","6,0201, ","","","","","  64.8"," ,6,0308, ","   37.8","6,0922,+","","","","","","","","","    1610.2","2","    1610.2","6","    350.1"," ,6","","","     14.42","6","     18.98","6","      9.85","6"
"USC00046332","1940","37.78333","-122.16667","134.1","OAKLAND, CA US","","","","","        83","6","        53","6","        11","6","","","","","","","","","","","","","","","","","","","","","","","","","  82.6"," ,6,0330, ","","","","","","","","","","","    1379.2","2","    1379.2"," ","    982.0"," ,6","","","","","","","",""
"USC00046332","1942","37.78333","-122.16667","134.1","OAKLAND, CA US","     62.7","","      62.7","6","        70","6","        46","6","         9","6","","","","","         0","6","         5","6","         0","6","       124","6","         3","6","","","","","   -0.6","6,0104,+","","","",""," 103.6"," ,6,1117, ","   35.0","6,0628, ","","","","","0.0","6,0314","","","","","","","    769.5"," ,6","","","     13.77","6","     19.01","6","      8.53","6"
"USC00046332","1943","37.78333","-122.16667","134.1","OAKLAND, CA US","    110.9","","     110.9","6","        63","6","        37","6","         3","6","","","","","         0","6","         4","6","         0","6","       141","6","        11","6","","","","","   -2.2","6,0118, ","","","","","  62.0"," ,6,0121, ","   36.7","6,0921, ","","","","","0.0","6,0209","-2.2","6,0118","    1552.5","5","    1552.5","6","    474.2"," ,6","","","     14.44","6","     19.85","6","      9.02","6"
"USC00046332","1944","37.78333","-122.16667","134.1","OAKLAND, CA US","     60.7","","      60.7","6","        75","6","        44","6","         6","6","","","","","         0","6","         0","6","         0","6","       119","6","         5","6","","","","","    1.1","6,0104, ","","","","","  41.1"," ,6,1109, ","   38.9","6,0909, ","","","","","","","","","    1721.5","5","    1721.5","6","    652.2"," ,6","","","     13.49","6","     18.88","6","      8.09","6"
"USC00046332","1945","37.78333","-122.16667","134.1","OAKLAND, CA US","    100.2","","     100.2","6","        73","6","        50","6","         6","6","","","         0","6","         0","6","         1","6","         0","6","       130","6","        10","6","","","","","    0.0","6,0122, ","","","     0","T,6,1216, ","  62.0"," ,6,0201, ","   35.0","6,0618,+","","","","","0.0","6,0122","","","    1825.8","8","    1825.8","6","    753.1"," ,6","        0","T,6","     13.69","6","     19.06","6","      8.32","6"
"USC00046332","1946","37.78333","-122.16667","134.1","OAKLAND, CA US","     84.2","","      84.2","6","        55","6","        33","6","         3","6","","","         0","6","         0","6","         7","6","         0","6","       123","6","         7","6","","","","","   -1.1","6,0131,+","","","     0"," ,6,1231,+","  41.1"," ,6,0104, ","   37.2","6,0802, ","","","","","0.0","6,0211","","","    1809.0","0","    1809.0","6","    354.5"," ,6","        0"," ,6","     13.28","6","     18.85","6","      7.70","6"
"USC00046332","1947","37.78333","-122.16667","134.1","OAKLAND, CA US","     94.2","","      94.2","6","        51","6","        30","6","         4","6","","","","","         0","6","         9","6","         0","6","       135","6","         7","6","","","","","   -1.1","6,0118,+","","","","","  36.8"," ,6,1009, ","   35.6","6,0621, ","0.0","6,1122","","","-1.1","6,0118","","","    1702.5","5","    1702.5","6","    419.4"," ,6","","","     14.05","6","     19.40","6","      8.69","6"
"USC00046332","1948","37.78333","-122.16667","134.1","OAKLAND, CA US","     40.9","","      40.9","0","        72","0","        51","0","         1","0","","","         0","0","         0","0","         8","0","         0","0","        97","0","         3","0","        64"," ","","","   -1.7","0,1223,+","","","     0","T,0,1215,+","  38.4"," ,0,1226, ","   35.6","0,0714, ","-0.6","0,1222","","","0.0","6,0213","","","    1828.7","7","    1828.7","0","    413.3"," ,0","        0","T,0","     13.24","0","     18.25","0","      8.24","0"
"USC00046332","1949","37.78333","-122.16667","134.1","OAKLAND, CA US","","","","","        50","0","        31","0","         4","0","        0","","         0","0","","","","","","","","","","","        78"," ","         3"," ","","","     0"," ,0,1231,+","     0","T,0,1018,+","  37.6"," ,0,1109, ","","","","","","","","","","","    1868.2","2","    1868.2","0","    411.7"," ,0","        0","T,0","","","","","",""
"USC00046332","1950","37.78333","-122.16667","134.1","OAKLAND, CA US","    179.4","","     179.4","0","        78","0","        46","0","        11","0","        0","","         0","0","         0","0","        13","0","         0","0","       180","0","        16","0","        63"," ","         1"," ","   -2.2","0,0130, ","     0"," ,0,1231,+","     0","T,0,0503,+","  78.2"," ,0,1203, ","   39.4","0,0902, ","","","","","-1.1","0,0201","-2.2","0,0130","","","","","    893.5"," ,0","        0","T,0","     14.66","0","     20.51","0","      8.81","0"
"USC00046332","1951","37.78333","-122.16667","134.1","OAKLAND, CA US","     62.1","","      62.1","0","        72","0","        47","0","        10","0","        0","","         0","0","         0","0","         4","0","         0","0","       115","0","         7","0","       129"," ","","","   -0.6","0,1221,+","     0"," ,0,1231,+","     0","T,0,1203,+","  57.9"," ,0,1201, ","   35.6","0,0525, ","-0.6","0,1220","","","-0.6","0,0130","","","    1485.5","5","    1485.5","0","    759.8"," ,0","        0","T,0","     13.83","0","     18.71","0","      8.94","0"
"USC00046332","1952","37.78333","-122.16667","134.1","OAKLAND, CA US","    160.2","","     160.2","0","        71","0","        53","0","        10","0","        0","","         0","0","         0","0","         5","0","         0","0","       170","0","        11","0","       136"," ","         1"," ","   -1.1","0,0102,+","     0"," ,0,1231,+","     0","T,0,0314,+","  56.4"," ,0,1207, ","   37.8","0,0901, ","","","","","0.0","0,0109","","","    1701.9","9","    1701.9","0","    821.2"," ,0","        0","T,0","     14.35","0","     20.10","0","      8.59","0"
"USC00046332","1953","37.78333","-122.16667","134.1","OAKLAND, CA US","    160.5","","     160.5","0","        64","0","        37","0","         3","0","        0","","         0","0","         0","0","         2","0","         0","0","       177","0","        10","0","       118"," ","         1"," ","   -1.1","0,0302,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  39.4"," ,0,0319, ","   37.2","0,0913, ","","","","","-1.1","0,0302","","","    1517.7","7","    1517.7","0","    408.0"," ,0","        0"," ,0","     14.93","0","     21.18","0","      8.68","0"
"USC00046332","1954","37.78333","-122.16667","134.1","OAKLAND, CA US","    132.0","","     132.0","0","        69","0","        40","0","         6","0","        0","","         0","0","         0","0","         6","0","         0","0","       194","0","        10","0","       125"," ","","","   -1.1","0,1227, ","     0"," ,0,1231,+","     0","T,0,0320,+","  47.8"," ,0,0117, ","   38.9","0,0728, ","-0.6","0,1221","","","","","","","    1301.0","0","    1301.0","0","    529.2"," ,0","        0","T,0","     14.69","0","     21.09","0","      8.29","0"
"USC00046332","1955","37.78333","-122.16667","134.1","OAKLAND, CA US","    128.7","","     128.7","0","        66","0","        45","0","         7","0","        0","","         0","0","         0","0","        10","0","         0","0","       177","0","        12","0","       108"," ","         3"," ","   -0.6","0,0128,+","     0"," ,0,1231,+","     0","T,0,0429,+","  56.9"," ,0,1222, ","   37.2","0,0903, ","0.0","0,1228","","","0.0","0,0301","","","    1653.9","9","    1653.9","0","    704.6"," ,0","        0","T,0","     14.02","0","     20.62","0","      7.41","0"
"USC00046332","1956","37.78333","-122.16667","134.1","OAKLAND, CA US","    112.6","","     112.6","0","        63","0","        34","0","         4","0","        0","","         0","0","         0","0","         4","0","         0","0","       202","0","         9","0","       133"," ","         2"," ","   -1.1","0,0306,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  53.6"," ,0,0114, ","   36.1","0,0627,+","","","","","-1.1","0,0306","","","    1604.7","7","    1604.7","0","    441.5"," ,0","        0"," ,0","     14.49","0","     21.20","0","      7.79","0"
"USC00046332","1957","37.78333","-122.16667","134.1","OAKLAND, CA US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","","","","","","","","","        0"," ,0","","","","","",""
