"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UY000086430","1935","-32.333","-58.033","61.0","PAYSANDU, UY","","","","","        68","I","        46","I","        10","I","         0","I","        18","I","         0","I","       236","I","        40","I","   -4.0","I,0723,+","  96.0"," ,I,0412, ","   40.0","I,0223,+","-1.0","I,0622","-4.0","I,0722","","","","","0.0","I,0909","","","     984.3","3","     984.3","I","    905.8"," ,I","     17.44","I","     24.50","I","     10.39","I"
"UY000086430","1936","-32.333","-58.033","61.0","PAYSANDU, UY","    749.5","","     749.5","I","        91","I","        69","I","        17","I","         0","I","         9","I","         0","I","       220","I","        42","I","   -3.0","I,0811,+","  83.0"," ,I,0511, ","   38.0","I,0314, ","0.0","I,0627","","","","","","","0.0","I,0909","-3.0","I,0811","     934.5","5","     934.5","I","   1359.7"," ,I","     17.77","I","     23.86","I","     11.68","I"
"UY000086430","1937","-32.333","-58.033","61.0","PAYSANDU, UY","    704.7","","     704.7","I","        64","I","        52","I","        14","I","         0","I","         8","I","         0","I","       241","I","        63","I","   -4.0","I,0725, ","  97.0"," ,I,0509, ","   41.0","I,1225,+","-1.0","I,0630","-3.0","I,0724","","","","","0.0","I,1028","","","    1024.8","8","    1024.8","I","    960.6"," ,I","     17.65","I","     25.26","I","     10.04","I"
"UY000086430","1938","-32.333","-58.033","61.0","PAYSANDU, UY","    634.3","","     634.3","I","        81","I","        59","I","        21","I","         0","I","         8","I","         0","I","       222","I","        44","I","   -2.0","I,0820, ","  98.0"," ,I,0329, ","   40.0","I,1231, ","0.0","I,0628","","","","","","","-1.0","I,0914","","","    1054.9","9","    1054.9","I","   1332.3"," ,I","     17.12","I","     23.73","I","     10.50","I"
"UY000086430","1939","-32.333","-58.033","61.0","PAYSANDU, UY","    722.1","","     722.1","I","        82","I","        57","I","        12","I","         0","I","         3","I","         0","I","       236","I","        32","I","   -4.0","I,0723, ","  89.0"," ,I,0317, ","   41.0","I,0101, ","-4.0","I,0723","-4.0","I,0723","","","","","-2.0","I,0822","","","     914.4","4","     914.4","I","   1064.1"," ,I","     17.63","I","     24.06","I","     11.21","I"
"UY000086430","1940","-32.333","-58.033","61.0","PAYSANDU, UY","    686.8","","     686.8","I","       103","I","        78","I","        23","I","         0","I","         3","I","         0","I","       213","I","        40","I","   -1.0","I,0827,+","  79.0"," ,I,1203, ","   38.0","I,0114,+","0.0","I,0611","","","","","","","-1.0","I,0827","","","     978.2","2","     978.2","I","   1746.0"," ,I","     17.60","I","     23.64","I","     11.56","I"
"UY000086430","1941","-32.333","-58.033","61.0","PAYSANDU, UY","    587.9","","     587.9","I","        84","I","        60","I","        22","I","         0","I","        14","I","         0","I","       207","I","        25","I","   -4.0","I,0825, ","  73.0"," ,I,0121, ","   35.0","I,0125,+","0.0","I,0530","-3.0","I,0625","","","","","0.0","I,0926","-4.0","I,0825","    1096.7","7","    1096.7","I","   1383.4"," ,I","     16.88","I","     23.31","I","     10.46","I"
"UY000086430","1942","-32.333","-58.033","61.0","PAYSANDU, UY","    723.2","","     723.2","I","        72","I","        55","I","        10","I","         0","I","        17","I","         0","I","       220","I","        77","I","   -3.0","I,0723, ","  86.0"," ,I,0322, ","   41.0","I,1231, ","0.0","I,0507","-3.0","I,0723","","","","","-1.0","I,0826","","","    1137.0","0","    1137.0","I","    921.5"," ,I","     17.53","I","     24.61","I","     10.45","I"
"UY000086430","1943","-32.333","-58.033","61.0","PAYSANDU, UY","   1002.5","","    1002.5","I","        56","I","        43","I","         9","I","         0","I","        15","I","         0","I","       220","I","        63","I","   -4.0","I,0706, ","  52.0"," ,I,0911, ","   44.0","I,0120, ","-4.0","I,0706","-4.0","I,0706","","","","","0.0","I,0915","-3.0","I,0823","    1014.7","7","    1014.7","I","    709.6"," ,I","     17.87","I","     24.59","I","     11.15","I"
"UY000086430","1944","-32.333","-58.033","61.0","PAYSANDU, UY","    619.5","","     619.5","I","        62","I","        53","I","        10","I","         0","I","        11","I","         0","I","       251","I","        35","I","   -6.0","I,0627, "," 100.0"," ,I,1001, ","   41.0","I,1219, ","-2.0","I,0609","-3.0","I,0626","-6.0","I,0627","","","0.0","I,0901","","","     888.5","5","     888.5","I","   1012.6"," ,I","     17.77","I","     24.38","I","     11.17","I"
"UY000086430","1945","-32.333","-58.033","61.0","PAYSANDU, UY","    784.9","","     784.9","I","        65","I","        52","I","         7","I","         0","I","        16","I","         0","I","       243","I","        50","I","   -7.0","I,0623, ","  61.0"," ,I,0921, ","   39.0","I,0114,+","0.0","I,0516","-3.0","I,0606","-7.0","I,0623","-7.0","I,0623","","","","","     902.5","5","     902.5","I","    866.2"," ,I","     17.84","I","     24.85","I","     10.83","I"
"UY000086430","1946","-32.333","-58.033","61.0","PAYSANDU, UY","    671.0","","     671.0","I","        85","I","        65","I","        20","I","         0","I","        11","I","         0","I","       224","I","        24","I","   -4.0","I,0622, ","  96.0"," ,I,0522, ","   36.0","I,0220,+","0.0","I,0601","-4.0","I,0622","","","","","","","","","","","","","   1486.1"," ,I","     17.21","I","     23.23","I","     11.19","I"
"UY000086430","1947","-32.333","-58.033","61.0","PAYSANDU, UY","","","","","        61","I","        46","I","        11","I","         0","I","         9","I","         0","I","       226","I","        24","I","   -5.0","I,0714, "," 110.0"," ,I,0208, ","   36.0","I,1231,+","-4.0","I,0710","-4.0","I,0710","-5.0","I,0714","","","-1.0","I,0904","-3.0","I,0812","    1057.1","1","    1057.1","I","    878.8"," ,I","     17.20","I","     23.73","I","     10.67","I"
"UY000086430","1948","-32.333","-58.033","61.0","PAYSANDU, UY","    551.7","","     551.7","I","        75","I","        59","I","        16","I","         0","I","        23","I","         0","I","       220","I","        22","I","   -4.0","I,0808,+"," 100.0"," ,I,0411, ","   40.0","I,0102, ","0.0","I,0518","-3.0","I,0728","","","","","-3.0","I,0827","-3.0","I,0827","    1081.5","5","    1081.5","I","   1441.5"," ,I","     17.08","I","     23.04","I","     11.12","I"
"UY000086430","1949","-32.333","-58.033","61.0","PAYSANDU, UY","    731.4","","     731.4","I","        74","I","        63","I","        15","I","         0","I","        22","I","         0","I","       208","I","        38","I","   -3.0","I,0810,+","  96.0"," ,I,0618, ","   40.0","I,1220, ","0.0","I,0425","-3.0","I,0721","","","","","0.0","I,0907","-3.0","I,0810","    1089.7","7","    1089.7","I","   1271.3"," ,I","     17.28","I","     23.27","I","     11.30","I"
"UY000086430","1950","-32.333","-58.033","61.0","PAYSANDU, UY","","","","","        73","I","        64","I","        17","I","         0","I","         4","I","         0","I","       212","I","        45","I","    0.0","I,0802,+"," 133.0"," ,I,0629, ","   40.0","I,1221,+","0.0","I,0708","","","","","","","0.0","I,0802","","","","","","","   1535.7"," ,I","     17.75","I","     23.93","I","     11.57","I"
"UY000086430","1951","-32.333","-58.033","61.0","PAYSANDU, UY","    622.1","","     622.1","I","        61","I","        47","I","        14","I","         0","I","        12","I","         0","I","       242","I","        14","I","   -3.0","I,0630, ","  74.0"," ,I,1112, ","   37.0","I,0106,+","-2.0","I,0628","-3.0","I,0630","","","","","0.0","I,1019","","","","","","","    979.0"," ,I","     17.48","I","     23.77","I","     11.18","I"
"UY000086430","1952","-32.333","-58.033","61.0","PAYSANDU, UY","","","","","        87","I","        66","I","        11","I","         0","I","         9","I","         0","I","       218","I","        62","I","   -2.0","I,0909,+","  84.0"," ,I,0330, ","   40.0","I,1227, ","-1.0","I,0609","","","","","","","-2.0","I,0909","","","    1076.8","8","    1076.8","I","   1095.0"," ,I","     17.77","I","     23.82","I","     11.71","I"
"UY000086430","1953","-32.333","-58.033","61.0","PAYSANDU, UY","    827.4","","     827.4","I","        67","I","        54","I","        12","I","         0","I","        14","I","         0","I","       226","I","        48","I","   -5.0","I,0720, "," 152.0"," ,I,1127, ","   40.0","I,0227,+","0.0","I,0619","-4.0","I,0706","-5.0","I,0720","","","0.0","I,0828","","","    1038.1","1","    1038.1","I","   1144.4"," ,I","     17.93","I","     23.98","I","     11.89","I"
"UY000086430","1954","-32.333","-58.033","61.0","PAYSANDU, UY","    850.2","","     850.2","I","       131","I","       102","I","        21","I","         0","I","         8","I","         0","I","       220","I","        48","I","   -3.0","I,0704, "," 152.0"," ,I,1127, ","   39.0","I,1204, ","0.0","I,0517","-3.0","I,0704","","","","","-1.0","I,0810","","","     961.7","7","     961.7","I","   1930.5"," ,I","     18.02","I","     24.06","I","     11.97","I"
"UY000086430","1955","-32.333","-58.033","61.0","PAYSANDU, UY","    761.1","","     761.1","I","        77","I","        59","I","        20","I","         0","I","        24","I","         0","I","       205","I","        40","I","   -6.0","I,0731,+"," 115.0"," ,I,0215, ","   39.0","I,1224,+","0.0","I,0609","-3.0","I,0620","-6.0","I,0708","","","0.0","I,0825","-3.0","I,0801","    1282.0","0","    1282.0","I","   1330.1"," ,I","     16.80","I","     23.33","I","     10.28","I"
"UY000086430","1956","-32.333","-58.033","61.0","PAYSANDU, UY","    634.0","","     634.0","I","        81","I","        63","I","        21","I","         0","I","        28","I","         0","I","       201","I","        27","I","   -4.0","I,0707, ","  97.0"," ,I,0113, ","   41.0","I,0102, ","-2.0","I,0510","-3.0","I,0629","","","","","-1.0","I,0806","","","    1262.4","4","    1262.4","I","   1419.8"," ,I","     16.32","I","     22.95","I","      9.69","I"
"UY000086430","1957","-32.333","-58.033","61.0","PAYSANDU, UY","    725.0","","     725.0","I","        69","I","        52","I","        17","I","         0","I","        11","I","         0","I","       209","I","        35","I","   -4.0","I,0630, ","  94.0"," ,I,1230, ","   40.0","I,0129,+","-4.0","I,0630","-4.0","I,0630","","","","","0.0","I,0814","-3.0","I,0802","     994.9","9","     994.9","I","   1214.9"," ,I","     17.67","I","     23.54","I","     11.80","I"
"UY000086430","1958","-32.333","-58.033","61.0","PAYSANDU, UY","    782.8","","     782.8","I","        75","I","        51","I","        13","I","         0","I","        13","I","         0","I","       242","I","        19","I","   -2.0","I,0829,+","  99.0"," ,I,1201, ","   40.0","I,0213, ","-1.0","I,0524","","","","","","","-1.0","I,0908","","","     827.5","5","     827.5","I","    984.5"," ,I","     18.19","I","     23.70","I","     12.68","I"
"UY000086430","1959","-32.333","-58.033","61.0","PAYSANDU, UY","    705.3","","     705.3"," ","       118","I","        87","I","        24","I","         0","I","         7","I","         0","I","       202","I","        20","I","   -1.0","I,0520, "," 147.0"," ,I,0413, ","   36.0","I,0204, ","0.0","I,0519","","","","","","","0.0","I,0830","","","","","","","   1855.8"," ,I","     17.45","I","     22.84","I","     12.06","I"
"UY000086430","1960","-32.333","-58.033","61.0","PAYSANDU, UY","","","","","        55","I","        50","I","        10","I","         0","I","        11","I","         0","I","       234","I","        54","I","   -2.0","I,0902,+","  60.0"," ,I,1008, ","   39.0","I,0115, ","-1.0","I,0624","","","","","","","-2.0","I,0902","","","","","","","    743.0"," ,I","     18.32","I","     24.48","I","     12.16","I"
"UY000086430","1961","-32.333","-58.033","61.0","PAYSANDU, UY","","","","","        55","I","        50","I","        11","I","         0","I","        13","I","         0","I","       242","I","        22","I","   -4.0","I,0615, "," 130.0"," ,I,0830, ","   38.0","I,0109, ","-2.0","I,0612","-4.0","I,0615","","","","","","","","","","","","","    997.7"," ,I","     18.16","I","     23.96","I","     12.36","I"
"UY000086430","1963","-32.333","-58.033","61.0","PAYSANDU, UY","    821.5","","     821.5","I","        64","I","        62","I","        22","I","         0","I","         5","I","         0","I","       202","I","        22","I","   -2.0","I,0806, ","  74.0"," ,I,1201, ","   41.0","I,0102, ","-1.0","I,0613","","","","","","","-2.0","I,0806","","","     877.9","9","     877.9","I","   1236.5"," ,I","     17.92","I","     23.11","I","     12.73","I"
"UY000086430","1964","-32.333","-58.033","61.0","PAYSANDU, UY","    779.8","","     779.8"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UY000086430","1965","-32.333","-58.033","61.0","PAYSANDU, UY","","","","","        50","I","        48","I","        10","I","         0","I","        13","I","         0","I","       222","I","        47","I","   -4.0","I,0711,+"," 117.0"," ,I,1218, ","   40.0","I,0219, ","-2.0","I,0705","-4.0","I,0706","","","","","0.0","I,0915","","","    1085.2","2","    1085.2","I","    900.6"," ,I","     17.40","I","     23.35","I","     11.45","I"
"UY000086430","1966","-32.333","-58.033","61.0","PAYSANDU, UY","    504.3","","     504.3","I","        72","I","        55","I","        18","I","         0","I","        10","I","         0","I","       212","I","         5","I","   -3.0","I,0902, "," 112.0"," ,I,0331, ","   34.0","I,0205,+","-2.0","I,0630","","","","","","","0.0","I,0917","-3.0","I,0902","    1085.2","2","    1085.2","I","   1318.8"," ,I","     16.74","I","     22.34","I","     11.14","I"
"UY000086430","1968","-32.333","-58.033","61.0","PAYSANDU, UY","    833.4","","     833.4","I","        81","I","        68","I","        18","I","         0","I","         6","I","         0","I","       217","I","        43","I","   -4.0","I,0705, "," 100.0"," ,I,1024, ","   39.0","I,1211,+","-3.0","I,0502","-3.0","I,0502","","","","","-3.0","I,0902","-3.0","I,0902","","","","","   1256.7"," ,I","     17.92","I","     23.83","I","     12.00","I"
"UY000086430","1969","-32.333","-58.033","61.0","PAYSANDU, UY","","","","","        62","I","        49","I","        13","I","         0","I","         6","I","         0","I","       235","I","        28","I","   -1.0","I,0620,+","  73.0"," ,I,0208, ","   36.0","I,1217,+","-1.0","I,0616","","","","","","","0.0","I,0820","","","     969.3","3","     969.3","I","    858.7"," ,I","     17.75","I","     23.66","I","     11.83","I"
"UY000086430","1970","-32.333","-58.033","61.0","PAYSANDU, UY","    870.3","","     870.3","I","        72","I","        61","I","        17","I","         0","I","         3","I","         0","I","       224","I","        33","I","    0.0","I,0707,+","  97.0"," ,I,0804, ","   39.0","I,0105, ","0.0","I,0606","","","","","","","","","","","    1004.4","4","    1004.4","I","   1384.6"," ,I","     17.74","I","     23.31","I","     12.18","I"
