"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES"
"US1CADN0011","2020","41.785101","-124.199882","9.4","CRESCENT CITY 2.1 N, CA US","   1292.7"," ,N"
"US1CADN0011","2021","41.785101","-124.199882","9.4","CRESCENT CITY 2.1 N, CA US","   1897.2"," ,N"
