"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00275730","1941","42.98333","-72.13333","463.9","NELSON, NH US","        97","6","        62","6","         8","6","","","         6"," ","","","","","  49.5"," ,6,0510, ","    794.6"," ,6","",""
"USC00275730","1942","42.98333","-72.13333","463.9","NELSON, NH US","       113","6","        82","6","         8","6","","","         2"," ","","","","","  58.4"," ,6,0615, ","   1081.4"," ,6","",""
"USC00275730","1943","42.98333","-72.13333","463.9","NELSON, NH US","","","","","","","","","         1"," ","","","","","","","","","",""
"USC00275730","1944","42.98333","-72.13333","463.9","NELSON, NH US","","","","","","","","","         1"," ","         1"," ","","","","","","","",""
"USC00275730","1945","42.98333","-72.13333","463.9","NELSON, NH US","","","","","","","","","         1"," ","         2"," ","","","","","","","",""
"USC00275730","1946","42.98333","-72.13333","463.9","NELSON, NH US","","","","","","","","","         2"," ","         1"," ","","","","","","","",""
"USC00275730","1947","42.98333","-72.13333","463.9","NELSON, NH US","","","","","","","","","         9"," ","","","","","","","","","",""
"USC00275730","1948","42.98333","-72.13333","463.9","NELSON, NH US","       112","0","        90","0","        12","0","","","         3"," ","","","","","  64.0"," ,0,0713, ","   1189.4"," ,0","",""
"USC00275730","1949","42.98333","-72.13333","463.9","NELSON, NH US","       112","0","        79","0","         4","0","        17","0","","","","","   305"," ,0,0301, ","  45.0"," ,0,0106, ","    957.8"," ,0","     1576"," ,0"
"USC00275730","1950","42.98333","-72.13333","463.9","NELSON, NH US","","","","","","","","","        25"," ","         3"," ","","","","","   1282.2"," ,0","",""
"USC00275730","1951","42.98333","-72.13333","463.9","NELSON, NH US","","","","","","","","","        30"," ","","","","","","","","","",""
