"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00043035","1888","-27.159","149.0703","245.7","SURAT, AS","","","","","        37","a","        31","a","         3","a","","","","","","","","","","","","","  52.3"," ,a,0211, ","","","","","","","","","","","","","","","","","","","    403.1"," ,a","","","","","",""
"ASN00043035","1889","-27.159","149.0703","245.7","SURAT, AS","","","","","        81","a","        64","a","         7","a","","","","","","","","","","","","","  67.8"," ,a,0717, ","","","","","","","","","","","","","","","","","","","    877.1"," ,a","","","","","",""
"ASN00043035","1892","-27.159","149.0703","245.7","SURAT, AS","","","","","        68","a","        50","a","         6","a","","","","","","","","","","","","","  65.0"," ,a,1016, ","","","","","","","","","","","","","","","","","","","    680.4"," ,a","","","","","",""
"ASN00043035","1893","-27.159","149.0703","245.7","SURAT, AS","","","","","        65","a","        46","a","        10","a","","","","","","","","","","","","","  65.8"," ,a,0203, ","","","","","","","","","","","","","","","","","","","    825.5"," ,a","","","","","",""
"ASN00043035","1894","-27.159","149.0703","245.7","SURAT, AS","","","","","        56","a","        43","a","         8","a","","","","","","","","","","","","","  61.2"," ,a,0328, ","","","","","","","","","","","","","","","","","","","    662.1"," ,a","","","","","",""
"ASN00043035","1895","-27.159","149.0703","245.7","SURAT, AS","","","","","        43","a","        37","a","         7","a","","","","","","","","","","","","","  53.8"," ,a,0125, ","","","","","","","","","","","","","","","","","","","    574.8"," ,a","","","","","",""
"ASN00043035","1896","-27.159","149.0703","245.7","SURAT, AS","","","","","        53","a","        40","a","         6","a","","","","","","","","","","","","","  45.7"," ,a,1202, ","","","","","","","","","","","","","","","","","","","    524.0"," ,a","","","","","",""
"ASN00043035","1897","-27.159","149.0703","245.7","SURAT, AS","","","","","        42","a","        34","a","         6","a","","","","","","","","","","","","","  59.9"," ,a,0301, ","","","","","","","","","","","","","","","","","","","    486.2"," ,a","","","","","",""
"ASN00043035","1898","-27.159","149.0703","245.7","SURAT, AS","","","","","        48","a","        34","a","         1","a","","","","","","","","","","","","","  33.8"," ,a,1001, ","","","","","","","","","","","","","","","","","","","    358.9"," ,a","","","","","",""
"ASN00043035","1899","-27.159","149.0703","245.7","SURAT, AS","","","","","        66","a","        37","a","         1","a","","","","","","","","","","","","","  51.1"," ,a,0207, ","","","","","","","","","","","","","","","","","","","    403.4"," ,a","","","","","",""
"ASN00043035","1900","-27.159","149.0703","245.7","SURAT, AS","","","","","        60","a","        37","a","         6","a","","","","","","","","","","","",""," 153.7"," ,a,1219, ","","","","","","","","","","","","","","","","","","","    685.8"," ,a","","","","","",""
"ASN00043035","1901","-27.159","149.0703","245.7","SURAT, AS","","","","","        57","a","        36","a","         3","a","","","","","","","","","","","","","  41.9"," ,a,0705, ","","","","","","","","","","","","","","","","","","","    379.9"," ,a","","","","","",""
"ASN00043035","1903","-27.159","149.0703","245.7","SURAT, AS","","","","","        66","a","        50","a","         6","a","","","","","","","","","","","",""," 106.7"," ,a,0916, ","","","","","","","","","","","","","","","","","","","    728.8"," ,a","","","","","",""
"ASN00043035","1904","-27.159","149.0703","245.7","SURAT, AS","","","","","        57","a","        42","a","         3","a","","","","","","","","","","","","","  72.4"," ,a,0926, ","","","","","","","","","","","","","","","","","","","    504.8"," ,a","","","","","",""
"ASN00043035","1905","-27.159","149.0703","245.7","SURAT, AS","","","","","        51","a","        42","a","         1","a","","","","","","","","","","","","","  29.7"," ,a,0114, ","","","","","","","","","","","","","","","","","","","    377.1"," ,a","","","","","",""
"ASN00043035","1906","-27.159","149.0703","245.7","SURAT, AS","","","","","        72","a","        57","a","         7","a","","","","","","","","","","","","","  77.0"," ,a,0302, ","","","","","","","","","","","","","","","","","","","    803.6"," ,a","","","","","",""
"ASN00043035","1907","-27.159","149.0703","245.7","SURAT, AS","","","","","        61","a","        51","a","         5","a","","","","","","","","","","","","","  52.3"," ,a,0201, ","","","","","","","","","","","","","","","","","","","    628.9"," ,a","","","","","",""
"ASN00043035","1908","-27.159","149.0703","245.7","SURAT, AS","","","","","        49","a","        44","a","         3","a","","","","","","","","","","","","","  64.8"," ,a,0315, ","","","","","","","","","","","","","","","","","","","    505.3"," ,a","","","","","",""
"ASN00043035","1909","-27.159","149.0703","245.7","SURAT, AS","","","","","        56","a","        45","a","         9","a","","","","","","","","","","","","","  52.1"," ,a,0225, ","","","","","","","","","","","","","","","","","","","    735.3"," ,a","","","","","",""
"ASN00043035","1910","-27.159","149.0703","245.7","SURAT, AS","","","","","        57","a","        48","a","        10","a","","","","","","","","","","","","","  79.8"," ,a,0320, ","","","","","","","","","","","","","","","","","","","    737.3"," ,a","","","","","",""
"ASN00043035","1911","-27.159","149.0703","245.7","SURAT, AS","","","","","        57","a","        48","a","         9","a","","","","","","","","","","","","","  58.4"," ,a,0214, ","","","","","","","","","","","","","","","","","","","    643.4"," ,a","","","","","",""
"ASN00043035","1912","-27.159","149.0703","245.7","SURAT, AS","","","","","        48","a","        37","a","        11","a","","","","","","","","","","","","","  68.8"," ,a,0609, ","","","","","","","","","","","","","","","","","","","    759.7"," ,a","","","","","",""
"ASN00043035","1913","-27.159","149.0703","245.7","SURAT, AS","","","","","        57","a","        37","a","        10","a","","","","","","","","","","","","","  69.1"," ,a,0406, ","","","","","","","","","","","","","","","","","","","    665.2"," ,a","","","","","",""
"ASN00043035","1914","-27.159","149.0703","245.7","SURAT, AS","","","","","        61","a","        41","a","         7","a","","","","","","","","","","","",""," 146.8"," ,a,0225, ","","","","","","","","","","","","","","","","","","","    769.6"," ,a","","","","","",""
"ASN00043035","1915","-27.159","149.0703","245.7","SURAT, AS","","","","","        39","a","        21","a","         1","a","","","","","","","","","","","","","  31.5"," ,a,0824, ","","","","","","","","","","","","","","","","","","","    166.5"," ,a","","","","","",""
"ASN00043035","1916","-27.159","149.0703","245.7","SURAT, AS","","","","","        71","a","        48","a","         6","a","","","","","","","","","","","","","  57.2"," ,a,0227, ","","","","","","","","","","","","","","","","","","","    638.7"," ,a","","","","","",""
"ASN00043035","1917","-27.159","149.0703","245.7","SURAT, AS","","","","","        75","a","        52","a","        12","a","","","","","","","","","","","",""," 120.1"," ,a,0204, ","","","","","","","","","","","","","","","","","","","    933.2"," ,a","","","","","",""
"ASN00043035","1918","-27.159","149.0703","245.7","SURAT, AS","","","","","        44","a","        29","a","         3","a","","","","","","","","","","","","","  61.2"," ,a,0102, ","","","","","","","","","","","","","","","","","","","    371.2"," ,a","","","","","",""
"ASN00043035","1919","-27.159","149.0703","245.7","SURAT, AS","","","","","        46","a","        28","a","         4","a","","","","","","","","","","","","","  41.4"," ,a,0303, ","","","","","","","","","","","","","","","","","","","    365.4"," ,a","","","","","",""
"ASN00043035","1920","-27.159","149.0703","245.7","SURAT, AS","","","","","        74","a","        47","a","         7","a","","","","","","","","","","","","","  53.3"," ,a,0705, ","","","","","","","","","","","","","","","","","","","    694.7"," ,a","","","","","",""
"ASN00043035","1921","-27.159","149.0703","245.7","SURAT, AS","","","","","        69","a","        51","a","         7","a","","","","","","","","","","","",""," 143.8"," ,a,1226, ","","","","","","","","","","","","","","","","","","","    807.9"," ,a","","","","","",""
"ASN00043035","1922","-27.159","149.0703","245.7","SURAT, AS","","","","","        48","a","        33","a","         6","a","","","","","","","","","","","","","  51.3"," ,a,1218, ","","","","","","","","","","","","","","","","","","","    455.9"," ,a","","","","","",""
"ASN00043035","1923","-27.159","149.0703","245.7","SURAT, AS","","","","","        47","a","        26","a","         6","a","","","","","","","","","","","","","  83.1"," ,a,1224, ","","","","","","","","","","","","","","","","","","","    426.7"," ,a","","","","","",""
"ASN00043035","1924","-27.159","149.0703","245.7","SURAT, AS","","","","","        67","a","        50","a","        17","a","","","","","","","","","","","",""," 100.3"," ,a,0307, ","","","","","","","","","","","","","","","","","","","   1118.9"," ,a","","","","","",""
"ASN00043035","1925","-27.159","149.0703","245.7","SURAT, AS","","","","","        64","a","        39","a","         3","a","","","","","","","","","","","","","  40.6"," ,a,1116, ","","","","","","","","","","","","","","","","","","","    434.1"," ,a","","","","","",""
"ASN00043035","1926","-27.159","149.0703","245.7","SURAT, AS","","","","","        36","a","        30","a","         7","a","","","","","","","","","","","","","  52.3"," ,a,1227, ","","","","","","","","","","","","","","","","","","","    513.3"," ,a","","","","","",""
"ASN00043035","1927","-27.159","149.0703","245.7","SURAT, AS","","","","","        55","a","        34","a","         4","a","","","","","","","","","","","","","  55.9"," ,a,1212, ","","","","","","","","","","","","","","","","","","","    484.9"," ,a","","","","","",""
"ASN00043035","1928","-27.159","149.0703","245.7","SURAT, AS","","","","","        54","a","        38","a","         4","a","","","","","","","","","","","","","  52.1"," ,a,0203, ","","","","","","","","","","","","","","","","","","","    453.3"," ,a","","","","","",""
"ASN00043035","1929","-27.159","149.0703","245.7","SURAT, AS","","","","","        46","a","        31","a","         3","a","","","","","","","","","","","","","  55.9"," ,a,0403, ","","","","","","","","","","","","","","","","","","","    452.9"," ,a","","","","","",""
"ASN00043035","1930","-27.159","149.0703","245.7","SURAT, AS","","","","","        65","a","        34","a","         3","a","","","","","","","","","","","","","  48.3"," ,a,1011, ","","","","","","","","","","","","","","","","","","","    394.3"," ,a","","","","","",""
"ASN00043035","1931","-27.159","149.0703","245.7","SURAT, AS","","","","","        53","a","        38","a","         4","a","","","","","","","","","","","","","  38.6"," ,a,0306, ","","","","","","","","","","","","","","","","","","","    435.6"," ,a","","","","","",""
"ASN00043035","1932","-27.159","149.0703","245.7","SURAT, AS","","","","","        50","a","        28","a","         2","a","","","","","","","","","","","","","  31.2"," ,a,1027, ","","","","","","","","","","","","","","","","","","","    338.5"," ,a","","","","","",""
"ASN00043035","1933","-27.159","149.0703","245.7","SURAT, AS","","","","","        67","a","        39","a","         9","a","","","","","","","","","","","",""," 101.9"," ,a,1105, ","","","","","","","","","","","","","","","","","","","    710.0"," ,a","","","","","",""
"ASN00043035","1934","-27.159","149.0703","245.7","SURAT, AS","","","","","        59","a","        41","a","         8","a","","","","","","","","","","","","","  57.2"," ,a,0107, ","","","","","","","","","","","","","","","","","","","    571.2"," ,a","","","","","",""
"ASN00043035","1935","-27.159","149.0703","245.7","SURAT, AS","","","","","        38","a","        28","a","         1","a","","","","","","","","","","","","","  25.4"," ,a,0106, ","","","","","","","","","","","","","","","","","","","    270.7"," ,a","","","","","",""
"ASN00043035","1936","-27.159","149.0703","245.7","SURAT, AS","","","","","        73","a","        39","a","         3","a","","","","","","","","","","","","","  70.1"," ,a,0131, ","","","","","","","","","","","","","","","","","","","    484.5"," ,a","","","","","",""
"ASN00043035","1937","-27.159","149.0703","245.7","SURAT, AS","","","","","        48","a","        32","a","         5","a","","","","","","","","","","","",""," 117.6"," ,a,0315, ","","","","","","","","","","","","","","","","","","","    492.2"," ,a","","","","","",""
"ASN00043035","1938","-27.159","149.0703","245.7","SURAT, AS","","","","","        51","a","        32","a","         5","a","","","","","","","","","","","","","  58.9"," ,a,0123, ","","","","","","","","","","","","","","","","","","","    461.9"," ,a","","","","","",""
"ASN00043035","1939","-27.159","149.0703","245.7","SURAT, AS","","","","","        46","a","        35","a","         5","a","","","","","","","","","","","","","  70.6"," ,a,0315, ","","","","","","","","","","","","","","","","","","","    547.9"," ,a","","","","","",""
"ASN00043035","1940","-27.159","149.0703","245.7","SURAT, AS","","","","","        35","a","        27","a","         4","a","","","","","","","","","","","","","  45.7"," ,a,0318, ","","","","","","","","","","","","","","","","","","","    367.7"," ,a","","","","","",""
"ASN00043035","1941","-27.159","149.0703","245.7","SURAT, AS","","","","","        51","a","        40","a","         5","a","","","","","","","","","","","","","  83.8"," ,a,0124, ","","","","","","","","","","","","","","","","","","","    622.1"," ,a","","","","","",""
"ASN00043035","1942","-27.159","149.0703","245.7","SURAT, AS","","","","","        59","a","        44","a","         7","a","","","","","","","","","","","",""," 102.9"," ,a,1230, ","","","","","","","","","","","","","","","","","","","    659.0"," ,a","","","","","",""
"ASN00043035","1943","-27.159","149.0703","245.7","SURAT, AS","","","","","        52","a","        44","a","         4","a","","","","","","","","","","","","","  34.3"," ,a,0601, ","","","","","","","","","","","","","","","","","","","    570.1"," ,a","","","","","",""
"ASN00043035","1944","-27.159","149.0703","245.7","SURAT, AS","","","","","        40","a","        25","a","         2","a","","","","","","","","","","","","","  55.9"," ,a,0822, ","","","","","","","","","","","","","","","","","","","    360.3"," ,a","","","","","",""
"ASN00043035","1945","-27.159","149.0703","245.7","SURAT, AS","","","","","        61","a","        36","a","         7","a","","","","","","","","","","","","","  43.2"," ,a,0712, ","","","","","","","","","","","","","","","","","","","    517.2"," ,a","","","","","",""
"ASN00043035","1946","-27.159","149.0703","245.7","SURAT, AS","","","","","        28","a","        20","a","         2","a","","","","","","","","","","","","","  67.1"," ,a,1220, ","","","","","","","","","","","","","","","","","","","    346.4"," ,a","","","","","",""
"ASN00043035","1947","-27.159","149.0703","245.7","SURAT, AS","","","","","        63","a","        44","a","         6","a","","","","","","","","","","","",""," 118.9"," ,a,0301, ","","","","","","","","","","","","","","","","","","","    745.3"," ,a","","","","","",""
"ASN00043035","1948","-27.159","149.0703","245.7","SURAT, AS","","","","","        45","a","        32","a","         6","a","","","","","","","","","","","","","  63.5"," ,a,0502, ","","","","","","","","","","","","","","","","","","","    517.5"," ,a","","","","","",""
"ASN00043035","1949","-27.159","149.0703","245.7","SURAT, AS","","","","","        53","a","        35","a","         9","a","","","","","","","","","","","","","  98.6"," ,a,0213, ","","","","","","","","","","","","","","","","","","","    647.3"," ,a","","","","","",""
"ASN00043035","1950","-27.159","149.0703","245.7","SURAT, AS","","","","","        83","a","        63","a","        13","a","","","","","","","","","","","","","  86.9"," ,a,0206, ","","","","","","","","","","","","","","","","","","","   1123.6"," ,a","","","","","",""
"ASN00043035","1951","-27.159","149.0703","245.7","SURAT, AS","","","","","        42","a","        30","a","         5","a","","","","","","","","","","","","","  39.6"," ,a,0320, ","","","","","","","","","","","","","","","","","","","    403.7"," ,a","","","","","",""
"ASN00043035","1952","-27.159","149.0703","245.7","SURAT, AS","","","","","        60","a","        47","a","         6","a","","","","","","","","","","","","","  54.9"," ,a,1006, ","","","","","","","","","","","","","","","","","","","    616.8"," ,a","","","","","",""
"ASN00043035","1953","-27.159","149.0703","245.7","SURAT, AS","","","","","        43","a","        34","a","         8","a","","","","","","","","","","","",""," 110.7"," ,a,0216, ","","","","","","","","","","","","","","","","","","","    634.6"," ,a","","","","","",""
"ASN00043035","1954","-27.159","149.0703","245.7","SURAT, AS","","","","","        63","a","        53","a","        14","a","","","","","","","","","","","","","  82.3"," ,a,1017, ","","","","","","","","","","","","","","","","","","","   1071.8"," ,a","","","","","",""
