"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MY000096441","1955","3.2","113.033","5.0","BINTULU, MY","","","","","","","","","","","","","","","         0","S","       363","S","       128","S","","","","","   33.9","S,1014,+","","","","","","","","","     31.41","S","",""
"MY000096441","1956","3.2","113.033","5.0","BINTULU, MY","","","","","","","","","","","","","","","         0","S","       366","S","        63","S","","","","","   34.4","S,0511, ","","","","","","","","","     30.59","S","",""
"MY000096441","1957","3.2","113.033","5.0","BINTULU, MY","","","","","","","","","","","","","","","         0","S","       365","S","        79","S","","","","","   35.0","S,0819, ","","","","","","","","","     30.79","S","",""
"MY000096441","1958","3.2","113.033","5.0","BINTULU, MY","","","","","","","","","","","","","","","         0","S","       365","S","        80","S","","","","","   34.4","S,0528, ","","","","","","","","","     30.80","S","",""
"MY000096441","1959","3.2","113.033","5.0","BINTULU, MY","","","","","","","","","","","","","","","         0","S","       364","S","        29","S","","","","","   33.9","S,0805, ","","","","","","","","","     30.41","S","",""
"MY000096441","1960","3.2","113.033","5.0","BINTULU, MY","","","","","","","","","","","","","","","         0","S","       363","S","        62","S","","","","","   33.9","S,0610, ","","","","","","","","","     30.68","S","",""
"MY000096441","1961","3.2","113.033","5.0","BINTULU, MY","","","","","","","","","","","","","","","         0","S","       363","S","        67","S","","","","","   34.4","S,0526, ","","","","","","","","","     30.81","S","",""
"MY000096441","1962","3.2","113.033","5.0","BINTULU, MY","","","","","","","","","","","","","","","         0","S","       363","S","        60","S","","","","","   33.9","S,0714,+","","","","","","","","","     30.48","S","",""
"MY000096441","1963","3.2","113.033","5.0","BINTULU, MY","","","","","","","","","","","","","","","         0","S","       364","S","        43","S","","","","","   34.4","S,0606, ","","","","","","","","","     30.16","S","",""
"MY000096441","1964","3.2","113.033","5.0","BINTULU, MY","","","","","","","","","","","","","","","         0","S","       365","S","        33","S","","","","","   33.9","S,0526, ","","","","","","","","","     30.44","S","",""
"MY000096441","1968","3.2","113.033","5.0","BINTULU, MY","   3008.2","","    3008.2","G","","","","","","","         0","G","         0","G","         0","G","       366","G","        26","G","   19.8","G,0127, ","","","   33.2","G,0722, ","","","","","","","     26.55","G","     30.24","G","     22.85","G"
"MY000096441","1969","3.2","113.033","5.0","BINTULU, MY","   3143.3","","    3143.3","G","","","","","","","         0","G","         0","G","         0","G","       365","G","        30","G","   20.2","G,0206, ","","","   34.6","G,0908, ","       0.0","0","       0.0","G","","","     26.94","G","     30.49","G","     23.40","G"
"MY000096441","1970","3.2","113.033","5.0","BINTULU, MY","   3119.5","","    3119.5","G","","","","","","","         0","G","         0","G","         0","G","       365","G","        38","G","   21.3","G,0211, ","","","   34.3","G,0707, ","       0.0","0","       0.0","G","","","     26.88","G","     30.40","G","     23.35","G"
"MY000096441","1971","3.2","113.033","5.0","BINTULU, MY","   2996.1","","    2996.1","G","       135","I","        55","I","         1","I","         0","G","         0","G","         0","G","       365","G","        21","G","   20.7","G,0306, ","  33.0"," ,I,0208, ","   33.2","G,0528, ","       0.0","0","       0.0","G","    421.0"," ,I","     26.54","G","     30.30","G","     22.78","G"
"MY000096441","1972","3.2","113.033","5.0","BINTULU, MY","   3124.5","","    3124.5","G","       109","I","        37","I","         0","I","         0","G","         0","G","         0","G","       366","G","        53","G","   19.2","G,0113, ","  15.0"," ,I,1117, ","   34.1","G,0712, ","       0.0","0","       0.0","G","    292.0"," ,I","     26.87","G","     30.66","G","     23.07","G"
"MY000096441","1973","3.2","113.033","5.0","BINTULU, MY","   3153.7","","    3153.7","G","","","","","","","         0","G","         0","G","         0","G","       365","G","        45","G","   21.2","G,0131, ","","","   34.7","G,0617, ","       0.0","0","       0.0","G","","","     26.97","G","     30.72","G","     23.23","G"
"MY000096441","1974","3.2","113.033","5.0","BINTULU, MY","   3063.4","","    3063.4","G","       132","I","        53","I","         0","I","         0","G","         0","G","         0","G","       365","G","        32","G","   19.3","G,0113, ","  13.0"," ,I,0907, ","   34.8","G,0816, ","       0.0","0","       0.0","G","    357.0"," ,I","     26.73","G","     30.40","G","     23.05","G"
"MY000096441","1975","3.2","113.033","5.0","BINTULU, MY","   3097.3","","    3097.3","G","       217","I","       171","I","        55","I","         0","G","         0","G","         0","G","       365","G","        47","G","   20.5","G,0125, "," 159.0"," ,I,0329, ","   34.2","G,0825, ","       0.0","0","       0.0","G","   4138.0"," ,I","     26.82","G","     30.67","G","     22.96","G"
"MY000096441","1976","3.2","113.033","5.0","BINTULU, MY","   3070.9","","    3070.9","G","","","","","","","         0","G","         0","G","         0","G","       366","G","        51","G","   19.9","G,0205, ","","","   34.1","G,0723, ","       0.0","0","       0.0","G","","","     26.72","G","     30.51","G","     22.94","G"
