"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00051528","1903","39.22017","-105.27825","2095.5","CHEESMAN, CO US","    129.3","","     129.3","6","        63","6","        43","6","         2","6","","","        14","6","        17","6","       202","6","        16","6","       122","6","        12","6","","","","","  -32.2","6,0216, ","","","   203"," ,6,1030, ","  32.0"," ,6,1030, ","   33.9","6,0804,+","-0.6","6,0915","-2.8","6,0916","-12.2","6,1031","-12.2","6,1031","-12.2","6,1031","0.0","6,0601","-2.2","6,0504","-9.4","6,0430","-9.4","6,0430","-9.4","6,0430","","","","","    370.4"," ,6","     1302"," ,6","      7.47","6","     16.72","6","     -1.77","6"
"USC00051528","1904","39.22017","-105.27825","2095.5","CHEESMAN, CO US","     33.5","","      33.5","6","        79","6","        46","6","         0","6","","","","","         9","6","       185","6","         5","6","       133","6","         0","6","","","","","  -24.4","6,1227, ","","","","","  19.3"," ,6,0424, ","   31.7","6,0723, ","-1.1","6,1011","-3.3","6,1018","-7.8","6,1019","-7.8","6,1019","-13.3","6,1110","-0.6","6,0517","-4.4","6,0509","-4.4","6,0509","-7.8","6,0416","-8.9","6,0409","    3596.9","9","    3596.9","6","    374.7"," ,6","","","      8.53","6","     17.37","6","     -0.31","6"
"USC00051528","1905","39.22017","-105.27825","2095.5","CHEESMAN, CO US","     89.2","","      89.2","6","        74","6","        42","6","         1","6","","","","","        11","6","       201","6","        13","6","       135","6","         3","6","","","","","  -34.4","6,0212, ","","","","","  33.0"," ,6,0401, ","   33.9","6,0630, ","0.0","6,0919","-2.2","6,1009","-8.3","6,1010","-8.3","6,1010","-12.2","6,1031","0.0","6,0514","-2.8","6,0505","-4.4","6,0425","-7.2","6,0405","-12.8","6,0404","    3778.5","5","    3778.5","6","    357.3"," ,6","","","      7.79","6","     16.39","6","     -0.81","6"
"USC00051528","1906","39.22017","-105.27825","2095.5","CHEESMAN, CO US","     38.0","","      38.0","6","        84","6","        47","6","         0","6","","","","","         8","6","       178","6","        16","6","       127","6","         0","6","","","","","  -23.3","6,0121, ","","","","","  24.4"," ,6,0926, ","   30.6","6,0610, ","-0.6","6,1004","-4.4","6,1005","-4.4","6,1005","-8.9","6,1021","-8.9","6,1021","-2.2","6,0506","-2.2","6,0506","-6.1","6,0428","-7.2","6,0404","-16.7","6,0320","    3731.3","3","    3731.3","6","    427.1"," ,6","","","      7.96","6","     16.41","6","     -0.48","6"
"USC00051528","1907","39.22017","-105.27825","2095.5","CHEESMAN, CO US","","","","","        56","6","        36","6","         1","6","","","","","","","","","         6","6","       124","6","         1","6","","","","","","","","","","","  30.5"," ,6,0404, ","   32.2","6,0723, ","","","","","","","","","","","","","","","","","","","","","","","","","    278.9"," ,6","","","","","     16.99","6","",""
"USC00051528","1908","39.22017","-105.27825","2095.5","CHEESMAN, CO US","     38.3","","      38.3","6","        61","6","        30","6","         0","6","","","","","         8","6","       195","6","         4","6","       135","6","         0","6","","","","","  -21.1","6,1218, ","","","","","  21.1"," ,6,1018, ","   31.7","6,0804, ","-2.2","6,0926","-2.2","6,0926","-7.2","6,0927","-7.2","6,0927","-9.4","6,1021","0.0","6,0529","-7.2","6,0506","-7.2","6,0506","-7.2","6,0506","-11.1","6,0429","","","","","    276.6"," ,6","","","      8.22","6","     17.01","6","     -0.57","6"
"USC00051528","1910","39.22017","-105.27825","2095.5","CHEESMAN, CO US","     94.2","","      94.2","6","        33","6","        29","6","         9","6","","","","","        11","6","       173","6","         9","6","       146","6","         4","6","","","","","  -31.7","6,0217, ","","","","","  68.6"," ,6,0729, ","   32.8","6,0726, ","-1.1","6,1003","-2.2","6,1006","-8.9","6,1020","-8.9","6,1020","-8.9","6,1020","-3.3","6,0522","-3.3","6,0522","-5.6","6,0417","-7.8","6,0416","-8.9","6,0330","","","","","    543.7"," ,6","","","      9.24","6","     17.94","6","      0.55","6"
"USC00051528","1911","39.22017","-105.27825","2095.5","CHEESMAN, CO US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    3249.2","2","    3249.2","6","","","","","","","","","",""
"USC00051528","1912","39.22017","-105.27825","2095.5","CHEESMAN, CO US","     49.4","","      49.4","6","        74","6","        52","6","         5","6","","","","","        15","6","       197","6","        12","6","       116","6","         0","6","","","","","  -23.9","6,0229, ","","","","","  34.3"," ,6,0513, ","   30.6","6,0826, ","-1.7","6,0914","-2.2","6,0915","-4.4","6,1031","-10.6","6,1101","-10.6","6,1101","0.0","6,0517","-2.8","6,0514","-4.4","6,0507","-7.8","6,0422","-8.9","6,0402","","","","","    488.6"," ,6","","","      6.91","6","     15.10","6","     -1.28","6"
"USC00051528","1913","39.22017","-105.27825","2095.5","CHEESMAN, CO US","     79.3","","      79.3","6","        70","6","        61","6","         2","6","","","","","        26","6","       191","6","        15","6","       128","6","         1","6","","","","","  -32.8","6,0106, ","","","","","  38.1"," ,6,1204, ","   32.2","6,0707, ","-1.1","6,0920","-2.2","6,0927","-6.7","6,1017","-6.7","6,1017","-12.2","6,1026","-1.7","6,0515","-3.9","6,0504","-9.4","6,0424","-9.4","6,0424","-9.4","6,0424","    4088.9","9","    4088.9","6","    453.3"," ,6","","","      7.23","6","     15.88","6","     -1.42","6"
