"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USP00CA0002","1883","38.5817","-121.4843","7.0","SACRAMENTO GERRISH, CA US","    496.9","","     496.9","F","        60","F","        26","F","         3","F","         0","F","        48","F","         0","F","       198","F","        52","F","   -6.7","F,0120, ","  43.7"," ,F,0101, ","   38.9","F,0702,+","-0.6","F,1104","-3.3","F,1126","","","","","-1.7","F,0218","-3.3","F,0210","-5.0","F,0209","-6.7","F,0120","","","","","","","    359.4"," ,F","     14.83","F","     22.11","F","      7.56","F"
"USP00CA0002","1884","38.5817","-121.4843","7.0","SACRAMENTO GERRISH, CA US","    346.2","","     346.2","F","        77","F","        57","F","         6","F","         0","F","        31","F","         0","F","       211","F","        24","F","   -5.0","F,1212,+","  54.4"," ,F,1225, ","   35.6","F,0711, ","0.0","F,1125","-2.8","F,1209","-5.0","F,1210","","","-0.6","F,0218","-2.2","F,0214","","","","","","","    1620.5","5","    1620.5","F","    819.4"," ,F","     15.15","F","     21.78","F","      8.52","F"
"USP00CA0002","1885","38.5817","-121.4843","7.0","SACRAMENTO GERRISH, CA US","    499.5","","     499.5","F","","","","","","","         0","F","         4","F","         0","F","       243","F","        52","F","   -0.6","F,0126, ","","","   38.9","F,0817,+","","","","","","","","","0.0","F,0224","","","","","","","","","    1256.2","2","    1256.2","F","","","     16.65","F","     23.66","F","      9.63","F"
"USP00CA0002","1886","38.5817","-121.4843","7.0","SACRAMENTO GERRISH, CA US","    489.8","","     489.8","F","        66","F","        32","F","         2","F","         0","F","        33","F","         0","F","       191","F","        52","F","   -3.3","F,1202, ","  42.7"," ,F,0123, ","   39.4","F,0714, ","0.0","F,1101","-2.8","F,1117","","","","","-2.8","F,0110","-2.8","F,0110","","","","","","","    1322.0","0","    1322.0","F","    413.4"," ,F","     15.32","F","     22.74","F","      7.89","F"
"USP00CA0002","1887","38.5817","-121.4843","7.0","SACRAMENTO GERRISH, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1758.7","7","    1758.7","F","","","","","","","",""
"USP00CA0002","1888","38.5817","-121.4843","7.0","SACRAMENTO GERRISH, CA US","    364.0","","     364.0","F","        68","F","        40","F","         5","F","         0","F","        33","F","         0","F","       213","F","        46","F","   -8.9","F,0115, ","  54.1"," ,F,1226, ","   37.8","F,0823,+","-2.2","F,1106","-2.2","F,1106","","","","","0.0","F,0310","-2.2","F,0203","-5.6","F,0118","-6.7","F,0117","-8.9","F,0115","","","","","    539.6"," ,F","     14.71","F","     22.28","F","      7.14","F"
"USP00CA0002","1889","38.5817","-121.4843","7.0","SACRAMENTO GERRISH, CA US","    243.6","","     243.6","F","        78","F","        50","F","        11","F","         0","F","        34","F","         0","F","       190","F","        24","F","   -5.0","F,0217, ","  59.2"," ,F,0313, ","   35.6","F,0703, ","0.0","F,1107","-2.8","F,1229","","","","","-1.1","F,0220","-3.3","F,0219","-5.0","F,0217","","","","","    1696.9","9","    1696.9","F","    792.0"," ,F","     13.98","F","     21.16","F","      6.81","F"
"USP00CA0002","1890","38.5817","-121.4843","7.0","SACRAMENTO GERRISH, CA US","    178.7","","     178.7","F","        71","F","        39","F","         8","F","         0","F","        57","F","         0","F","       177","F","         9","F","   -6.1","F,0109,+","  63.8"," ,F,1203, ","   34.4","F,0726,+","-2.2","F,1107","-2.2","F,1107","","","","","-1.1","F,0310","-3.9","F,0228","-4.4","F,0114","","","","","    2068.7","7","    2068.7","F","    606.0"," ,F","     12.72","F","     19.53","F","      5.91","F"
"USP00CA0002","1891","38.5817","-121.4843","7.0","SACRAMENTO GERRISH, CA US","    247.4","","     247.4","F","        67","F","        35","F","         3","F","         0","F","        66","F","         0","F","       192","F","        25","F","   -6.7","F,1225, ","  59.4"," ,F,0222, ","   36.7","F,0630,+","0.0","F,1030","-3.9","F,1115","-5.0","F,1207","-6.7","F,1225","-0.6","F,0306","-3.3","F,0225","-5.6","F,0209","","","","","    2109.3","3","    2109.3","F","    428.4"," ,F","     13.26","F","     20.44","F","      6.07","F"
"USP00CA0002","1892","38.5817","-121.4843","7.0","SACRAMENTO GERRISH, CA US","    148.6","","     148.6","F","        63","F","        43","F","         6","F","         0","F","        53","F","         0","F","       184","F","        18","F","   -5.6","F,1219,+","  82.6"," ,F,1130, ","   35.6","F,0818, ","-1.1","F,1115","-3.3","F,1117","-4.4","F,1215","","","0.0","F,0427","-3.3","F,0209","","","","","","","    2074.6","6","    2074.6","F","    624.1"," ,F","     12.98","F","     20.29","F","      5.67","F"
