"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00261975","1969","40.18333","-116.63333","1495.0","CORTEZ GOLD MINE, NV US","    371.3","","     371.3","0","        69","0","        30","0","         0","0","       15","","        12","0","         4","0","       169","0","        12","0","       150","0","        52","0","         1"," ","  -18.3","0,0203,+","    76"," ,0,0224,+","   127"," ,0,0205, ","  19.3"," ,0,1223, ","   37.8","0,0823,+","-3.9","0,1003","-3.9","0,1003","-5.0","0,1004","-8.3","0,1117","-9.4","0,1118","0.0","0,0504","-2.8","0,0429","-4.4","0,0426","-6.7","0,0424","-9.4","0,0313","","","","","    213.6"," ,0","      656"," ,0","      9.79","0","     17.60","0","      1.97","0"
"USC00261975","1970","40.18333","-116.63333","1495.0","CORTEZ GOLD MINE, NV US","    422.7","","     422.7","0","        74","0","        40","0","         0","0","       14","","         3","0","         5","0","       157","0","        15","0","       130","0","        61","0","         4"," ","  -21.1","0,1225, ","    51"," ,0,1216, ","    25"," ,0,1216,+","  18.3"," ,0,0709, ","   37.2","0,0807, ","-1.7","0,0913","-4.4","0,0923","-4.4","0,0923","-7.8","0,1016","-10.6","0,1026","-1.1","0,0610","-3.9","0,0510","-5.0","0,0421","-10.0","0,0411","-10.0","0,0411","    3368.4","4","    3368.4","0","    262.8"," ,0","      106"," ,0","     10.00","0","     17.56","0","      2.44","0"
"USC00261975","1971","40.18333","-116.63333","1495.0","CORTEZ GOLD MINE, NV US","    409.5","","     409.5","0","        76","0","        31","0","         1","0","       12","","         6","0","        11","0","       169","0","        20","0","       136","0","        50","0","        11"," ","  -22.8","0,0103, ","   127"," ,0,1225, ","   152"," ,0,0521, ","  36.6"," ,0,0521, ","   37.8","0,0728,+","-2.2","0,0916","-2.2","0,0916","-5.0","0,1016","-11.1","0,1027","-11.1","0,1027","-0.6","0,0521","-2.2","0,0517","-5.0","0,0411","-8.3","0,0331","-8.9","0,0318","    3438.8","8","    3438.8","0","    246.4"," ,0","      506"," ,0","      9.30","0","     17.25","0","      1.36","0"
"USC00261975","1972","40.18333","-116.63333","1495.0","CORTEZ GOLD MINE, NV US","    435.0","","     435.0","0","        55","0","        27","0","         0","0","","","         9","0","        16","0","       147","0","        28","0","       153","0","        45","0","         3"," ","  -30.0","0,1208, ","","","   102"," ,0,0224, ","  14.2"," ,0,0608, ","   38.9","0,0809,+","-1.7","0,0924","-2.2","0,1024","-5.0","0,1026","-11.1","0,1029","-11.1","0,1029","-2.2","0,0430","-2.2","0,0430","-7.8","0,0429","-7.8","0,0429","-12.8","0,0326","    3416.7","7","    3416.7","0","    174.8"," ,0","      442"," ,0","     10.13","0","     18.01","0","      2.25","0"
"USC00261975","1973","40.18333","-116.63333","1495.0","CORTEZ GOLD MINE, NV US","    423.6","","     423.6","0","        63","0","        39","0","         0","0","","","        14","0","         3","0","       168","0","        11","0","       154","0","        73","0","","","  -19.4","0,0104, ","","","   127"," ,0,0207, ","  22.9"," ,0,0207, ","   39.4","0,0705, ","0.0","0,0901","-3.9","0,0925","-7.8","0,1003","-7.8","0,1003","-9.4","0,1101","-0.6","0,0430","-2.8","0,0421","-5.6","0,0407","-6.7","0,0220","-8.9","0,0219","    3634.9","9","    3634.9","0","    285.9"," ,0","      851"," ,0","      9.98","0","     18.03","0","      1.93","0"
"USC00261975","1974","40.18333","-116.63333","1495.0","CORTEZ GOLD MINE, NV US","    516.0","","     516.0","0","        39","0","        22","0","         1","0","","","         3","0","         5","0","       135","0","        14","0","       163","0","        78","0","","","  -24.4","0,1231, ","","","    64"," ,0,1228, ","  27.7"," ,0,1028, ","   39.4","0,0614, ","0.0","0,0927","-2.2","0,1004","-6.7","0,1021","-6.7","0,1021","-11.1","0,1128","0.0","0,0607","-4.4","0,0413","-4.4","0,0413","-6.7","0,0412","-12.2","0,0303","    3051.6","6","    3051.6","0","    146.2"," ,0","      153"," ,0","     11.16","0","     19.59","0","      2.73","0"
"USC00261975","1975","40.18333","-116.63333","1495.0","CORTEZ GOLD MINE, NV US","","","","","        52","0","        35","0","         0","0","","","","","","","","","         8","0","       150","0","        51","0","","","","","","","","","  20.3"," ,0,0324, ","   40.6","0,0728, ","","","","","","","","","","","","","","","","","","","","","","","","","    286.0"," ,0","","","","","     17.86","0","",""
"USC00261975","1976","40.18333","-116.63333","1495.0","CORTEZ GOLD MINE, NV US","","","","","        57","0","        26","0","         3","0","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     3"," ,0,0302, ","  30.2"," ,0,0914, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    270.7"," ,0","        3"," ,0","","","","","",""
"USC00261975","1977","40.18333","-116.63333","1495.0","CORTEZ GOLD MINE, NV US","    521.3","","     521.3","0","        63","0","        33","0","         0","0","","","","","         6","0","       147","0","         9","0","       162","0","        66","0","         4"," ","  -20.6","0,0107,+","","","","","  19.3"," ,0,0818, ","   40.0","0,0803, ","-2.2","0,0923","-2.2","0,0923","-4.4","0,1107","-7.8","0,1108","-9.4","0,1119","-1.1","0,0519","-2.8","0,0418","-5.6","0,0417","-7.8","0,0330","-13.3","0,0329","","","","","    217.5"," ,0","","","     11.27","0","     19.60","0","      2.94","0"
"USC00261975","1978","40.18333","-116.63333","1495.0","CORTEZ GOLD MINE, NV US","    376.7","","     376.7","0","        77","0","        34","0","         0","0","","","","","         3","0","       139","0","        13","0","       154","0","        56","0","","","  -22.2","0,1230, ","","","","","  21.3"," ,0,0212, ","   40.6","0,0805, ","-1.7","0,0920","-3.9","0,1022","-5.6","0,1106","-8.3","0,1110","-11.1","0,1114","-1.7","0,0506","-2.8","0,0505","-5.0","0,0417","-7.2","0,0221","-11.1","0,0218","    2911.8","8","    2911.8","0","    339.6"," ,0","","","     10.17","0","     18.32","0","      2.03","0"
