"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CHM00057993","1951","25.867","115.0","138.0","GANZHOU, CH","   1643.1","","    1643.1","s","       152","s","       103","s","        13","s","         0","s","         4","s","         1","s","       219","s","        92","s","   -4.4","s,0114, ","  88.2"," ,s,1114, ","   38.4","s,0807, ","","","","","-4.4","s,0114","-4.4","s,0114","-4.4","s,0114","","","","","   1536.6"," ,s","     19.50","s","     23.44","s","     15.56","s"
"CHM00057993","1952","25.867","115.0","138.0","GANZHOU, CH","   1610.6","","    1610.6","s","       148","s","       103","s","        22","s","         0","s","        10","s","         1","s","       232","s","        98","s","   -2.7","s,1210, ","  89.5"," ,s,0709, ","   38.7","s,0703, ","-0.6","s,1205","-2.7","s,1210","-1.2","s,0220","-2.4","s,0218","","","    1091.7","7","    1091.7","s","   1781.0"," ,s","     19.59","s","     23.84","s","     15.35","s"
"CHM00057993","1953","25.867","115.0","138.0","GANZHOU, CH","   1679.6","","    1679.6","s","       154","s","       107","s","        25","s","         0","s","         5","s","         0","s","       225","s","        91","s","   -0.9","s,0118, ","  81.4"," ,s,0721, ","   41.2","s,0810, ","","","","","0.0","s,0221","","","","","    1106.7","7","    1106.7","s","   1908.3"," ,s","     19.90","s","     24.03","s","     15.77","s"
"CHM00057993","1954","25.867","115.0","138.0","GANZHOU, CH","   1703.6","","    1703.6","s","       123","s","        84","s","        17","s","         0","s","        10","s","         0","s","       248","s","       103","s","   -2.4","s,1216, ","  76.2"," ,s,0606, ","   38.7","s,0817, ","0.0","s,1211","-2.4","s,1216","-0.2","s,0209","","","","","    1049.6","6","    1049.6","s","   1438.8"," ,s","     19.96","s","     24.39","s","     15.54","s"
"CHM00057993","1955","25.867","115.0","138.0","GANZHOU, CH","   1622.2","","    1622.2","s","       127","s","        75","s","        13","s","         0","s","        14","s","         0","s","       250","s","        92","s","   -6.0","s,0112, ","  51.1"," ,s,0331, ","   37.6","s,0810, ","","","","","-0.7","s,0221","-2.5","s,0118","-4.9","s,0117","    1157.8","8","    1157.8","s","   1186.4"," ,s","     19.79","s","     24.71","s","     14.88","s"
"CHM00057993","1956","25.867","115.0","138.0","GANZHOU, CH","   1734.7","","    1734.7","s","       118","s","        77","s","        13","s","         0","s","        10","s","         0","s","       223","s","       107","s","   -3.7","s,0124, ","  85.5"," ,s,0616, ","   38.1","s,0811, ","-0.4","s,1126","","","-1.2","s,0127","-3.7","s,0124","","","    1118.5","5","    1118.5","s","   1156.2"," ,s","     19.65","s","     23.87","s","     15.42","s"
"CHM00057993","1957","25.867","115.0","138.0","GANZHOU, CH","   1600.3","","    1600.3","s","       133","s","        90","s","        19","s","         0","s","         9","s","         1","s","       235","s","        77","s","   -4.4","s,0211, ","  64.3"," ,s,0514, ","   39.0","s,0815, ","","","","","-3.3","s,0214","-3.3","s,0214","-4.4","s,0211","    1246.6","6","    1246.6","s","   1553.9"," ,s","     19.66","s","     23.43","s","     15.90","s"
"CHM00057993","1958","25.867","115.0","138.0","GANZHOU, CH","   1686.6","","    1686.6","s","       109","s","        67","s","        14","s","         0","s","         9","s","         0","s","       240","s","        90","s","   -1.2","s,0117, ","  87.1"," ,s,0726, ","   37.2","s,0710, ","","","","","-0.9","s,0202","","","","","     974.9","9","     974.9","s","   1131.7"," ,s","     20.04","s","     24.39","s","     15.68","s"
"CHM00057993","1959","25.867","115.0","138.0","GANZHOU, CH","   1652.3","","    1652.3","s","       161","s","       112","s","        21","s","         0","s","         5","s","         0","s","       250","s","        76","s","   -2.2","s,0111, ","  91.0"," ,s,0831, ","   37.1","s,0724,+","","","","","-0.6","s,0123","-2.2","s,0111","","","    1006.4","4","    1006.4","s","   1705.3"," ,s","     20.06","s","     23.89","s","     16.22","s"
"CHM00057993","1960","25.867","115.0","138.0","GANZHOU, CH","   1660.3","","    1660.3","s","       126","s","        87","s","        21","s","         0","s","         8","s","         1","s","       236","s","        88","s","   -2.7","s,0126, ","  54.2"," ,s,0319, ","   37.1","s,0720, ","-0.3","s,1219","","","-0.2","s,0127","-2.7","s,0126","","","     916.4","4","     916.4","s","   1433.7"," ,s","     20.27","s","     24.37","s","     16.16","s"
"CHM00057993","1961","25.867","115.0","138.0","GANZHOU, CH","   1681.1","","    1681.1","s","       153","s","       105","s","        26","s","         0","s","         8","s","         0","s","       236","s","        82","s","   -2.3","s,0117, "," 200.8"," ,s,0516, ","   37.5","s,0723,+","-0.1","s,1230","","","0.0","s,0203","-2.3","s,0117","","","    1069.7","7","    1069.7","s","   2183.9"," ,s","     20.30","s","     24.20","s","     16.39","s"
"CHM00057993","1962","25.867","115.0","138.0","GANZHOU, CH","   1684.3","","    1684.3","s","       126","s","        89","s","        18","s","         0","s","         5","s","         0","s","       247","s","        90","s","   -1.9","s,0102, ","  89.3"," ,s,0628, ","   38.8","s,0730, ","","","","","-1.2","s,0127","","","","","     973.4","4","     973.4","s","   1392.4"," ,s","     20.03","s","     24.46","s","     15.60","s"
"CHM00057993","1963","25.867","115.0","138.0","GANZHOU, CH","   1866.2","","    1866.2","s","       116","s","        75","s","        13","s","         0","s","        13","s","         0","s","       241","s","       119","s","   -2.8","s,0115, ","  62.5"," ,s,0615, ","   38.8","s,0902, ","-0.4","s,1228","","","-1.1","s,0128","-2.8","s,0115","","","    1041.9","9","    1041.9","s","   1082.1"," ,s","     20.65","s","     25.18","s","     16.12","s"
"CHM00057993","1964","25.867","115.0","138.0","GANZHOU, CH","   1791.4","","    1791.4","s","       127","s","        73","s","        16","s","         0","s","         8","s","         0","s","       234","s","        97","s","   -1.4","s,0225, ","  83.2"," ,s,0614, ","   38.6","s,0807, ","-0.1","s,1219","","","-0.6","s,0226","","","","","    1097.5","5","    1097.5","s","   1294.3"," ,s","     20.12","s","     24.08","s","     16.15","s"
"CHM00057993","1965","25.867","115.0","138.0","GANZHOU, CH","   1579.8","","    1579.8","s","       145","s","        88","s","        11","s","         0","s","         3","s","         0","s","       244","s","        79","s","   -2.3","s,1218, ","  72.5"," ,s,0728, ","   38.1","s,0903, ","-1.6","s,1217","-2.3","s,1218","","","","","","","     900.3","3","     900.3","s","   1306.5"," ,s","     20.13","s","     24.26","s","     15.99","s"
"CHM00057993","1966","25.867","115.0","138.0","GANZHOU, CH","   1671.4","","    1671.4","s","       129","s","        74","s","        12","s","         0","s","         4","s","         0","s","       248","s","        84","s","   -1.5","s,0101, ","  66.2"," ,s,0317, ","   38.7","s,0811, ","-1.3","s,1227","","","-0.7","s,0223","","","","","     895.5","5","     895.5","s","   1039.9"," ,s","     20.35","s","     24.62","s","     16.09","s"
